NAME,SAEPOVALL_PT,SAEPOVRTALL_PT,SAEMHI_PT,STABREV,time,state,county
Autauga County,6242,11.2,67565,AL,2020,01,001
Baldwin County,20189,8.9,71135,AL,2020,01,003
Barbour County,5548,25.5,38866,AL,2020,01,005
Bibb County,3549,17.8,50907,AL,2020,01,007
Blount County,7525,13.1,55203,AL,2020,01,009
Bullock County,2552,30.8,33124,AL,2020,01,011
Butler County,3954,20.6,42268,AL,2020,01,013
Calhoun County,15915,14.5,50259,AL,2020,01,015
Chambers County,5266,16.3,39318,AL,2020,01,017
Cherokee County,3827,14.7,50388,AL,2020,01,019
Chilton County,6094,13.9,52693,AL,2020,01,021
Choctaw County,2506,20.4,41649,AL,2020,01,023
Clarke County,4471,19.5,44178,AL,2020,01,025
Clay County,1818,14.2,44763,AL,2020,01,027
Cleburne County,2099,14.2,50134,AL,2020,01,029
Coffee County,7303,13.9,54203,AL,2020,01,031
Colbert County,7864,14.4,54185,AL,2020,01,033
Conecuh County,2701,22.9,34664,AL,2020,01,035
Coosa County,1808,17.4,46509,AL,2020,01,037
Covington County,6219,17.1,43544,AL,2020,01,039
Crenshaw County,2262,16.8,45927,AL,2020,01,041
Cullman County,10381,12.5,51844,AL,2020,01,043
Dale County,7440,15.5,48493,AL,2020,01,045
Dallas County,9471,26.7,37679,AL,2020,01,047
DeKalb County,10778,15.2,47156,AL,2020,01,049
Elmore County,8972,11.5,62524,AL,2020,01,051
Escambia County,6892,20.4,41212,AL,2020,01,053
Etowah County,15650,15.6,47872,AL,2020,01,055
Fayette County,2640,16.5,45937,AL,2020,01,057
Franklin County,5357,17.2,40448,AL,2020,01,059
Geneva County,5492,21.0,39882,AL,2020,01,061
Greene County,2210,27.9,33609,AL,2020,01,063
Hale County,3166,21.9,41836,AL,2020,01,065
Henry County,2743,16.2,51126,AL,2020,01,067
Houston County,15534,14.8,54391,AL,2020,01,069
Jackson County,7777,15.3,46606,AL,2020,01,071
Jefferson County,92310,14.4,57802,AL,2020,01,073
Lamar County,2348,17.4,40204,AL,2020,01,075
Lauderdale County,12630,13.9,52293,AL,2020,01,077
Lawrence County,5005,15.4,48924,AL,2020,01,079
Lee County,28901,17.9,58963,AL,2020,01,081
Limestone County,10285,10.4,70850,AL,2020,01,083
Lowndes County,2083,21.9,37499,AL,2020,01,085
