NAME,SAEPOVALL_PT,SAEPOVRTALL_PT,SAEMHI_PT,STABREV,time,state,county
Gila County,12683,24.4,37677,AZ,2014,04,007
Graham County,6907,20.0,46046,AZ,2014,04,009
Greenlee County,955,10.3,59416,AZ,2014,04,011
La Paz County,4545,22.8,32533,AZ,2014,04,012
Maricopa County,687643,17.1,53929,AZ,2014,04,013
Mohave County,41178,20.8,37704,AZ,2014,04,015
Navajo County,30157,28.5,35457,AZ,2014,04,017
Pima County,183590,18.7,45871,AZ,2014,04,019
Pinal County,66073,17.6,49876,AZ,2014,04,021
Santa Cruz County,10966,23.6,37465,AZ,2014,04,023
Yavapai County,33589,15.6,44145,AZ,2014,04,025
Yuma County,44112,22.6,39700,AZ,2014,04,027
Arkansas County,3735,20.4,36409,AR,2014,05,001
Ashley County,4707,22.7,36176,AR,2014,05,003
Baxter County,6021,14.9,37873,AR,2014,05,005
Benton County,28436,11.9,57408,AR,2014,05,007
Boone County,6206,16.9,39779,AR,2014,05,009
Bradley County,3012,27.4,32734,AR,2014,05,011
Calhoun County,902,18.0,39493,AR,2014,05,013
Carroll County,4909,17.9,36964,AR,2014,05,015
Chicot County,3357,32.1,29541,AR,2014,05,017
Clark County,4285,21.5,38504,AR,2014,05,019
Clay County,2981,19.9,33826,AR,2014,05,021
Cleburne County,3831,15.2,40555,AR,2014,05,023
Cleveland County,1393,16.6,43201,AR,2014,05,025
Columbia County,5363,24.1,37495,AR,2014,05,027
Conway County,3797,18.3,42348,AR,2014,05,029
Craighead County,21974,22.3,42851,AR,2014,05,031
Crawford County,10152,16.6,43466,AR,2014,05,033
Crittenden County,13323,27.3,35455,AR,2014,05,035
Cross County,3779,22.3,38597,AR,2014,05,037
Dallas County,1544,21.0,34018,AR,2014,05,039
Desha County,3325,27.3,33028,AR,2014,05,041
Drew County,4249,24.0,36801,AR,2014,05,043
Faulkner County,17140,14.7,51436,AR,2014,05,045
Franklin County,3066,17.5,40404,AR,2014,05,047
Fulton County,2700,22.6,33347,AR,2014,05,049
Garland County,17929,18.7,40621,AR,2014,05,051
Grant County,2382,13.3,46067,AR,2014,05,053
Greene County,6994,16.3,42572,AR,2014,05,055
Hempstead County,5383,24.4,33136,AR,2014,05,057
Hot Spring County,5815,18.7,37831,AR,2014,05,059
Howard County,2497,18.8,37336,AR,2014,05,061
Independence County,6695,18.6,41085,AR,2014,05,063
Izard County,2756,22.0,32744,AR,2014,05,065
Jackson County,3864,25.1,32427,AR,2014,05,067
Jefferson County,18042,26.8,35927,AR,2014,05,069
Johnson County,4991,19.7,34923,AR,2014,05,071
Lafayette County,1916,27.5,32225,AR,2014,05,073
Lawrence County,3742,23.0,34916,AR,2014,05,075
Lee County,3181,39.3,28006,AR,2014,05,077
Lincoln County,2958,29.0,37644,AR,2014,05,079
Little River County,2256,18.2,37691,AR,2014,05,081
Logan County,4532,21.1,36391,AR,2014,05,083
Lonoke County,8704,12.3,54459,AR,2014,05,085
Madison County,2803,18.0,39158,AR,2014,05,087
Marion County,3292,20.3,33181,AR,2014,05,089
Miller County,8756,20.8,40877,AR,2014,05,091
Mississippi County,11744,27.1,33577,AR,2014,05,093
Monroe County,2103,28.1,30682,AR,2014,05,095
Montgomery County,1801,20.1,34597,AR,2014,05,097
Nevada County,2147,25.1,30935,AR,2014,05,099
Newton County,1574,20.1,35895,AR,2014,05,101
Ouachita County,5617,23.0,34971,AR,2014,05,103
Perry County,1751,17.3,40556,AR,2014,05,105
Phillips County,6950,35.3,28171,AR,2014,05,107
Pike County,2161,20.0,36893,AR,2014,05,109
Poinsett County,5239,21.9,35851,AR,2014,05,111
Polk County,4399,22.0,33127,AR,2014,05,113
Pope County,10868,18.3,39909,AR,2014,05,115
Prairie County,1526,18.7,39896,AR,2014,05,117
Pulaski County,61892,16.1,45698,AR,2014,05,119
Randolph County,3141,18.3,37761,AR,2014,05,121
St. Francis County,7607,33.4,30489,AR,2014,05,123
Saline County,9909,8.7,55915,AR,2014,05,125
Scott County,2501,23.7,33202,AR,2014,05,127
Searcy County,1828,23.3,31765,AR,2014,05,129
Sebastian County,27549,22.1,39907,AR,2014,05,131
Sevier County,3514,20.4,37014,AR,2014,05,133
Sharp County,3603,21.6,32101,AR,2014,05,135
Stone County,3010,24.4,30010,AR,2014,05,137
Union County,9184,23.1,40841,AR,2014,05,139
Van Buren County,3647,22.0,32975,AR,2014,05,141
Washington County,41097,19.3,45589,AR,2014,05,143
White County,14506,19.4,42044,AR,2014,05,145
Woodruff County,1707,25.1,29969,AR,2014,05,147
Yell County,3749,17.4,37080,AR,2014,05,149
Alameda County,197984,12.5,76996,CA,2014,06,001
Alpine County,211,19.0,53003,CA,2014,06,003
Amador County,4313,12.9,54610,CA,2014,06,005
Butte County,48151,21.9,42302,CA,2014,06,007
Calaveras County,6057,13.7,53321,CA,2014,06,009
Colusa County,3030,14.3,48006,CA,2014,06,011
Contra Costa County,115466,10.5,80338,CA,2014,06,013
Del Norte County,5388,22.4,41419,CA,2014,06,015
El Dorado County,20715,11.4,70235,CA,2014,06,017
Fresno County,261387,27.5,43338,CA,2014,06,019
Glenn County,4723,17.1,43755,CA,2014,06,021
Humboldt County,27609,21.0,40581,CA,2014,06,023
Imperial County,40162,23.6,38737,CA,2014,06,025
Inyo County,2533,14.0,49267,CA,2014,06,027
Kern County,206604,24.5,47451,CA,2014,06,029
Kings County,33174,24.9,44490,CA,2014,06,031
Lake County,15387,24.3,36333,CA,2014,06,033
Lassen County,4473,19.4,49995,CA,2014,06,035
Los Angeles County,1863025,18.7,55686,CA,2014,06,037
Madera County,32542,22.3,43171,CA,2014,06,039
Marin County,22272,8.8,94549,CA,2014,06,041
Mariposa County,2830,16.2,47781,CA,2014,06,043
Mendocino County,16256,18.8,42840,CA,2014,06,045
Merced County,64585,24.8,43818,CA,2014,06,047
Modoc County,1770,20.2,39172,CA,2014,06,049
Mono County,1558,11.3,59181,CA,2014,06,051
Monterey County,70259,17.0,57428,CA,2014,06,053
Napa County,12317,9.0,71063,CA,2014,06,055
Nevada County,11193,11.4,57118,CA,2014,06,057
Orange County,400252,12.9,76061,CA,2014,06,059
Placer County,30490,8.3,75689,CA,2014,06,061
Plumas County,2556,14.0,47964,CA,2014,06,063
Riverside County,392706,17.1,56877,CA,2014,06,065
Sacramento County,264955,18.1,55803,CA,2014,06,067
San Benito County,8162,14.1,68166,CA,2014,06,069
San Bernardino County,422405,20.4,51951,CA,2014,06,071
San Diego County,467248,14.7,66034,CA,2014,06,073
San Francisco County,101313,12.1,83788,CA,2014,06,075
San Joaquin County,145167,20.7,51527,CA,2014,06,077
San Luis Obispo County,38048,14.5,61775,CA,2014,06,079
San Mateo County,56580,7.5,100806,CA,2014,06,081
Santa Barbara County,73600,17.4,62116,CA,2014,06,083
Santa Clara County,159553,8.5,97219,CA,2014,06,085
Santa Cruz County,42076,16.1,64257,CA,2014,06,087
Shasta County,26016,14.7,43661,CA,2014,06,089
Sierra County,409,13.8,47293,CA,2014,06,091
Siskiyou County,9076,21.1,38641,CA,2014,06,093
Solano County,51638,12.3,67106,CA,2014,06,095
Sonoma County,55742,11.3,66949,CA,2014,06,097
Stanislaus County,95456,18.1,50917,CA,2014,06,099
Sutter County,14485,15.2,51827,CA,2014,06,101
Tehama County,11358,18.2,40782,CA,2014,06,103
Trinity County,2577,19.9,34961,CA,2014,06,105
Tulare County,127305,28.1,42360,CA,2014,06,107
Tuolumne County,7177,14.3,49476,CA,2014,06,109
Ventura County,95912,11.5,74967,CA,2014,06,111
Yolo County,39493,19.5,54509,CA,2014,06,113
Yuba County,15693,21.6,41403,CA,2014,06,115
Adams County,61384,12.9,59316,CO,2014,08,001
Alamosa County,3385,22.5,38140,CO,2014,08,003
Arapahoe County,68849,11.2,65359,CO,2014,08,005
Archuleta County,1782,14.7,44508,CO,2014,08,007
Baca County,711,20.0,36294,CO,2014,08,009
Bent County,1278,32.3,35424,CO,2014,08,011
Boulder County,40299,13.3,71546,CO,2014,08,013
Broomfield County,2464,4.0,85885,CO,2014,08,014
Chaffee County,2114,12.4,48840,CO,2014,08,015
Cheyenne County,243,13.4,52273,CO,2014,08,017
Clear Creek County,769,8.5,69115,CO,2014,08,019
Conejos County,1888,22.9,33998,CO,2014,08,021
Costilla County,1015,28.5,27882,CO,2014,08,023
Crowley County,1244,40.5,32570,CO,2014,08,025
Custer County,624,14.9,48368,CO,2014,08,027
Delta County,4574,15.6,45283,CO,2014,08,029
Denver County,103412,15.9,54872,CO,2014,08,031
Dolores County,304,15.4,44235,CO,2014,08,033
Douglas County,11740,3.7,107250,CO,2014,08,035
Eagle County,4116,7.8,76661,CO,2014,08,037
Elbert County,1408,5.9,83603,CO,2014,08,039
El Paso County,78363,12.2,59286,CO,2014,08,041
Fremont County,7282,19.1,41385,CO,2014,08,043
Garfield County,5777,10.2,62529,CO,2014,08,045
Gilpin County,459,7.9,64752,CO,2014,08,047
Grand County,1511,10.4,59379,CO,2014,08,049
Gunnison County,2216,14.9,48940,CO,2014,08,051
Hinsdale County,78,10.1,51241,CO,2014,08,053
Huerfano County,1385,22.0,32750,CO,2014,08,055
Jackson County,232,16.6,45073,CO,2014,08,057
Jefferson County,45482,8.3,70687,CO,2014,08,059
Kiowa County,187,13.5,42310,CO,2014,08,061
Kit Carson County,1080,14.9,46394,CO,2014,08,063
Lake County,1158,16.0,46765,CO,2014,08,065
La Plata County,5549,10.7,60658,CO,2014,08,067
Larimer County,40447,12.8,57659,CO,2014,08,069
Las Animas County,2314,17.4,39625,CO,2014,08,071
Lincoln County,814,18.3,41248,CO,2014,08,073
Logan County,3296,17.7,45439,CO,2014,08,075
Mesa County,22155,15.4,50106,CO,2014,08,077
Mineral County,62,8.9,51257,CO,2014,08,079
Moffat County,1439,11.2,56193,CO,2014,08,081
Montezuma County,4157,16.3,44163,CO,2014,08,083
Montrose County,6257,15.5,46336,CO,2014,08,085
Morgan County,3718,13.4,47631,CO,2014,08,087
Otero County,4686,26.0,33043,CO,2014,08,089
Ouray County,444,9.6,57242,CO,2014,08,091
Park County,1525,9.4,58487,CO,2014,08,093
Phillips County,494,11.5,47006,CO,2014,08,095
Pitkin County,1228,7.0,73274,CO,2014,08,097
Prowers County,2444,20.9,39184,CO,2014,08,099
Pueblo County,29845,19.0,41382,CO,2014,08,101
Rio Blanco County,700,10.9,63184,CO,2014,08,103
Rio Grande County,2087,18.3,40593,CO,2014,08,105
Routt County,1997,8.4,66846,CO,2014,08,107
Saguache County,1842,29.9,31227,CO,2014,08,109
San Juan County,111,15.5,40006,CO,2014,08,111
San Miguel County,774,9.9,59603,CO,2014,08,113
Sedgwick County,323,13.9,44562,CO,2014,08,115
Summit County,2831,9.7,68352,CO,2014,08,117
Teller County,2202,9.5,62380,CO,2014,08,119
Washington County,524,11.4,45784,CO,2014,08,121
Weld County,28515,10.5,61501,CO,2014,08,123
Yuma County,1394,14.0,46838,CO,2014,08,125
Fairfield County,83132,9.0,85336,CT,2014,09,001
Hartford County,106078,12.2,65809,CT,2014,09,003
Litchfield County,14015,7.7,73413,CT,2014,09,005
Middlesex County,12636,7.9,76365,CT,2014,09,007
New Haven County,108729,13.0,60387,CT,2014,09,009
New London County,28868,11.1,65813,CT,2014,09,011
Tolland County,10253,7.5,78653,CT,2014,09,013
Windham County,11570,10.3,57547,CT,2014,09,015
Kent County,23484,14.1,54271,DE,2014,10,001
New Castle County,65642,12.3,64632,DE,2014,10,003
Sussex County,28907,13.9,53316,DE,2014,10,005
District of Columbia,114790,18.4,69992,DC,2014,11,001
Alachua County,52756,21.6,44325,FL,2014,12,001
Baker County,4826,19.6,47121,FL,2014,12,003
Bay County,27165,15.6,44800,FL,2014,12,005
Bradford County,5287,22.6,39980,FL,2014,12,007
Brevard County,79657,14.5,47973,FL,2014,12,009
Broward County,268418,14.5,51485,FL,2014,12,011
Calhoun County,2800,22.3,35256,FL,2014,12,013
Charlotte County,19704,11.9,43242,FL,2014,12,015
Citrus County,27449,20.1,36383,FL,2014,12,017
Clay County,21658,10.9,58539,FL,2014,12,019
Collier County,49211,14.3,58403,FL,2014,12,021
Columbia County,13604,21.7,38484,FL,2014,12,023
DeSoto County,9434,29.7,36945,FL,2014,12,027
Dixie County,3911,27.1,32121,FL,2014,12,029
Duval County,159748,18.2,46013,FL,2014,12,031
Escambia County,44320,15.3,46139,FL,2014,12,033
Flagler County,11775,11.6,51556,FL,2014,12,035
Franklin County,2507,25.3,36788,FL,2014,12,037
Gadsden County,11119,25.6,35849,FL,2014,12,039
Gilchrist County,3139,19.8,40788,FL,2014,12,041
Glades County,2559,21.1,38783,FL,2014,12,043
Gulf County,2836,23.1,38419,FL,2014,12,045
Hamilton County,3653,31.7,31734,FL,2014,12,047
Hardee County,7642,29.9,35371,FL,2014,12,049
Hendry County,9581,25.3,38494,FL,2014,12,051
Hernando County,26629,15.3,40094,FL,2014,12,053
Highlands County,18898,19.5,35787,FL,2014,12,055
Hillsborough County,217968,16.8,50758,FL,2014,12,057
Holmes County,4743,26.7,35651,FL,2014,12,059
Indian River County,21098,14.7,47548,FL,2014,12,061
Jackson County,9787,24.3,36876,FL,2014,12,063
Jefferson County,2285,18.0,40205,FL,2014,12,065
Lafayette County,1791,25.6,38071,FL,2014,12,067
Lake County,42954,13.8,46895,FL,2014,12,069
Lee County,107493,16.0,49147,FL,2014,12,071
Leon County,62734,23.3,45463,FL,2014,12,073
Levy County,8323,21.2,37433,FL,2014,12,075
Liberty County,1544,24.7,38473,FL,2014,12,077
Madison County,4567,27.7,33017,FL,2014,12,079
Manatee County,49017,14.1,51673,FL,2014,12,081
Marion County,58576,17.8,39860,FL,2014,12,083
Martin County,18091,12.1,55472,FL,2014,12,085
Miami-Dade County,535148,20.4,42754,FL,2014,12,086
Monroe County,10626,14.0,57411,FL,2014,12,087
Nassau County,8859,11.7,56728,FL,2014,12,089
Okaloosa County,23680,12.4,55952,FL,2014,12,091
Okeechobee County,9472,25.9,37065,FL,2014,12,093
Orange County,222654,18.2,47069,FL,2014,12,095
Osceola County,59222,19.3,42945,FL,2014,12,097
Palm Beach County,204862,14.9,52225,FL,2014,12,099
Pasco County,70125,14.7,45219,FL,2014,12,101
Pinellas County,139881,15.2,45162,FL,2014,12,103
Polk County,112539,18.1,42768,FL,2014,12,105
Putnam County,20167,28.5,32054,FL,2014,12,107
St. Johns County,17572,8.2,66560,FL,2014,12,109
St. Lucie County,49752,17.3,42722,FL,2014,12,111
Santa Rosa County,17564,11.2,58587,FL,2014,12,113
Sarasota County,42343,10.8,52109,FL,2014,12,115
Seminole County,51782,11.8,56443,FL,2014,12,117
Sumter County,11528,10.9,51907,FL,2014,12,119
Suwannee County,9559,23.7,38177,FL,2014,12,121
Taylor County,4475,23.4,36374,FL,2014,12,123
Union County,2515,24.3,40207,FL,2014,12,125
Volusia County,87670,17.7,40881,FL,2014,12,127
Wakulla County,4185,15.1,51642,FL,2014,12,129
Walton County,9357,15.8,46867,FL,2014,12,131
Washington County,4348,20.0,36482,FL,2014,12,133
Appling County,4495,24.9,36642,GA,2014,13,001
Atkinson County,2163,26.5,31740,GA,2014,13,003
Bacon County,2837,25.9,34201,GA,2014,13,005
Baker County,886,27.3,43115,GA,2014,13,007
Baldwin County,11809,29.5,37008,GA,2014,13,009
Banks County,3077,16.9,46018,GA,2014,13,011
Barrow County,9440,13.0,49698,GA,2014,13,013
Bartow County,14398,14.3,51440,GA,2014,13,015
Ben Hill County,4881,28.5,31081,GA,2014,13,017
Berrien County,4923,26.7,35078,GA,2014,13,019
Bibb County,41742,28.2,36014,GA,2014,13,021
Bleckley County,2668,23.2,40454,GA,2014,13,023
Brantley County,3973,21.7,36865,GA,2014,13,025
Brooks County,4410,28.8,32903,GA,2014,13,027
Bryan County,4012,11.9,66556,GA,2014,13,029
Bulloch County,20890,31.4,36315,GA,2014,13,031
Burke County,6968,31.1,35055,GA,2014,13,033
Butts County,4474,21.3,41505,GA,2014,13,035
Calhoun County,1838,38.5,30760,GA,2014,13,037
Camden County,5980,12.0,51793,GA,2014,13,039
Candler County,3069,29.1,31829,GA,2014,13,043
Carroll County,24983,22.9,43442,GA,2014,13,045
Catoosa County,8217,12.6,50728,GA,2014,13,047
Charlton County,2946,29.5,34312,GA,2014,13,049
Chatham County,48234,17.9,50154,GA,2014,13,051
Chattahoochee County,1606,18.8,45933,GA,2014,13,053
Chattooga County,4944,21.1,34830,GA,2014,13,055
Cherokee County,21331,9.3,71168,GA,2014,13,057
Clarke County,41889,37.8,31487,GA,2014,13,059
Clay County,1132,37.3,27512,GA,2014,13,061
Clayton County,60123,22.9,42985,GA,2014,13,063
Clinch County,1919,28.5,31577,GA,2014,13,065
Cobb County,93604,13.0,66970,GA,2014,13,067
Coffee County,11140,28.1,33125,GA,2014,13,069
Colquitt County,11982,26.5,33509,GA,2014,13,071
Columbia County,13098,9.5,68067,GA,2014,13,073
Cook County,4438,26.1,32408,GA,2014,13,075
Coweta County,16804,12.5,60809,GA,2014,13,077
Crawford County,2437,19.9,43111,GA,2014,13,079
Crisp County,7327,32.5,31176,GA,2014,13,081
Dade County,2519,16.4,42953,GA,2014,13,083
Dawson County,2671,11.8,57491,GA,2014,13,085
Decatur County,7244,27.7,33968,GA,2014,13,087
DeKalb County,144818,20.4,50597,GA,2014,13,089
Dodge County,4952,25.9,32293,GA,2014,13,091
Dooly County,3731,30.4,31103,GA,2014,13,093
Dougherty County,28119,31.7,32150,GA,2014,13,095
Douglas County,19423,14.2,54581,GA,2014,13,097
Early County,3089,29.9,34906,GA,2014,13,099
Echols County,1078,27.1,34444,GA,2014,13,101
Effingham County,6031,11.0,61195,GA,2014,13,103
Elbert County,4101,21.4,35351,GA,2014,13,105
Emanuel County,7134,32.7,30119,GA,2014,13,107
Evans County,2792,26.6,33293,GA,2014,13,109
Fannin County,4612,19.6,37813,GA,2014,13,111
Fayette County,7479,6.9,79069,GA,2014,13,113
Floyd County,19408,21.1,41814,GA,2014,13,115
Forsyth County,12863,6.3,86413,GA,2014,13,117
Franklin County,5227,24.4,38055,GA,2014,13,119
Fulton County,168027,17.4,55516,GA,2014,13,121
Gilmer County,5623,19.7,40010,GA,2014,13,123
Glascock County,574,19.4,39643,GA,2014,13,125
Glynn County,15666,19.3,46737,GA,2014,13,127
Gordon County,9800,17.8,43880,GA,2014,13,129
Grady County,6583,26.2,35237,GA,2014,13,131
Greene County,3984,24.4,42823,GA,2014,13,133
Gwinnett County,116888,13.4,59858,GA,2014,13,135
Habersham County,6320,15.3,40994,GA,2014,13,137
Hall County,31582,16.8,52238,GA,2014,13,139
Hancock County,2585,35.3,26309,GA,2014,13,141
Haralson County,5300,18.8,40387,GA,2014,13,143
Harris County,3071,9.5,66249,GA,2014,13,145
Hart County,5284,21.4,38564,GA,2014,13,147
Heard County,2174,19.0,41348,GA,2014,13,149
Henry County,29088,13.7,60388,GA,2014,13,151
Houston County,25310,17.2,53027,GA,2014,13,153
Irwin County,2133,25.3,35955,GA,2014,13,155
Jackson County,8283,13.5,51931,GA,2014,13,157
Jasper County,2424,18.2,41818,GA,2014,13,159
Jeff Davis County,3635,24.8,35235,GA,2014,13,161
Jefferson County,4154,26.4,30835,GA,2014,13,163
Jenkins County,2727,34.6,30678,GA,2014,13,165
Johnson County,2418,30.4,29818,GA,2014,13,167
Jones County,4119,14.5,51749,GA,2014,13,169
Lamar County,3605,21.3,40339,GA,2014,13,171
Lanier County,2417,23.9,37113,GA,2014,13,173
Laurens County,11903,25.4,35807,GA,2014,13,175
Lee County,3331,11.8,64533,GA,2014,13,177
Liberty County,10742,17.2,41682,GA,2014,13,179
Lincoln County,1354,17.9,39484,GA,2014,13,181
Long County,3666,21.9,43193,GA,2014,13,183
Lowndes County,26225,24.5,38887,GA,2014,13,185
Lumpkin County,5297,18.6,44653,GA,2014,13,187
McDuffie County,5817,27.6,37413,GA,2014,13,189
McIntosh County,3290,23.3,37603,GA,2014,13,191
Macon County,4054,34.1,29430,GA,2014,13,193
Madison County,5534,19.7,45557,GA,2014,13,195
Marion County,2255,25.9,36055,GA,2014,13,197
Meriwether County,4931,23.6,37243,GA,2014,13,199
Miller County,1460,25.1,35276,GA,2014,13,201
Mitchell County,6693,32.6,32711,GA,2014,13,205
Monroe County,3815,14.8,53542,GA,2014,13,207
Montgomery County,1860,22.4,36436,GA,2014,13,209
Morgan County,2673,15.0,50295,GA,2014,13,211
Murray County,7283,18.7,40976,GA,2014,13,213
Muscogee County,42237,21.9,41783,GA,2014,13,215
Newton County,19738,19.4,48058,GA,2014,13,217
Oconee County,2755,7.9,80631,GA,2014,13,219
Oglethorpe County,2291,15.8,46840,GA,2014,13,221
Paulding County,15777,10.7,63964,GA,2014,13,223
Peach County,5589,21.7,40550,GA,2014,13,225
Pickens County,3655,12.3,51047,GA,2014,13,227
Pierce County,3540,18.9,40526,GA,2014,13,229
Pike County,2405,13.7,50395,GA,2014,13,231
Polk County,8351,20.6,38847,GA,2014,13,233
Pulaski County,2453,23.9,36128,GA,2014,13,235
Putnam County,3967,18.9,42125,GA,2014,13,237
Quitman County,682,29.5,29477,GA,2014,13,239
Rabun County,3287,20.6,38449,GA,2014,13,241
Randolph County,2496,36.3,25807,GA,2014,13,243
Richmond County,49562,26.0,36012,GA,2014,13,245
Rockdale County,14983,17.3,48287,GA,2014,13,247
Schley County,1035,20.1,39601,GA,2014,13,249
Screven County,3584,26.2,34012,GA,2014,13,251
Seminole County,2258,26.4,37672,GA,2014,13,253
Spalding County,17205,27.4,35555,GA,2014,13,255
Stephens County,5184,20.9,36870,GA,2014,13,257
Stewart County,1664,39.4,27635,GA,2014,13,259
Sumter County,9996,33.9,34017,GA,2014,13,261
Talbot County,1513,23.8,33370,GA,2014,13,263
Taliaferro County,545,32.3,28716,GA,2014,13,265
Tattnall County,5833,28.2,34010,GA,2014,13,267
Taylor County,2114,25.4,32815,GA,2014,13,269
Telfair County,4274,33.7,29244,GA,2014,13,271
Terrell County,2632,29.8,34604,GA,2014,13,273
Thomas County,10827,24.5,36973,GA,2014,13,275
Tift County,11178,28.6,36303,GA,2014,13,277
Toombs County,6586,24.5,34008,GA,2014,13,279
Towns County,1817,18.1,39453,GA,2014,13,281
Treutlen County,1752,27.1,32536,GA,2014,13,283
