NAME,SAEPOVALL_PT,SAEPOVRTALL_PT,SAEMHI_PT,STABREV,time,state,county
Anchorage Borough,23766,8.9,56604,AK,2004,02,020
Bethel Census Area,3481,20.7,36057,AK,2004,02,050
Bristol Bay Borough,85,7.6,57963,AK,2004,02,060
Denali Borough,109,6.0,55983,AK,2004,02,068
Dillingham Census Area,863,17.6,40449,AK,2004,02,070
Fairbanks North Star Borough,6700,8.0,53085,AK,2004,02,090
Haines Borough,245,10.7,40150,AK,2004,02,100
Juneau Borough,2295,7.5,60195,AK,2004,02,110
Kenai Peninsula Borough,4912,9.7,48474,AK,2004,02,122
Ketchikan Gateway Borough,1102,8.4,51328,AK,2004,02,130
Kodiak Island Borough,1106,8.5,52734,AK,2004,02,150
Lake and Peninsula Borough,260,16.6,31869,AK,2004,02,164
Matanuska-Susitna Borough,7753,10.3,56084,AK,2004,02,170
Nome Census Area,1664,18.2,40010,AK,2004,02,180
North Slope Borough,852,12.4,58761,AK,2004,02,185
Northwest Arctic Borough,1366,18.0,42226,AK,2004,02,188
Prince of Wales-Outer Ketchikan Census Area,789,13.9,36555,AK,2004,02,201
Sitka Borough,680,7.7,51494,AK,2004,02,220
Skagway-Hoonah-Angoon Census Area,349,11.2,40614,AK,2004,02,232
Southeast Fairbanks Census Area,885,13.7,44889,AK,2004,02,240
Valdez-Cordova Census Area,887,9.0,51062,AK,2004,02,261
Wade Hampton Census Area,1959,26.0,27077,AK,2004,02,270
Wrangell-Petersburg Census Area,602,9.7,46189,AK,2004,02,280
Yakutat Borough,69,9.8,42353,AK,2004,02,282
Yukon-Koyukuk Census Area,1142,18.6,30930,AK,2004,02,290
Apache County,20387,29.8,26592,AZ,2004,04,001
Cochise County,20661,17.1,36585,AZ,2004,04,003
Coconino County,19990,16.5,40040,AZ,2004,04,005
Gila County,9231,18.2,33412,AZ,2004,04,007
Graham County,6631,22.3,31387,AZ,2004,04,009
Greenlee County,932,12.5,43095,AZ,2004,04,011
La Paz County,3774,18.9,26722,AZ,2004,04,012
Maricopa County,479545,13.3,48304,AZ,2004,04,013
Mohave County,28500,15.4,34126,AZ,2004,04,015
Navajo County,25228,23.7,31554,AZ,2004,04,017
Pima County,141318,15.6,38687,AZ,2004,04,019
Pinal County,32345,15.1,40255,AZ,2004,04,021
Santa Cruz County,7990,19.1,32901,AZ,2004,04,023
Yavapai County,24640,12.6,37309,AZ,2004,04,025
Yuma County,32413,18.4,34230,AZ,2004,04,027
Arkansas County,3325,16.8,33764,AR,2004,05,001
Ashley County,4143,18.0,33039,AR,2004,05,003
Baxter County,5339,13.4,31300,AR,2004,05,005
Benton County,17691,9.5,47431,AR,2004,05,007
Boone County,5097,14.4,32721,AR,2004,05,009
Bradley County,2427,20.4,27661,AR,2004,05,011
Calhoun County,811,14.8,30618,AR,2004,05,013
Carroll County,3836,14.3,29437,AR,2004,05,015
Chicot County,3469,28.0,22319,AR,2004,05,017
Clark County,3600,17.1,30681,AR,2004,05,019
Clay County,2674,16.2,28389,AR,2004,05,021
Cleburne County,3458,13.7,33053,AR,2004,05,023
Cleveland County,1288,14.4,36335,AR,2004,05,025
Columbia County,4685,19.8,30193,AR,2004,05,027
Conway County,3319,16.1,32865,AR,2004,05,029
Craighead County,13126,15.4,35418,AR,2004,05,031
Crawford County,8244,14.3,36527,AR,2004,05,033
Crittenden County,11303,21.9,31381,AR,2004,05,035
Cross County,3605,18.9,30771,AR,2004,05,037
Dallas County,1505,18.5,27876,AR,2004,05,039
Desha County,3332,23.3,25470,AR,2004,05,041
Drew County,3403,18.7,30282,AR,2004,05,043
Faulkner County,11844,12.8,41297,AR,2004,05,045
Franklin County,2823,15.6,33400,AR,2004,05,047
Fulton County,2091,17.6,27239,AR,2004,05,049
Garland County,14276,15.5,32687,AR,2004,05,051
Grant County,1902,11.0,40777,AR,2004,05,053
Greene County,5960,15.3,34011,AR,2004,05,055
Hempstead County,4362,18.8,28521,AR,2004,05,057
Hot Spring County,4594,14.9,33710,AR,2004,05,059
Howard County,2162,15.1,29555,AR,2004,05,061
Independence County,5018,14.7,33823,AR,2004,05,063
Izard County,2226,17.5,27309,AR,2004,05,065
Jackson County,3281,21.0,26579,AR,2004,05,067
Jefferson County,15656,20.4,32188,AR,2004,05,069
Johnson County,3857,16.4,30192,AR,2004,05,071
Lafayette County,1753,22.1,25966,AR,2004,05,073
Lawrence County,3082,18.5,28902,AR,2004,05,075
Lee County,2985,30.3,21580,AR,2004,05,077
Lincoln County,2472,23.3,30087,AR,2004,05,079
Little River County,1999,15.2,31054,AR,2004,05,081
Logan County,3714,16.4,30878,AR,2004,05,083
Lonoke County,6405,10.6,44551,AR,2004,05,085
Madison County,2388,16.0,31215,AR,2004,05,087
Marion County,2763,16.6,28329,AR,2004,05,089
Miller County,7234,17.1,33112,AR,2004,05,091
Mississippi County,10473,22.1,28638,AR,2004,05,093
Monroe County,2086,22.7,24684,AR,2004,05,095
Montgomery County,1500,16.3,28846,AR,2004,05,097
Nevada County,1757,18.7,29333,AR,2004,05,099
Newton County,1639,19.4,26925,AR,2004,05,101
Ouachita County,4890,18.1,30731,AR,2004,05,103
Perry County,1495,14.4,33094,AR,2004,05,105
Phillips County,6867,28.7,23132,AR,2004,05,107
Pike County,1618,14.8,30573,AR,2004,05,109
Poinsett County,5087,20.3,28618,AR,2004,05,111
Polk County,3684,18.4,27143,AR,2004,05,113
Pope County,8619,15.8,34109,AR,2004,05,115
Prairie County,1365,15.1,31292,AR,2004,05,117
Pulaski County,53651,14.8,40499,AR,2004,05,119
Randolph County,3054,16.7,29577,AR,2004,05,121
St. Francis County,6383,25.1,26428,AR,2004,05,123
Saline County,8202,9.1,46508,AR,2004,05,125
Scott County,2029,18.4,27384,AR,2004,05,127
Searcy County,1639,20.6,22910,AR,2004,05,129
Sebastian County,17839,15.2,36863,AR,2004,05,131
Sevier County,2814,17.2,29876,AR,2004,05,133
Sharp County,3140,18.2,26618,AR,2004,05,135
Stone County,2076,17.8,24731,AR,2004,05,137
Union County,7710,17.7,32721,AR,2004,05,139
Van Buren County,2773,17.0,28249,AR,2004,05,141
Washington County,22316,12.8,38385,AR,2004,05,143
White County,10227,15.0,35052,AR,2004,05,145
Woodruff County,1920,24.0,24352,AR,2004,05,147
Yell County,3193,15.1,30076,AR,2004,05,149
Alameda County,158587,11.1,57659,CA,2004,06,001
Alpine County,153,13.2,42827,CA,2004,06,003
Amador County,2997,8.8,47459,CA,2004,06,005
Butte County,31826,15.2,34891,CA,2004,06,007
Calaveras County,4323,9.3,46052,CA,2004,06,009
Colusa County,2431,11.7,38350,CA,2004,06,011
Contra Costa County,78512,7.8,65459,CA,2004,06,013
Del Norte County,4779,19.2,31502,CA,2004,06,015
El Dorado County,12126,6.9,56629,CA,2004,06,017
Fresno County,170457,19.8,36930,CA,2004,06,019
Glenn County,3940,14.4,34883,CA,2004,06,021
Humboldt County,19295,15.4,33281,CA,2004,06,023
Imperial County,26890,18.5,33674,CA,2004,06,025
Inyo County,1895,10.5,38853,CA,2004,06,027
Kern County,129287,17.8,38689,CA,2004,06,029
Kings County,21396,17.6,38238,CA,2004,06,031
Lake County,10067,15.6,32757,CA,2004,06,033
Lassen County,4002,15.7,39143,CA,2004,06,035
Los Angeles County,1640167,16.7,43518,CA,2004,06,037
Madera County,24064,17.9,37881,CA,2004,06,039
Marin County,16556,7.0,67731,CA,2004,06,041
Mariposa County,1973,11.0,37355,CA,2004,06,043
Mendocino County,12503,14.4,36624,CA,2004,06,045
Merced County,40505,17.0,38792,CA,2004,06,047
Modoc County,1429,15.5,29526,CA,2004,06,049
Mono County,1031,8.2,48083,CA,2004,06,051
Monterey County,50686,12.9,46971,CA,2004,06,053
Napa County,10036,7.8,53184,CA,2004,06,055
Nevada County,7685,7.9,49811,CA,2004,06,057
Orange County,300866,10.2,58605,CA,2004,06,059
Placer County,17543,5.6,64642,CA,2004,06,061
Plumas County,2092,9.8,41309,CA,2004,06,063
Riverside County,229043,11.9,46885,CA,2004,06,065
Sacramento County,183173,13.6,47215,CA,2004,06,067
San Benito County,4866,8.8,57595,CA,2004,06,069
San Bernardino County,295608,15.4,43179,CA,2004,06,071
San Diego County,308791,10.9,51939,CA,2004,06,073
San Francisco County,84862,11.6,51815,CA,2004,06,075
San Joaquin County,90952,14.0,44814,CA,2004,06,077
San Luis Obispo County,25038,10.4,46225,CA,2004,06,079
San Mateo County,45963,6.6,65425,CA,2004,06,081
Santa Barbara County,48475,12.5,46706,CA,2004,06,083
Santa Clara County,141085,8.4,68842,CA,2004,06,085
Santa Cruz County,26245,10.8,52031,CA,2004,06,087
Shasta County,23808,13.4,37696,CA,2004,06,089
Sierra County,309,9.1,37599,CA,2004,06,091
Siskiyou County,6775,15.1,32531,CA,2004,06,093
Solano County,34400,8.7,57728,CA,2004,06,095
Sonoma County,38637,8.4,53645,CA,2004,06,097
Stanislaus County,67834,13.6,43072,CA,2004,06,099
Sutter County,10659,12.1,41289,CA,2004,06,101
Tehama County,8759,14.5,34520,CA,2004,06,103
Trinity County,1908,14.2,30307,CA,2004,06,105
Tulare County,84862,20.9,34809,CA,2004,06,107
Tuolumne County,6069,11.6,41067,CA,2004,06,109
Ventura County,73267,9.3,59379,CA,2004,06,111
Yolo County,19891,11.2,44810,CA,2004,06,113
Yuba County,10263,15.6,34493,CA,2004,06,115
Adams County,42902,10.8,50229,CO,2004,08,001
Alamosa County,2757,19.2,31587,CO,2004,08,003
Arapahoe County,43291,8.2,55615,CO,2004,08,005
Archuleta County,1258,10.6,40592,CO,2004,08,007
Baca County,624,15.6,26580,CO,2004,08,009
Bent County,972,20.4,27569,CO,2004,08,011
Boulder County,26824,9.8,57908,CO,2004,08,013
Broomfield County,2263,5.2,65375,CO,2004,08,014
Chaffee County,1809,11.6,37226,CO,2004,08,015
Cheyenne County,223,11.6,36563,CO,2004,08,017
Clear Creek County,616,6.7,58677,CO,2004,08,019
Conejos County,1624,19.1,27077,CO,2004,08,021
Costilla County,767,22.4,22165,CO,2004,08,023
Crowley County,947,27.8,24435,CO,2004,08,025
Custer County,413,10.7,40332,CO,2004,08,027
Delta County,3661,12.5,35280,CO,2004,08,029
Denver County,83596,15.2,41767,CO,2004,08,031
Dolores County,208,11.4,32357,CO,2004,08,033
Douglas County,9237,3.7,94658,CO,2004,08,035
Eagle County,2837,6.0,59037,CO,2004,08,037
Elbert County,1240,5.4,69631,CO,2004,08,039
El Paso County,57004,10.3,50312,CO,2004,08,041
Fremont County,5485,14.2,35129,CO,2004,08,043
Garfield County,4046,8.2,50119,CO,2004,08,045
Gilpin County,276,5.6,54194,CO,2004,08,047
Grand County,951,7.2,49907,CO,2004,08,049
Gunnison County,1519,11.4,38979,CO,2004,08,051
Hinsdale County,60,7.8,38891,CO,2004,08,053
Huerfano County,1354,19.7,26649,CO,2004,08,055
Jackson County,173,12.0,33476,CO,2004,08,057
Jefferson County,37234,7.1,59060,CO,2004,08,059
Kiowa County,157,11.1,28851,CO,2004,08,061
Kit Carson County,912,12.7,33610,CO,2004,08,063
Lake County,883,11.5,36033,CO,2004,08,065
La Plata County,4737,10.3,44078,CO,2004,08,067
Larimer County,26041,9.8,50911,CO,2004,08,069
Las Animas County,2372,15.6,31798,CO,2004,08,071
Lincoln County,717,15.7,31574,CO,2004,08,073
Logan County,2436,13.0,34691,CO,2004,08,075
Mesa County,13858,10.8,40045,CO,2004,08,077
Mineral County,84,9.0,39725,CO,2004,08,079
Moffat County,1266,9.5,46102,CO,2004,08,081
Montezuma County,3547,14.5,34416,CO,2004,08,083
Montrose County,4396,11.8,40234,CO,2004,08,085
Morgan County,3458,12.6,36507,CO,2004,08,087
Otero County,3396,17.8,30298,CO,2004,08,089
Ouray County,307,7.2,47424,CO,2004,08,091
Park County,1269,7.5,52684,CO,2004,08,093
Phillips County,473,10.5,34316,CO,2004,08,095
Pitkin County,680,4.6,60662,CO,2004,08,097
Prowers County,2369,17.4,29647,CO,2004,08,099
Pueblo County,24104,16.3,35693,CO,2004,08,101
Rio Blanco County,531,9.1,43501,CO,2004,08,103
Rio Grande County,1973,16.3,34680,CO,2004,08,105
Routt County,1259,6.0,54539,CO,2004,08,107
Saguache County,1594,22.7,23638,CO,2004,08,109
San Juan County,77,13.5,32057,CO,2004,08,111
San Miguel County,568,7.9,46891,CO,2004,08,113
Sedgwick County,283,11.3,27824,CO,2004,08,115
Summit County,1455,5.9,52220,CO,2004,08,117
Teller County,1576,7.2,53787,CO,2004,08,119
Washington County,476,10.3,32344,CO,2004,08,121
Weld County,22221,9.9,46241,CO,2004,08,123
Yuma County,1159,12.0,35687,CO,2004,08,125
Fairfield County,75971,8.5,60790,CT,2004,09,001
Hartford County,91769,10.7,54093,CT,2004,09,003
Litchfield County,11589,6.1,59546,CT,2004,09,005
Middlesex County,8882,5.6,63949,CT,2004,09,007
New Haven County,88635,10.7,52591,CT,2004,09,009
New London County,19337,7.5,54218,CT,2004,09,011
Tolland County,7844,5.8,62711,CT,2004,09,013
Windham County,10592,9.4,47306,CT,2004,09,015
Kent County,16076,11.4,44889,DE,2004,10,001
New Castle County,45665,8.9,54304,DE,2004,10,003
Sussex County,18103,10.4,41661,DE,2004,10,005
District of Columbia,98309,18.3,46211,DC,2004,11,001
Alachua County,30836,14.5,34696,FL,2004,12,001
Baker County,2839,12.7,41589,FL,2004,12,003
Bay County,18777,11.9,38972,FL,2004,12,005
Bradford County,3457,14.8,34104,FL,2004,12,007
Brevard County,48247,9.2,44248,FL,2004,12,009
Broward County,203799,11.6,43136,FL,2004,12,011
Calhoun County,1997,17.2,27521,FL,2004,12,013
Charlotte County,12485,8.1,37820,FL,2004,12,015
Citrus County,14808,11.2,33576,FL,2004,12,017
Clay County,12080,7.1,53201,FL,2004,12,019
Collier County,26829,8.8,48812,FL,2004,12,021
Columbia County,8558,14.1,32455,FL,2004,12,023
DeSoto County,5542,16.7,28638,FL,2004,12,027
Dixie County,2384,18.0,26999,FL,2004,12,029
Duval County,95190,11.7,41736,FL,2004,12,031
Escambia County,39036,14.2,36743,FL,2004,12,033
Flagler County,5936,7.8,45374,FL,2004,12,035
Franklin County,1299,13.5,30678,FL,2004,12,037
Gadsden County,6878,15.8,31070,FL,2004,12,039
Gilchrist County,1954,13.0,32644,FL,2004,12,041
Glades County,1269,12.1,31973,FL,2004,12,043
Gulf County,1777,14.5,32893,FL,2004,12,045
Hamilton County,2295,20.9,26411,FL,2004,12,047
Hardee County,5122,19.5,28669,FL,2004,12,049
Hendry County,6374,16.7,32197,FL,2004,12,051
Hernando County,16671,10.6,35577,FL,2004,12,053
Highlands County,12355,13.1,30343,FL,2004,12,055
Hillsborough County,132075,11.8,44850,FL,2004,12,057
Holmes County,3078,17.6,28694,FL,2004,12,059
Indian River County,11660,9.2,41522,FL,2004,12,061
Jackson County,6647,15.7,31022,FL,2004,12,063
Jefferson County,1821,14.5,33962,FL,2004,12,065
Lafayette County,1139,18.6,27896,FL,2004,12,067
Lake County,25864,9.5,40745,FL,2004,12,069
Lee County,48256,8.9,43476,FL,2004,12,071
Leon County,29772,12.7,39562,FL,2004,12,073
Levy County,5589,15.0,29314,FL,2004,12,075
Liberty County,1037,16.9,30451,FL,2004,12,077
Madison County,3051,17.7,28230,FL,2004,12,079
Manatee County,29352,9.7,41419,FL,2004,12,081
Marion County,36194,12.2,34948,FL,2004,12,083
Martin County,11100,8.1,45341,FL,2004,12,085
Miami-Dade County,400339,17.1,34682,FL,2004,12,086
Monroe County,6903,9.2,42195,FL,2004,12,087
Nassau County,5328,8.3,50301,FL,2004,12,089
Okaloosa County,15958,9.0,45424,FL,2004,12,091
Okeechobee County,5112,13.7,31332,FL,2004,12,093
Orange County,126348,12.6,41725,FL,2004,12,095
Osceola County,27929,12.2,39770,FL,2004,12,097
Palm Beach County,125884,10.1,44186,FL,2004,12,099
Pasco County,45797,10.8,38065,FL,2004,12,101
Pinellas County,101080,11.1,38547,FL,2004,12,103
Polk County,69999,13.2,36339,FL,2004,12,105
Putnam County,12544,17.3,30098,FL,2004,12,107
St. Johns County,11976,7.5,55712,FL,2004,12,109
St. Lucie County,27082,11.3,39377,FL,2004,12,111
Santa Rosa County,13459,9.6,46298,FL,2004,12,113
Sarasota County,27571,7.6,44023,FL,2004,12,115
Seminole County,33878,8.5,50842,FL,2004,12,117
Sumter County,6913,12.5,37523,FL,2004,12,119
Suwannee County,5805,15.3,31744,FL,2004,12,121
Taylor County,2872,15.9,31784,FL,2004,12,123
Union County,1770,18.2,33821,FL,2004,12,125
Volusia County,53524,11.2,37247,FL,2004,12,127
Wakulla County,2743,10.4,39849,FL,2004,12,129
Walton County,5537,11.5,37350,FL,2004,12,131
Washington County,3216,15.5,30138,FL,2004,12,133
Appling County,3010,17.0,31046,GA,2004,13,001
Atkinson County,1576,19.6,26720,GA,2004,13,003
Bacon County,1843,18.2,28270,GA,2004,13,005
Baker County,887,21.4,25951,GA,2004,13,007
Baldwin County,6993,18.8,33531,GA,2004,13,009
Banks County,1977,12.3,40754,GA,2004,13,011
Barrow County,6030,10.1,46979,GA,2004,13,013
Bartow County,10094,11.4,46219,GA,2004,13,015
Ben Hill County,3427,20.2,28013,GA,2004,13,017
Berrien County,2853,17.2,31559,GA,2004,13,019
Bibb County,29948,20.0,35540,GA,2004,13,021
Bleckley County,1750,15.4,35869,GA,2004,13,023
Brantley County,2509,16.3,33687,GA,2004,13,025
Brooks County,3488,21.7,26064,GA,2004,13,027
Bryan County,2820,9.9,54365,GA,2004,13,029
Bulloch County,11521,19.9,30045,GA,2004,13,031
Burke County,5057,21.7,29159,GA,2004,13,033
Butts County,2629,12.5,40547,GA,2004,13,035
Calhoun County,1229,26.3,24746,GA,2004,13,037
Camden County,5007,11.1,44648,GA,2004,13,039
Candler County,2141,21.6,27441,GA,2004,13,043
Carroll County,15063,14.7,41470,GA,2004,13,045
Catoosa County,6638,11.0,42832,GA,2004,13,047
Charlton County,1896,20.1,29107,GA,2004,13,049
Chatham County,38807,16.9,38248,GA,2004,13,051
Chattahoochee County,1656,16.8,35472,GA,2004,13,053
Chattooga County,3909,15.6,31284,GA,2004,13,055
Cherokee County,11951,6.5,64064,GA,2004,13,057
Clarke County,18813,19.7,29751,GA,2004,13,059
Clay County,839,26.3,22627,GA,2004,13,061
Clayton County,39156,14.8,39511,GA,2004,13,063
Clinch County,1409,20.9,27005,GA,2004,13,065
Cobb County,62959,9.6,52936,GA,2004,13,067
Coffee County,7296,19.3,30710,GA,2004,13,069
Colquitt County,8681,20.1,27983,GA,2004,13,071
Columbia County,7066,6.8,61466,GA,2004,13,073
Cook County,2962,18.3,28201,GA,2004,13,075
Coweta County,10370,9.5,55859,GA,2004,13,077
Crawford County,1910,14.9,38735,GA,2004,13,079
Crisp County,5202,24.1,26873,GA,2004,13,081
Dade County,1876,12.3,36388,GA,2004,13,083
Dawson County,1859,9.5,50686,GA,2004,13,085
Decatur County,6029,21.5,28148,GA,2004,13,087
DeKalb County,98264,14.7,44965,GA,2004,13,089
Dodge County,3456,19.5,28310,GA,2004,13,091
Dooly County,2249,21.6,28054,GA,2004,13,093
Dougherty County,20626,22.3,30526,GA,2004,13,095
Douglas County,11851,10.6,49964,GA,2004,13,097
Early County,2831,23.9,26358,GA,2004,13,099
Echols County,846,19.9,26739,GA,2004,13,101
Effingham County,4708,10.1,51185,GA,2004,13,103
Elbert County,3402,16.5,30322,GA,2004,13,105
Emanuel County,4846,22.3,26040,GA,2004,13,107
Evans County,2304,21.2,27437,GA,2004,13,109
Fannin County,2882,13.2,32290,GA,2004,13,111
Fayette County,5560,5.3,75679,GA,2004,13,113
Floyd County,13548,15.0,37778,GA,2004,13,115
Forsyth County,7684,5.5,74379,GA,2004,13,117
Franklin County,3163,15.0,33595,GA,2004,13,119
Fulton County,139247,15.6,45819,GA,2004,13,121
Gilmer County,3444,12.7,36570,GA,2004,13,123
Glascock County,379,14.0,33009,GA,2004,13,125
Glynn County,10725,15.1,40233,GA,2004,13,127
Gordon County,6046,12.1,40344,GA,2004,13,129
Grady County,4581,18.8,29698,GA,2004,13,131
Greene County,2837,18.2,33959,GA,2004,13,133
Gwinnett County,64119,8.9,56395,GA,2004,13,135
Habersham County,4463,11.7,38407,GA,2004,13,137
Hall County,19626,12.0,45949,GA,2004,13,139
Hancock County,2061,24.6,24297,GA,2004,13,141
Haralson County,4240,15.1,34608,GA,2004,13,143
Harris County,2353,8.5,52175,GA,2004,13,145
Hart County,3378,14.3,33801,GA,2004,13,147
Heard County,1728,15.3,34124,GA,2004,13,149
Henry County,11792,7.0,62437,GA,2004,13,151
Houston County,14557,11.8,47134,GA,2004,13,153
Irwin County,1707,17.9,29954,GA,2004,13,155
Jackson County,6104,11.8,43896,GA,2004,13,157
Jasper County,1828,14.0,40290,GA,2004,13,159
Jeff Davis County,2286,17.5,29599,GA,2004,13,161
Jefferson County,3393,20.4,28173,GA,2004,13,163
Jenkins County,1997,22.8,24603,GA,2004,13,165
Johnson County,1825,22.9,25286,GA,2004,13,167
Jones County,2826,10.7,45130,GA,2004,13,169
Lamar County,2164,13.7,37201,GA,2004,13,171
Lanier County,1380,18.8,29876,GA,2004,13,173
Laurens County,8325,18.2,33188,GA,2004,13,175
Lee County,2886,9.5,50477,GA,2004,13,177
Liberty County,8291,15.6,37048,GA,2004,13,179
Lincoln County,1277,15.6,31880,GA,2004,13,181
Long County,2030,18.3,31905,GA,2004,13,183
Lowndes County,16212,18.0,33286,GA,2004,13,185
Lumpkin County,2975,13.0,40923,GA,2004,13,187
McDuffie County,3861,17.8,33185,GA,2004,13,189
McIntosh County,1916,17.5,31055,GA,2004,13,191
Macon County,2897,22.5,23644,GA,2004,13,193
Madison County,3649,13.4,37677,GA,2004,13,195
Marion County,1546,21.6,30059,GA,2004,13,197
Meriwether County,4059,18.0,30994,GA,2004,13,199
Miller County,1166,19.0,27574,GA,2004,13,201
Mitchell County,5104,23.2,25812,GA,2004,13,205
Monroe County,2682,11.6,44507,GA,2004,13,207
Montgomery County,1553,19.1,30531,GA,2004,13,209
Morgan County,2135,12.3,41872,GA,2004,13,211
Murray County,5302,13.0,38175,GA,2004,13,213
Muscogee County,30327,17.1,35130,GA,2004,13,215
Newton County,10045,11.7,47083,GA,2004,13,217
Oconee County,2084,7.0,61966,GA,2004,13,219
Oglethorpe County,1739,12.8,37523,GA,2004,13,221
Paulding County,7743,6.9,58801,GA,2004,13,223
Peach County,4757,20.0,34029,GA,2004,13,225
Pickens County,2945,10.4,46504,GA,2004,13,227
Pierce County,2870,16.8,32533,GA,2004,13,229
Pike County,1664,10.5,47415,GA,2004,13,231
Polk County,5944,15.0,34514,GA,2004,13,233
Pulaski County,1515,17.5,31813,GA,2004,13,235
Putnam County,2792,14.1,37224,GA,2004,13,237
Quitman County,525,21.2,26419,GA,2004,13,239
Rabun County,1915,12.1,35441,GA,2004,13,241
Randolph County,1685,24.1,23503,GA,2004,13,243
Richmond County,37532,20.0,32775,GA,2004,13,245
Rockdale County,9180,11.8,50818,GA,2004,13,247
Schley County,647,15.6,33051,GA,2004,13,249
Screven County,2953,19.5,29029,GA,2004,13,251
Seminole County,1904,20.8,27504,GA,2004,13,253
Spalding County,10305,17.0,36072,GA,2004,13,255
Stephens County,3863,15.9,31638,GA,2004,13,257
Stewart County,1103,23.9,23588,GA,2004,13,259
Sumter County,6934,22.3,29613,GA,2004,13,261
Talbot County,1269,18.9,28830,GA,2004,13,263
Taliaferro County,413,22.8,23772,GA,2004,13,265
Tattnall County,4283,22.0,28105,GA,2004,13,267
Taylor County,1795,20.8,26824,GA,2004,13,269
Telfair County,2499,24.8,25409,GA,2004,13,271
Terrell County,2443,23.5,27175,GA,2004,13,273
Thomas County,7611,17.4,31702,GA,2004,13,275
Tift County,7316,18.5,32134,GA,2004,13,277
Toombs County,5712,21.2,27725,GA,2004,13,279
Towns County,1179,11.9,34767,GA,2004,13,281
Treutlen County,1451,22.7,25503,GA,2004,13,283
Troup County,9548,15.8,36438,GA,2004,13,285
Turner County,2164,23.1,26081,GA,2004,13,287
