NAME,SAEPOVALL_PT,SAEPOVRTALL_PT,SAEMHI_PT,STABREV,time,state,county
Autauga County,4795,10.3,42841,AL,2002,01,001
Baldwin County,16175,10.7,40818,AL,2002,01,003
Barbour County,6152,23.6,25279,AL,2002,01,005
Bibb County,3546,17.7,31387,AL,2002,01,007
Blount County,6792,12.6,36386,AL,2002,01,009
Bullock County,3087,31.4,20137,AL,2002,01,011
Butler County,4185,20.4,25826,AL,2002,01,013
Calhoun County,17430,15.8,32013,AL,2002,01,015
Chambers County,5712,16.1,29993,AL,2002,01,017
Cherokee County,3943,16.3,31011,AL,2002,01,019
Chilton County,6457,15.9,33129,AL,2002,01,021
Choctaw County,2852,18.7,25928,AL,2002,01,023
Clarke County,5168,19.0,27987,AL,2002,01,025
Clay County,1983,14.2,28765,AL,2002,01,027
Cleburne County,2226,15.2,31359,AL,2002,01,029
Coffee County,6341,14.4,34621,AL,2002,01,031
Colbert County,7718,14.2,32206,AL,2002,01,033
Conecuh County,3060,22.6,23366,AL,2002,01,035
Coosa County,1756,15.3,28979,AL,2002,01,037
Covington County,6522,17.8,27654,AL,2002,01,039
Crenshaw County,2415,17.9,27425,AL,2002,01,041
Cullman County,10873,14.0,32821,AL,2002,01,043
Dale County,7705,16.1,32103,AL,2002,01,045
Dallas County,11177,25.0,23732,AL,2002,01,047
DeKalb County,10627,16.1,30331,AL,2002,01,049
Elmore County,8458,13.0,41046,AL,2002,01,051
Escambia County,7338,20.2,27711,AL,2002,01,053
Etowah County,16784,16.5,30494,AL,2002,01,055
Fayette County,2976,16.5,29309,AL,2002,01,057
Franklin County,5510,18.0,27370,AL,2002,01,059
Geneva County,4727,18.6,27180,AL,2002,01,061
Greene County,2694,27.3,20763,AL,2002,01,063
Hale County,3891,22.6,25121,AL,2002,01,065
Henry County,2672,16.3,30534,AL,2002,01,067
Houston County,13942,15.4,34605,AL,2002,01,069
Jackson County,7956,14.9,32278,AL,2002,01,071
Jefferson County,90375,13.9,37375,AL,2002,01,073
Lamar County,2490,16.6,28243,AL,2002,01,075
Lauderdale County,12938,15.1,33231,AL,2002,01,077
Lawrence County,4985,14.4,32505,AL,2002,01,079
Lee County,17524,15.2,32460,AL,2002,01,081
Limestone County,8174,12.4,38859,AL,2002,01,083
Lowndes County,3218,24.0,23300,AL,2002,01,085
Macon County,5917,28.0,21621,AL,2002,01,087
Madison County,29422,10.4,46937,AL,2002,01,089
Marengo County,4416,19.8,28080,AL,2002,01,091
Marion County,5440,18.5,26774,AL,2002,01,093
Marshall County,12972,15.6,32971,AL,2002,01,095
Mobile County,73561,18.6,32393,AL,2002,01,097
Monroe County,4342,18.3,28463,AL,2002,01,099
Montgomery County,36797,17.4,35406,AL,2002,01,101
Morgan County,13744,12.3,38979,AL,2002,01,103
Perry County,3606,32.3,19876,AL,2002,01,105
Pickens County,4022,19.7,26200,AL,2002,01,107
Pike County,6337,22.2,25630,AL,2002,01,109
Randolph County,3735,17.2,28546,AL,2002,01,111
Russell County,9041,18.6,27981,AL,2002,01,113
St. Clair County,9195,13.7,37381,AL,2002,01,115
Shelby County,10328,6.5,61393,AL,2002,01,117
Sumter County,3903,27.9,19820,AL,2002,01,119
Talladega County,13349,17.4,31367,AL,2002,01,121
Tallapoosa County,6485,16.3,29994,AL,2002,01,123
Tuscaloosa County,25727,16.1,33598,AL,2002,01,125
Walker County,10733,15.4,29945,AL,2002,01,127
Washington County,3095,17.3,30541,AL,2002,01,129
Wilcox County,3865,29.9,18455,AL,2002,01,131
Winston County,4474,18.3,26918,AL,2002,01,133
Aleutians East Borough,297,11.2,38237,AK,2002,02,013
Aleutians West Census Area,325,6.3,49834,AK,2002,02,016
Anchorage Borough,20366,7.7,55123,AK,2002,02,020
Bethel Census Area,3768,22.8,33544,AK,2002,02,050
Bristol Bay Borough,90,8.2,54251,AK,2002,02,060
Denali Borough,80,4.4,52900,AK,2002,02,068
Dillingham Census Area,938,19.1,38970,AK,2002,02,070
Fairbanks North Star Borough,5841,7.0,51553,AK,2002,02,090
Haines Borough,266,11.6,38860,AK,2002,02,100
Juneau Borough,2049,6.7,59105,AK,2002,02,110
Kenai Peninsula Borough,4746,9.5,48733,AK,2002,02,122
Ketchikan Gateway Borough,1065,8.1,49536,AK,2002,02,130
Kodiak Island Borough,1105,8.3,50807,AK,2002,02,150
Lake and Peninsula Borough,284,18.4,31634,AK,2002,02,164
Matanuska-Susitna Borough,6501,9.7,52313,AK,2002,02,170
Nome Census Area,1630,18.1,38236,AK,2002,02,180
North Slope Borough,760,10.6,57819,AK,2002,02,185
Northwest Arctic Borough,1206,16.5,42904,AK,2002,02,188
Prince of Wales-Outer Ketchikan Census Area,962,16.6,34756,AK,2002,02,201
Sitka Borough,620,7.2,50171,AK,2002,02,220
Skagway-Hoonah-Angoon Census Area,294,9.4,39780,AK,2002,02,232
Southeast Fairbanks Census Area,982,17.0,37232,AK,2002,02,240
Valdez-Cordova Census Area,843,8.6,49643,AK,2002,02,261
Wade Hampton Census Area,2165,29.6,26622,AK,2002,02,270
Wrangell-Petersburg Census Area,526,8.4,44752,AK,2002,02,280
Yakutat Borough,70,10.1,40637,AK,2002,02,282
Yukon-Koyukuk Census Area,1155,18.4,29505,AK,2002,02,290
Apache County,19009,28.3,24232,AZ,2002,04,001
Cochise County,19483,16.7,33300,AZ,2002,04,003
Coconino County,18232,15.4,37923,AZ,2002,04,005
Gila County,8764,17.4,30560,AZ,2002,04,007
Graham County,6703,22.5,28683,AZ,2002,04,009
Greenlee County,764,10.2,40471,AZ,2002,04,011
La Paz County,3984,20.7,25187,AZ,2002,04,012
Maricopa County,400631,11.9,46038,AZ,2002,04,013
Mohave County,26754,15.7,31030,AZ,2002,04,015
Navajo County,24808,24.3,28312,AZ,2002,04,017
Pima County,122981,14.1,36936,AZ,2002,04,019
Pinal County,30808,16.3,35132,AZ,2002,04,021
Santa Cruz County,7800,19.4,30795,AZ,2002,04,023
Yavapai County,22858,12.6,34114,AZ,2002,04,025
Yuma County,32564,19.7,32252,AZ,2002,04,027
Arkansas County,3448,17.3,30458,AR,2002,05,001
Ashley County,4044,17.2,31650,AR,2002,05,003
Baxter County,5514,14.2,29332,AR,2002,05,005
Benton County,17463,10.2,42635,AR,2002,05,007
Boone County,5383,15.6,30769,AR,2002,05,009
Bradley County,2546,21.0,25557,AR,2002,05,011
Calhoun County,786,14.2,29695,AR,2002,05,013
Carroll County,4388,16.7,27391,AR,2002,05,015
Chicot County,3937,30.6,20664,AR,2002,05,017
Clark County,3809,17.8,29241,AR,2002,05,019
Clay County,2924,17.4,25404,AR,2002,05,021
Cleburne County,3752,15.2,31438,AR,2002,05,023
Cleveland County,1202,13.7,33489,AR,2002,05,025
Columbia County,4803,20.0,28445,AR,2002,05,027
Conway County,3354,16.5,31014,AR,2002,05,029
Craighead County,13008,15.7,33259,AR,2002,05,031
Crawford County,8014,14.4,33646,AR,2002,05,033
Crittenden County,11316,22.3,29192,AR,2002,05,035
Cross County,3687,19.4,28275,AR,2002,05,037
Dallas County,1671,20.1,26213,AR,2002,05,039
Desha County,3325,22.8,23913,AR,2002,05,041
Drew County,3390,18.6,28620,AR,2002,05,043
Faulkner County,10951,12.3,38817,AR,2002,05,045
Franklin County,3083,17.3,29995,AR,2002,05,047
Fulton County,2498,21.6,25268,AR,2002,05,049
Garland County,14634,16.2,31340,AR,2002,05,051
Grant County,1819,10.8,39037,AR,2002,05,053
Greene County,5643,14.8,31356,AR,2002,05,055
Hempstead County,4624,19.9,26920,AR,2002,05,057
Hot Spring County,4755,15.6,31647,AR,2002,05,059
Howard County,2464,17.3,27145,AR,2002,05,061
Independence County,5180,15.3,31969,AR,2002,05,063
Izard County,2498,20.0,25292,AR,2002,05,065
Jackson County,3575,22.6,24970,AR,2002,05,067
Jefferson County,16442,21.1,30234,AR,2002,05,069
Johnson County,4156,18.0,28021,AR,2002,05,071
Lafayette County,1912,23.2,23760,AR,2002,05,073
Lawrence County,3298,19.3,26557,AR,2002,05,075
Lee County,3407,33.5,20223,AR,2002,05,077
Lincoln County,3179,29.4,26884,AR,2002,05,079
Little River County,2180,16.4,29038,AR,2002,05,081
Logan County,3791,16.8,28486,AR,2002,05,083
Lonoke County,6033,10.7,40964,AR,2002,05,085
Madison County,2627,18.3,28567,AR,2002,05,087
Marion County,3164,19.5,26152,AR,2002,05,089
Miller County,7855,19.1,30659,AR,2002,05,091
Mississippi County,11021,22.7,26804,AR,2002,05,093
Monroe County,2353,24.7,22355,AR,2002,05,095
Montgomery County,1772,19.6,27041,AR,2002,05,097
Nevada County,1862,19.6,26668,AR,2002,05,099
Newton County,1832,21.4,25033,AR,2002,05,101
Ouachita County,5150,18.6,28921,AR,2002,05,103
Perry County,1649,15.9,31234,AR,2002,05,105
Phillips County,7279,29.7,21449,AR,2002,05,107
Pike County,1738,15.8,28007,AR,2002,05,109
Poinsett County,5362,21.3,26035,AR,2002,05,111
Polk County,4128,20.5,25116,AR,2002,05,113
Pope County,8633,16.1,32460,AR,2002,05,115
Prairie County,1518,16.4,28921,AR,2002,05,117
Pulaski County,50209,14.0,38068,AR,2002,05,119
Randolph County,3392,18.9,27446,AR,2002,05,121
St. Francis County,7305,28.1,24802,AR,2002,05,123
Saline County,8008,9.2,43002,AR,2002,05,125
Scott County,2176,20.0,25627,AR,2002,05,127
Searcy County,2025,25.4,21145,AR,2002,05,129
Sebastian County,17263,14.9,34599,AR,2002,05,131
Sevier County,3061,19.4,27654,AR,2002,05,133
Sharp County,3853,22.2,24105,AR,2002,05,135
Stone County,2438,21.1,22622,AR,2002,05,137
Union County,7459,16.9,31647,AR,2002,05,139
Van Buren County,3030,18.7,26655,AR,2002,05,141
Washington County,23407,14.2,35627,AR,2002,05,143
White County,11079,16.6,32345,AR,2002,05,145
Woodruff County,1952,23.9,21821,AR,2002,05,147
Yell County,3497,16.5,28189,AR,2002,05,149
Alameda County,139367,9.7,55595,CA,2002,06,001
Alpine County,188,15.6,37691,CA,2002,06,003
Amador County,3082,9.4,43628,CA,2002,06,005
Butte County,33849,16.4,32124,CA,2002,06,007
Calaveras County,4288,9.7,42563,CA,2002,06,009
Colusa County,2567,13.2,34556,CA,2002,06,011
Contra Costa County,66852,6.7,65186,CA,2002,06,013
Del Norte County,5092,21.1,29028,CA,2002,06,015
El Dorado County,11974,7.1,53182,CA,2002,06,017
Fresno County,175440,21.0,34579,CA,2002,06,019
Glenn County,4156,15.4,31751,CA,2002,06,021
Humboldt County,19409,15.5,31546,CA,2002,06,023
Imperial County,30374,21.9,31412,CA,2002,06,025
Inyo County,1800,9.9,36806,CA,2002,06,027
Kern County,125214,18.3,36441,CA,2002,06,029
Kings County,23088,19.6,34709,CA,2002,06,031
