NAME,SAEPOVALL_PT,SAEPOVRTALL_PT,SAEMHI_PT,STABREV,time,state,county
Gila County,8658,17.2,31780,AZ,2003,04,007
Graham County,6100,20.5,30040,AZ,2003,04,009
Greenlee County,830,11.1,41032,AZ,2003,04,011
La Paz County,3385,17.2,25807,AZ,2003,04,012
Maricopa County,441835,12.8,46376,AZ,2003,04,013
Mohave County,26438,14.8,32505,AZ,2003,04,015
Navajo County,22416,21.5,30078,AZ,2003,04,017
Pima County,126844,14.3,37540,AZ,2003,04,019
Pinal County,29029,14.6,37869,AZ,2003,04,021
Santa Cruz County,7803,19.2,32070,AZ,2003,04,023
Yavapai County,22491,12.0,35303,AZ,2003,04,025
Yuma County,30469,17.9,32645,AZ,2003,04,027
Arkansas County,3447,17.3,32448,AR,2003,05,001
Ashley County,4201,17.9,32485,AR,2003,05,003
Baxter County,5380,13.7,30521,AR,2003,05,005
Benton County,17760,10.0,45353,AR,2003,05,007
Boone County,5367,15.4,31626,AR,2003,05,009
Bradley County,2464,20.5,26593,AR,2003,05,011
Calhoun County,796,14.6,29940,AR,2003,05,013
Carroll County,4059,15.4,27796,AR,2003,05,015
Chicot County,3553,28.2,22088,AR,2003,05,017
Clark County,3673,17.3,29970,AR,2003,05,019
Clay County,2855,17.1,27217,AR,2003,05,021
Cleburne County,3582,14.4,32341,AR,2003,05,023
Cleveland County,1264,14.2,34724,AR,2003,05,025
Columbia County,4857,20.4,29275,AR,2003,05,027
Conway County,3375,16.5,31779,AR,2003,05,029
Craighead County,13361,15.8,34821,AR,2003,05,031
Crawford County,7736,13.7,35138,AR,2003,05,033
Crittenden County,11550,22.6,30546,AR,2003,05,035
Cross County,3718,19.7,30356,AR,2003,05,037
Dallas County,1555,18.8,26633,AR,2003,05,039
Desha County,3406,23.3,25822,AR,2003,05,041
Drew County,3334,18.5,29817,AR,2003,05,043
Faulkner County,11641,12.8,40395,AR,2003,05,045
Franklin County,2932,16.4,31307,AR,2003,05,047
Fulton County,2159,18.2,26687,AR,2003,05,049
Garland County,14567,16.0,32064,AR,2003,05,051
Grant County,1862,10.9,40375,AR,2003,05,053
Greene County,5945,15.4,33001,AR,2003,05,055
Hempstead County,4440,19.1,27614,AR,2003,05,057
Hot Spring County,4562,15.0,32498,AR,2003,05,059
Howard County,2235,15.7,27569,AR,2003,05,061
Independence County,5045,14.9,32910,AR,2003,05,063
Izard County,2282,18.1,26293,AR,2003,05,065
Jackson County,3244,20.7,26246,AR,2003,05,067
Jefferson County,16310,21.0,31211,AR,2003,05,069
Johnson County,3964,17.1,28791,AR,2003,05,071
Lafayette County,1682,20.7,24399,AR,2003,05,073
Lawrence County,3221,19.0,27899,AR,2003,05,075
Lee County,2943,29.4,21891,AR,2003,05,077
Lincoln County,2506,23.5,28405,AR,2003,05,079
Little River County,2025,15.4,30014,AR,2003,05,081
Logan County,3698,16.4,29613,AR,2003,05,083
Lonoke County,6262,10.7,42953,AR,2003,05,085
Madison County,2486,17.0,28515,AR,2003,05,087
Marion County,2781,17.1,27187,AR,2003,05,089
Miller County,7446,17.9,32209,AR,2003,05,091
Mississippi County,10707,22.4,27844,AR,2003,05,093
Monroe County,2164,23.2,24069,AR,2003,05,095
Montgomery County,1592,17.3,27109,AR,2003,05,097
Nevada County,1845,19.5,27029,AR,2003,05,099
Newton County,1690,20.0,25886,AR,2003,05,101
Ouachita County,5097,18.7,29574,AR,2003,05,103
Perry County,1532,14.8,32198,AR,2003,05,105
Phillips County,6903,28.6,22660,AR,2003,05,107
Pike County,1687,15.6,29172,AR,2003,05,109
Poinsett County,5151,20.6,27718,AR,2003,05,111
Polk County,3826,19.2,25699,AR,2003,05,113
Pope County,8913,16.5,32990,AR,2003,05,115
Prairie County,1404,15.5,30885,AR,2003,05,117
Pulaski County,54593,15.1,39325,AR,2003,05,119
Randolph County,3139,17.3,28598,AR,2003,05,121
St. Francis County,6524,25.4,25571,AR,2003,05,123
Saline County,8293,9.4,44342,AR,2003,05,125
Scott County,2061,18.9,25706,AR,2003,05,127
Searcy County,1764,22.0,21836,AR,2003,05,129
Sebastian County,17872,15.4,35685,AR,2003,05,131
Sevier County,2861,17.9,28620,AR,2003,05,133
Sharp County,3480,20.0,24647,AR,2003,05,135
Stone County,2141,18.4,23646,AR,2003,05,137
Union County,7788,17.7,31957,AR,2003,05,139
Van Buren County,2771,16.9,27204,AR,2003,05,141
Washington County,23274,13.8,36928,AR,2003,05,143
White County,10485,15.6,34019,AR,2003,05,145
Woodruff County,1863,23.2,23706,AR,2003,05,147
Yell County,3289,15.6,28569,AR,2003,05,149
Alameda County,154270,10.7,56225,CA,2003,06,001
Alpine County,157,13.3,38825,CA,2003,06,003
Amador County,3071,9.2,44494,CA,2003,06,005
Butte County,32917,15.8,33528,CA,2003,06,007
Calaveras County,4407,9.7,43462,CA,2003,06,009
Colusa County,2585,12.9,36579,CA,2003,06,011
Contra Costa County,75201,7.5,64365,CA,2003,06,013
Del Norte County,4590,18.6,29990,CA,2003,06,015
El Dorado County,12900,7.5,54131,CA,2003,06,017
Fresno County,174630,20.5,36003,CA,2003,06,019
Glenn County,4114,15.2,32725,CA,2003,06,021
Humboldt County,19629,15.7,32211,CA,2003,06,023
Imperial County,27843,19.7,32637,CA,2003,06,025
Inyo County,1924,10.6,37553,CA,2003,06,027
Kern County,127380,18.1,37614,CA,2003,06,029
Kings County,21786,18.1,36137,CA,2003,06,031
Lake County,9437,14.8,31178,CA,2003,06,033
Lassen County,3786,14.9,37687,CA,2003,06,035
Los Angeles County,1729767,17.6,41544,CA,2003,06,037
Madera County,24655,18.9,36050,CA,2003,06,039
Marin County,17472,7.4,66764,CA,2003,06,041
Mariposa County,2034,11.4,35437,CA,2003,06,043
Mendocino County,12788,14.6,35869,CA,2003,06,045
Merced County,42463,18.2,36738,CA,2003,06,047
Modoc County,1545,16.6,28533,CA,2003,06,049
Mono County,1102,8.7,45654,CA,2003,06,051
Monterey County,53604,13.6,45596,CA,2003,06,053
Napa County,10044,7.8,51991,CA,2003,06,055
Nevada County,8048,8.3,47680,CA,2003,06,057
Orange County,314072,10.6,55909,CA,2003,06,059
Placer County,17975,5.9,61522,CA,2003,06,061
Plumas County,2144,10.1,39514,CA,2003,06,063
Riverside County,225335,12.2,44598,CA,2003,06,065
Sacramento County,181996,13.6,46351,CA,2003,06,067
San Benito County,5152,9.2,56371,CA,2003,06,069
San Bernardino County,299582,16.0,43294,CA,2003,06,071
San Diego County,331677,11.6,48766,CA,2003,06,073
San Francisco County,88476,12.0,51402,CA,2003,06,075
San Joaquin County,92380,14.5,42789,CA,2003,06,077
San Luis Obispo County,26705,11.1,44310,CA,2003,06,079
San Mateo County,47375,6.8,65110,CA,2003,06,081
Santa Barbara County,50645,13.0,45818,CA,2003,06,083
Santa Clara County,145624,8.8,68223,CA,2003,06,085
Santa Cruz County,27485,11.3,50977,CA,2003,06,087
Shasta County,23569,13.5,36478,CA,2003,06,089
Sierra County,317,9.2,36545,CA,2003,06,091
Siskiyou County,6896,15.6,31165,CA,2003,06,093
Solano County,33164,8.3,56595,CA,2003,06,095
Sonoma County,40475,8.8,52088,CA,2003,06,097
Stanislaus County,69496,14.1,41619,CA,2003,06,099
Sutter County,11017,12.9,39718,CA,2003,06,101
Tehama County,8762,14.8,32905,CA,2003,06,103
Trinity County,1930,14.4,29063,CA,2003,06,105
Tulare County,85104,21.4,33190,CA,2003,06,107
Tuolumne County,6012,11.5,39620,CA,2003,06,109
Ventura County,76668,9.7,57885,CA,2003,06,111
Yolo County,21320,12.0,43612,CA,2003,06,113
Yuba County,10602,16.7,32802,CA,2003,06,115
Adams County,40377,10.4,48633,CO,2003,08,001
Alamosa County,2630,18.5,30994,CO,2003,08,003
Arapahoe County,40973,7.9,55907,CO,2003,08,005
Archuleta County,1287,11.1,38677,CO,2003,08,007
Baca County,638,15.8,26434,CO,2003,08,009
Bent County,932,19.3,27369,CO,2003,08,011
Boulder County,25866,9.5,57112,CO,2003,08,013
Broomfield County,2194,5.1,64005,CO,2003,08,014
Chaffee County,1804,11.5,35719,CO,2003,08,015
Cheyenne County,223,11.1,35873,CO,2003,08,017
Clear Creek County,628,6.8,57211,CO,2003,08,019
Conejos County,1640,19.6,26749,CO,2003,08,021
Costilla County,782,21.7,21731,CO,2003,08,023
Crowley County,895,25.6,23469,CO,2003,08,025
Custer County,429,11.2,37830,CO,2003,08,027
Delta County,3837,13.2,33625,CO,2003,08,029
Denver County,82948,15.1,41036,CO,2003,08,031
Dolores County,218,12.1,31923,CO,2003,08,033
Douglas County,5355,2.2,93013,CO,2003,08,035
Eagle County,2957,6.4,58347,CO,2003,08,037
Elbert County,1250,5.6,66647,CO,2003,08,039
El Paso County,56300,10.4,49292,CO,2003,08,041
Fremont County,5363,14.0,33837,CO,2003,08,043
Garfield County,4062,8.5,48153,CO,2003,08,045
Gilpin County,283,5.8,53044,CO,2003,08,047
Grand County,998,7.6,48348,CO,2003,08,049
Gunnison County,1560,11.7,37782,CO,2003,08,051
Hinsdale County,75,9.2,35958,CO,2003,08,053
Huerfano County,1314,19.2,25751,CO,2003,08,055
Jackson County,187,12.9,32071,CO,2003,08,057
Jefferson County,35505,6.8,58851,CO,2003,08,059
Kiowa County,148,10.4,30850,CO,2003,08,061
Kit Carson County,957,13.2,32891,CO,2003,08,063
Lake County,884,11.6,35040,CO,2003,08,065
La Plata County,4768,10.6,42846,CO,2003,08,067
Larimer County,24558,9.3,50275,CO,2003,08,069
Las Animas County,2329,15.5,30092,CO,2003,08,071
Lincoln County,705,15.0,31205,CO,2003,08,073
Logan County,2428,12.8,34329,CO,2003,08,075
Mesa County,13944,11.1,38129,CO,2003,08,077
Mineral County,88,9.4,37018,CO,2003,08,079
Moffat County,1279,9.5,45071,CO,2003,08,081
Montezuma County,3673,15.0,33212,CO,2003,08,083
Montrose County,4490,12.3,38454,CO,2003,08,085
Morgan County,3517,12.7,34892,CO,2003,08,087
Otero County,3423,17.9,29317,CO,2003,08,089
Ouray County,317,7.6,45521,CO,2003,08,091
Park County,1220,7.3,52265,CO,2003,08,093
Phillips County,483,10.8,33697,CO,2003,08,095
Pitkin County,765,5.2,59624,CO,2003,08,097
Prowers County,2416,17.5,29411,CO,2003,08,099
Pueblo County,22337,15.2,35130,CO,2003,08,101
Rio Blanco County,550,9.3,41730,CO,2003,08,103
Rio Grande County,2025,16.5,33935,CO,2003,08,105
Routt County,1322,6.3,53252,CO,2003,08,107
Saguache County,1462,20.8,23764,CO,2003,08,109
San Juan County,78,13.6,32640,CO,2003,08,111
San Miguel County,622,8.8,45521,CO,2003,08,113
Sedgwick County,276,11.0,27773,CO,2003,08,115
Summit County,1600,6.5,51610,CO,2003,08,117
Teller County,1631,7.6,51532,CO,2003,08,119
Washington County,499,10.8,31036,CO,2003,08,121
Weld County,22189,10.3,44756,CO,2003,08,123
Yuma County,1166,12.0,34494,CO,2003,08,125
Fairfield County,65152,7.3,61035,CT,2003,09,001
Hartford County,78790,9.2,51630,CT,2003,09,003
Litchfield County,10321,5.5,58029,CT,2003,09,005
Middlesex County,8033,5.1,61869,CT,2003,09,007
New Haven County,77769,9.4,50737,CT,2003,09,009
New London County,16861,6.6,51513,CT,2003,09,011
Tolland County,7083,5.3,61418,CT,2003,09,013
Windham County,9041,8.1,45996,CT,2003,09,015
Kent County,14489,10.7,43446,DE,2003,10,001
New Castle County,41937,8.3,53562,DE,2003,10,003
Sussex County,16989,10.0,39395,DE,2003,10,005
District of Columbia,94560,17.5,43215,DC,2003,11,001
Alachua County,34166,16.2,33176,FL,2003,12,001
Baker County,2981,13.7,39281,FL,2003,12,003
Bay County,19810,12.8,37081,FL,2003,12,005
Bradford County,3709,16.2,32598,FL,2003,12,007
Brevard County,51408,10.1,42192,FL,2003,12,009
Broward County,217958,12.5,42673,FL,2003,12,011
Calhoun County,2084,18.2,26615,FL,2003,12,013
Charlotte County,14402,9.3,36514,FL,2003,12,015
Citrus County,15989,12.4,31932,FL,2003,12,017
Clay County,12023,7.4,51376,FL,2003,12,019
Collier County,28186,9.6,48242,FL,2003,12,021
Columbia County,9211,15.7,30815,FL,2003,12,023
DeSoto County,6016,18.4,27784,FL,2003,12,027
Dixie County,2456,18.8,25874,FL,2003,12,029
Duval County,103046,12.8,40457,FL,2003,12,031
Escambia County,43153,15.7,35347,FL,2003,12,033
Flagler County,5635,8.2,42681,FL,2003,12,035
Franklin County,1409,14.7,28896,FL,2003,12,037
Gadsden County,7768,18.0,29814,FL,2003,12,039
Gilchrist County,2084,14.2,30908,FL,2003,12,041
Glades County,1357,13.2,31598,FL,2003,12,043
Gulf County,1894,15.5,31543,FL,2003,12,045
Hamilton County,2447,22.0,25201,FL,2003,12,047
Hardee County,5398,20.7,27851,FL,2003,12,049
Hendry County,6733,18.1,31292,FL,2003,12,051
Hernando County,17946,12.1,33874,FL,2003,12,053
Highlands County,12832,14.0,29421,FL,2003,12,055
Hillsborough County,141405,13.0,43304,FL,2003,12,057
Holmes County,3215,18.7,27773,FL,2003,12,059
Indian River County,12276,10.0,40356,FL,2003,12,061
Jackson County,6729,16.2,29951,FL,2003,12,063
Jefferson County,2051,16.3,32742,FL,2003,12,065
Lafayette County,1134,19.0,27177,FL,2003,12,067
Lake County,26308,10.2,39040,FL,2003,12,069
Lee County,51711,10.2,41270,FL,2003,12,071
Leon County,32748,14.1,38084,FL,2003,12,073
Levy County,5996,16.4,27904,FL,2003,12,075
Liberty County,1027,17.4,29824,FL,2003,12,077
Madison County,3172,18.5,26592,FL,2003,12,079
Manatee County,31408,10.8,39756,FL,2003,12,081
Marion County,39792,14.0,33247,FL,2003,12,083
Martin County,12460,9.2,43136,FL,2003,12,085
Miami-Dade County,439775,18.9,33054,FL,2003,12,086
Monroe County,7948,10.3,41306,FL,2003,12,087
Nassau County,5582,8.9,48579,FL,2003,12,089
Okaloosa County,17394,9.9,43173,FL,2003,12,091
Okeechobee County,5498,15.1,29789,FL,2003,12,093
Orange County,128263,13.2,40671,FL,2003,12,095
Osceola County,28399,13.1,38966,FL,2003,12,097
Palm Beach County,133704,10.9,43014,FL,2003,12,099
Pasco County,47898,11.9,35386,FL,2003,12,101
Pinellas County,109779,12.0,36266,FL,2003,12,103
Polk County,71587,14.0,35125,FL,2003,12,105
Putnam County,13436,18.8,28664,FL,2003,12,107
St. Johns County,12267,8.2,52758,FL,2003,12,109
St. Lucie County,28970,12.9,37407,FL,2003,12,111
Santa Rosa County,13596,10.0,44636,FL,2003,12,113
Sarasota County,29367,8.4,42355,FL,2003,12,115
Seminole County,35215,9.1,49267,FL,2003,12,117
Sumter County,6817,13.1,34044,FL,2003,12,119
Suwannee County,6106,16.5,29523,FL,2003,12,121
Taylor County,3010,16.9,30871,FL,2003,12,123
Union County,1765,18.1,32847,FL,2003,12,125
Volusia County,56767,12.2,36100,FL,2003,12,127
Wakulla County,2815,11.1,38076,FL,2003,12,129
Walton County,6268,13.5,34884,FL,2003,12,131
Washington County,3500,17.2,28587,FL,2003,12,133
Appling County,3012,17.1,30517,GA,2003,13,001
Atkinson County,1566,19.5,26311,GA,2003,13,003
Bacon County,1820,18.0,27902,GA,2003,13,005
Baker County,843,19.9,26624,GA,2003,13,007
Baldwin County,6568,17.7,32935,GA,2003,13,009
Banks County,1929,12.3,40070,GA,2003,13,011
Barrow County,5657,10.1,46048,GA,2003,13,013
Bartow County,9399,10.9,46097,GA,2003,13,015
Ben Hill County,3300,19.4,27508,GA,2003,13,017
Berrien County,2791,16.9,31106,GA,2003,13,019
Bibb County,28463,19.0,35252,GA,2003,13,021
Bleckley County,1745,15.3,35280,GA,2003,13,023
Brantley County,2458,15.9,32686,GA,2003,13,025
Brooks County,3260,20.3,26333,GA,2003,13,027
Bryan County,2750,10.0,51620,GA,2003,13,029
Bulloch County,10845,19.1,29907,GA,2003,13,031
Burke County,5074,21.9,28911,GA,2003,13,033
Butts County,2559,12.5,39076,GA,2003,13,035
Calhoun County,1185,24.7,24695,GA,2003,13,037
Camden County,4785,10.8,43164,GA,2003,13,039
Candler County,2116,21.6,26298,GA,2003,13,043
Carroll County,12370,12.5,41071,GA,2003,13,045
Catoosa County,6322,10.6,42024,GA,2003,13,047
Charlton County,1791,19.1,28218,GA,2003,13,049
Chatham County,38737,16.9,36775,GA,2003,13,051
Chattahoochee County,1582,14.5,35698,GA,2003,13,053
Chattooga County,3638,14.6,30738,GA,2003,13,055
Cherokee County,11210,6.4,63707,GA,2003,13,057
Clarke County,18084,18.9,29634,GA,2003,13,059
Clay County,800,24.5,23380,GA,2003,13,061
Clayton County,36491,13.9,39535,GA,2003,13,063
Clinch County,1380,20.7,26551,GA,2003,13,065
Cobb County,62395,9.6,53000,GA,2003,13,067
Coffee County,7179,19.2,29478,GA,2003,13,069
Colquitt County,8459,19.7,27694,GA,2003,13,071
Columbia County,6765,6.7,59190,GA,2003,13,073
Cook County,2902,18.1,27668,GA,2003,13,075
Coweta County,9812,9.4,54055,GA,2003,13,077
Crawford County,1848,14.4,38342,GA,2003,13,079
Crisp County,5051,23.3,26311,GA,2003,13,081
Dade County,1823,12.0,35422,GA,2003,13,083
Dawson County,1751,9.2,49972,GA,2003,13,085
Decatur County,5878,21.0,27913,GA,2003,13,087
DeKalb County,87705,13.2,45123,GA,2003,13,089
Dodge County,3229,18.3,27857,GA,2003,13,091
Dooly County,2196,21.3,28123,GA,2003,13,093
Dougherty County,20293,21.8,30186,GA,2003,13,095
Douglas County,10678,10.0,49209,GA,2003,13,097
Early County,2797,23.5,26234,GA,2003,13,099
Echols County,803,19.6,26541,GA,2003,13,101
Effingham County,4417,9.9,49519,GA,2003,13,103
Elbert County,3345,16.1,29861,GA,2003,13,105
Emanuel County,4738,22.0,25496,GA,2003,13,107
Evans County,2207,20.7,27359,GA,2003,13,109
Fannin County,2866,13.3,31795,GA,2003,13,111
Fayette County,5231,5.2,74418,GA,2003,13,113
Floyd County,13539,15.0,34816,GA,2003,13,115
Forsyth County,7486,5.7,73125,GA,2003,13,117
Franklin County,3050,14.6,33276,GA,2003,13,119
Fulton County,128777,16.3,45896,GA,2003,13,121
Gilmer County,3428,12.9,35360,GA,2003,13,123
Glascock County,364,13.8,30947,GA,2003,13,125
Glynn County,10544,14.9,38742,GA,2003,13,127
Gordon County,5866,12.0,39497,GA,2003,13,129
Grady County,4610,19.1,29344,GA,2003,13,131
Greene County,2777,18.0,33517,GA,2003,13,133
Gwinnett County,57071,8.2,56717,GA,2003,13,135
Habersham County,4494,12.1,36926,GA,2003,13,137
Hall County,19041,12.0,44394,GA,2003,13,139
Hancock County,2014,24.0,23561,GA,2003,13,141
Haralson County,4076,14.7,33228,GA,2003,13,143
Harris County,2242,8.4,50960,GA,2003,13,145
Hart County,3283,14.1,32766,GA,2003,13,147
Heard County,1659,14.8,32855,GA,2003,13,149
Henry County,10514,6.6,61098,GA,2003,13,151
Houston County,13711,11.3,46317,GA,2003,13,153
Irwin County,1658,17.4,29877,GA,2003,13,155
Jackson County,5946,12.2,41562,GA,2003,13,157
Jasper County,1763,13.8,39651,GA,2003,13,159
Jeff Davis County,2271,17.8,28770,GA,2003,13,161
Jefferson County,3356,20.2,27117,GA,2003,13,163
Jenkins County,1918,22.1,24260,GA,2003,13,165
Johnson County,1807,22.3,24318,GA,2003,13,167
Jones County,2781,10.7,43712,GA,2003,13,169
Lamar County,2131,13.5,36305,GA,2003,13,171
Lanier County,1355,18.8,29039,GA,2003,13,173
Laurens County,8054,17.7,32280,GA,2003,13,175
Lee County,2654,9.1,48764,GA,2003,13,177
Liberty County,8514,15.1,34019,GA,2003,13,179
Lincoln County,1251,15.0,31292,GA,2003,13,181
Long County,2116,19.4,29290,GA,2003,13,183
Lowndes County,15854,17.8,32743,GA,2003,13,185
Lumpkin County,2926,13.1,39529,GA,2003,13,187
McDuffie County,3771,17.6,32740,GA,2003,13,189
McIntosh County,1924,17.4,29912,GA,2003,13,191
Macon County,2762,21.3,23505,GA,2003,13,193
Madison County,3483,12.8,37330,GA,2003,13,195
Marion County,1413,20.1,29239,GA,2003,13,197
Meriwether County,3917,17.5,30928,GA,2003,13,199
Miller County,1154,19.1,27102,GA,2003,13,201
Mitchell County,4934,22.4,25395,GA,2003,13,205
Monroe County,2640,11.6,43082,GA,2003,13,207
Montgomery County,1497,18.5,30153,GA,2003,13,209
Morgan County,2036,12.1,40813,GA,2003,13,211
Murray County,5164,12.8,36979,GA,2003,13,213
Muscogee County,29956,16.9,34393,GA,2003,13,215
Newton County,8969,11.1,46035,GA,2003,13,217
Oconee County,2053,7.1,57927,GA,2003,13,219
Oglethorpe County,1679,12.4,36808,GA,2003,13,221
Paulding County,7143,6.8,57058,GA,2003,13,223
Peach County,4478,18.9,33581,GA,2003,13,225
Pickens County,2821,10.2,44966,GA,2003,13,227
Pierce County,2757,16.6,31893,GA,2003,13,229
Pike County,1614,10.5,46319,GA,2003,13,231
Polk County,5784,14.7,33359,GA,2003,13,233
Pulaski County,1481,16.9,31385,GA,2003,13,235
Putnam County,2671,13.6,35858,GA,2003,13,237
Quitman County,498,20.1,25873,GA,2003,13,239
Rabun County,1921,12.1,34065,GA,2003,13,241
Randolph County,1669,23.8,22997,GA,2003,13,243
Richmond County,35361,18.7,32170,GA,2003,13,245
Rockdale County,8325,10.9,50621,GA,2003,13,247
Schley County,624,15.4,31990,GA,2003,13,249
Screven County,2807,18.7,28726,GA,2003,13,251
Seminole County,1924,21.0,27397,GA,2003,13,253
Spalding County,9863,16.4,35295,GA,2003,13,255
Stephens County,3800,15.7,31063,GA,2003,13,257
Stewart County,1011,21.5,23856,GA,2003,13,259
Sumter County,6571,21.0,29750,GA,2003,13,261
Talbot County,1206,18.3,28455,GA,2003,13,263
Taliaferro County,407,21.7,23292,GA,2003,13,265
Tattnall County,4239,22.0,27502,GA,2003,13,267
Taylor County,1747,20.2,26457,GA,2003,13,269
Telfair County,2359,23.2,24882,GA,2003,13,271
Terrell County,2431,23.0,26863,GA,2003,13,273
Thomas County,7273,17.0,30929,GA,2003,13,275
Tift County,7067,18.1,31649,GA,2003,13,277
Toombs County,5611,21.2,27235,GA,2003,13,279
Towns County,1172,12.1,33252,GA,2003,13,281
Treutlen County,1449,22.2,24912,GA,2003,13,283
Troup County,9156,15.3,35966,GA,2003,13,285
Turner County,2084,22.4,26291,GA,2003,13,287
