NAME,SAEPOVALL_PT,SAEPOVRTALL_PT,SAEMHI_PT,STABREV,time,state,county
Calhoun County,819,16.5,35464,AR,2011,05,013
Carroll County,5075,18.7,33579,AR,2011,05,015
Chicot County,3679,33.4,27966,AR,2011,05,017
Clark County,4678,23.1,34478,AR,2011,05,019
Clay County,3163,20.1,32564,AR,2011,05,021
Cleburne County,4130,16.2,42265,AR,2011,05,023
Cleveland County,1441,16.7,41864,AR,2011,05,025
Columbia County,6095,26.4,33533,AR,2011,05,027
Conway County,4833,23.0,37830,AR,2011,05,029
Craighead County,19506,20.6,39410,AR,2011,05,031
Crawford County,11000,18.0,37552,AR,2011,05,033
Crittenden County,13270,26.6,34905,AR,2011,05,035
Cross County,3361,19.2,35268,AR,2011,05,037
Dallas County,1644,21.5,30728,AR,2011,05,039
Desha County,3495,27.6,30186,AR,2011,05,041
Drew County,3995,22.6,35627,AR,2011,05,043
Faulkner County,16424,14.7,49314,AR,2011,05,045
Franklin County,3704,20.9,38245,AR,2011,05,047
Fulton County,2588,21.4,33696,AR,2011,05,049
Garland County,19897,20.9,35651,AR,2011,05,051
Grant County,2041,11.5,46538,AR,2011,05,053
Greene County,7306,17.4,37893,AR,2011,05,055
Hempstead County,5495,24.7,30922,AR,2011,05,057
Hot Spring County,6317,20.3,38082,AR,2011,05,059
Howard County,2859,20.9,33079,AR,2011,05,061
Independence County,7684,21.4,34690,AR,2011,05,063
Izard County,2592,20.5,31245,AR,2011,05,065
Jackson County,3790,23.9,32750,AR,2011,05,067
Jefferson County,17152,24.3,37704,AR,2011,05,069
Johnson County,5223,20.8,34182,AR,2011,05,071
Lafayette County,1787,24.2,30057,AR,2011,05,073
Lawrence County,3798,23.0,32678,AR,2011,05,075
Lee County,3008,35.2,27894,AR,2011,05,077
Lincoln County,2683,25.4,35854,AR,2011,05,079
Little River County,2260,17.6,38937,AR,2011,05,081
Logan County,4355,20.0,34000,AR,2011,05,083
Lonoke County,9417,13.7,49579,AR,2011,05,085
Madison County,3533,22.6,34292,AR,2011,05,087
Marion County,3352,20.5,32685,AR,2011,05,089
Miller County,9113,21.5,37728,AR,2011,05,091
Mississippi County,11428,25.4,33426,AR,2011,05,093
Monroe County,2516,31.6,27758,AR,2011,05,095
Montgomery County,2036,21.9,31603,AR,2011,05,097
Nevada County,2084,23.5,31590,AR,2011,05,099
Newton County,1742,21.3,31224,AR,2011,05,101
Ouachita County,6145,24.1,35095,AR,2011,05,103
Perry County,1691,16.4,38858,AR,2011,05,105
Phillips County,7216,34.0,26892,AR,2011,05,107
Pike County,2264,20.5,30054,AR,2011,05,109
Poinsett County,6024,25.0,30761,AR,2011,05,111
Polk County,4514,22.1,31030,AR,2011,05,113
Pope County,13026,22.1,38095,AR,2011,05,115
Prairie County,1841,21.7,36088,AR,2011,05,117
Pulaski County,63000,16.6,43898,AR,2011,05,119
Randolph County,4128,23.4,33210,AR,2011,05,121
St. Francis County,7844,32.9,28467,AR,2011,05,123
Saline County,10845,10.0,54372,AR,2011,05,125
Scott County,2475,22.3,31163,AR,2011,05,127
Searcy County,2274,28.6,26990,AR,2011,05,129
Sebastian County,26510,21.2,38404,AR,2011,05,131
Sevier County,3710,21.7,30899,AR,2011,05,133
Sharp County,4197,24.5,28760,AR,2011,05,135
Stone County,2848,22.9,29182,AR,2011,05,137
Union County,8790,21.5,37193,AR,2011,05,139
Van Buren County,3719,22.1,34513,AR,2011,05,141
Washington County,40190,20.1,39230,AR,2011,05,143
White County,13484,18.0,42958,AR,2011,05,145
Woodruff County,1942,27.3,27357,AR,2011,05,147
Yell County,4226,19.5,33747,AR,2011,05,149
Alameda County,198382,13.2,67295,CA,2011,06,001
Alpine County,191,17.4,46706,CA,2011,06,003
Amador County,4670,14.0,51553,CA,2011,06,005
Butte County,48784,22.6,39208,CA,2011,06,007
Calaveras County,5563,12.5,50599,CA,2011,06,009
Colusa County,2825,13.2,47469,CA,2011,06,011
Contra Costa County,125467,11.9,74241,CA,2011,06,013
Del Norte County,6300,25.4,35598,CA,2011,06,015
El Dorado County,18496,10.3,61970,CA,2011,06,017
Fresno County,238977,25.8,42572,CA,2011,06,019
Glenn County,5326,19.2,40221,CA,2011,06,021
Humboldt County,27780,21.1,39526,CA,2011,06,023
Imperial County,43259,26.0,36898,CA,2011,06,025
Inyo County,2304,12.7,44928,CA,2011,06,027
Kern County,200571,24.6,44903,CA,2011,06,029
Kings County,27949,21.2,48319,CA,2011,06,031
Lake County,14587,23.0,35882,CA,2011,06,033
Lassen County,4716,19.3,47938,CA,2011,06,035
Los Angeles County,1788681,18.4,52239,CA,2011,06,037
Madera County,33965,23.6,44795,CA,2011,06,039
Marin County,23236,9.4,78470,CA,2011,06,041
Mariposa County,2818,15.7,42175,CA,2011,06,043
Mendocino County,17387,20.2,41236,CA,2011,06,045
Merced County,68371,26.8,40016,CA,2011,06,047
Modoc County,1990,21.5,34654,CA,2011,06,049
Mono County,1539,10.8,48758,CA,2011,06,051
Monterey County,69113,17.1,52746,CA,2011,06,053
Napa County,16093,12.0,61179,CA,2011,06,055
Nevada County,11850,12.1,53833,CA,2011,06,057
Orange County,391460,13.0,72046,CA,2011,06,059
Placer County,29985,8.5,69581,CA,2011,06,061
Plumas County,2875,14.8,44923,CA,2011,06,063
Riverside County,371930,16.9,52491,CA,2011,06,065
Sacramento County,250842,17.7,52236,CA,2011,06,067
San Benito County,6909,12.4,62618,CA,2011,06,069
San Bernardino County,391911,19.4,51017,CA,2011,06,071
San Diego County,462997,15.2,59290,CA,2011,06,073
San Francisco County,110260,13.8,69354,CA,2011,06,075
San Joaquin County,124573,18.2,50376,CA,2011,06,077
San Luis Obispo County,38626,15.1,53877,CA,2011,06,079
San Mateo County,56676,7.9,81378,CA,2011,06,081
Santa Barbara County,63212,15.4,59494,CA,2011,06,083
Santa Clara County,190005,10.7,84741,CA,2011,06,085
Santa Cruz County,37962,14.9,61228,CA,2011,06,087
Shasta County,34031,19.4,41796,CA,2011,06,089
Sierra County,418,13.6,45060,CA,2011,06,091
Siskiyou County,10730,24.4,35175,CA,2011,06,093
Solano County,54912,13.6,63090,CA,2011,06,095
Sonoma County,58394,12.2,60792,CA,2011,06,097
Stanislaus County,119325,23.3,44287,CA,2011,06,099
Sutter County,14831,15.8,48749,CA,2011,06,101
Tehama County,12244,19.5,37297,CA,2011,06,103
Trinity County,2881,21.4,33163,CA,2011,06,105
Tulare County,113766,25.6,40599,CA,2011,06,107
Tuolumne County,8420,16.6,43530,CA,2011,06,109
Ventura County,94625,11.5,74019,CA,2011,06,111
Yolo County,41756,21.3,50174,CA,2011,06,113
Yuba County,13982,19.6,43299,CA,2011,06,115
Adams County,71813,16.1,52429,CO,2011,08,001
Alamosa County,3400,22.7,36870,CO,2011,08,003
Arapahoe County,69436,12.0,57042,CO,2011,08,005
Archuleta County,1767,14.9,48043,CO,2011,08,007
Baca County,761,20.5,34168,CO,2011,08,009
Bent County,1386,32.4,35522,CO,2011,08,011
Boulder County,40026,13.8,68101,CO,2011,08,013
Broomfield County,3698,6.5,79051,CO,2011,08,014
Chaffee County,2121,12.9,44156,CO,2011,08,015
Cheyenne County,235,12.9,46965,CO,2011,08,017
Clear Creek County,795,8.9,65420,CO,2011,08,019
Conejos County,1638,19.8,32588,CO,2011,08,021
Costilla County,951,26.0,26125,CO,2011,08,023
Crowley County,1511,48.1,30279,CO,2011,08,025
Custer County,631,15.6,45791,CO,2011,08,027
Delta County,4937,16.6,41442,CO,2011,08,029
Denver County,113713,18.7,47584,CO,2011,08,031
Dolores County,272,13.3,39650,CO,2011,08,033
Douglas County,12455,4.3,95973,CO,2011,08,035
Eagle County,5078,9.8,67190,CO,2011,08,037
Elbert County,1826,7.9,78029,CO,2011,08,039
El Paso County,81665,13.2,54857,CO,2011,08,041
Fremont County,6870,18.0,41493,CO,2011,08,043
Garfield County,5921,10.7,57617,CO,2011,08,045
Gilpin County,421,7.8,60537,CO,2011,08,047
Grand County,1503,10.4,56980,CO,2011,08,049
Gunnison County,2609,17.9,43069,CO,2011,08,051
Hinsdale County,87,10.7,49024,CO,2011,08,053
Huerfano County,1397,22.0,30655,CO,2011,08,055
Jackson County,221,16.1,43206,CO,2011,08,057
Jefferson County,47866,9.0,64412,CO,2011,08,059
Kiowa County,179,12.6,41427,CO,2011,08,061
Kit Carson County,1183,16.2,43078,CO,2011,08,063
Lake County,1200,16.4,42768,CO,2011,08,065
La Plata County,5564,11.1,52276,CO,2011,08,067
Larimer County,41155,13.8,55501,CO,2011,08,069
Las Animas County,2775,19.5,40191,CO,2011,08,071
Lincoln County,779,17.7,42734,CO,2011,08,073
Logan County,3361,18.0,43823,CO,2011,08,075
Mesa County,17521,12.2,47778,CO,2011,08,077
Mineral County,79,11.2,46956,CO,2011,08,079
Moffat County,1593,11.9,52257,CO,2011,08,081
Montezuma County,4131,16.4,41817,CO,2011,08,083
Montrose County,6742,16.6,43035,CO,2011,08,085
Morgan County,4247,15.3,41246,CO,2011,08,087
Otero County,4396,23.9,30420,CO,2011,08,089
Ouray County,425,9.8,57922,CO,2011,08,091
Park County,1577,9.9,58565,CO,2011,08,093
Phillips County,536,12.4,43826,CO,2011,08,095
Pitkin County,1274,7.5,69229,CO,2011,08,097
Prowers County,2570,21.0,36563,CO,2011,08,099
Pueblo County,29674,19.0,40764,CO,2011,08,101
Rio Blanco County,660,10.1,60022,CO,2011,08,103
Rio Grande County,2177,18.5,37472,CO,2011,08,105
Routt County,2004,8.7,64998,CO,2011,08,107
Saguache County,1843,29.7,30746,CO,2011,08,109
San Juan County,124,18.0,36547,CO,2011,08,111
San Miguel County,829,11.1,57578,CO,2011,08,113
Sedgwick County,322,13.8,37511,CO,2011,08,115
Summit County,2919,10.5,60397,CO,2011,08,117
Teller County,2168,9.3,60313,CO,2011,08,119
Washington County,578,12.6,43433,CO,2011,08,121
Weld County,36331,14.4,51773,CO,2011,08,123
Yuma County,1342,13.6,46246,CO,2011,08,125
Fairfield County,85240,9.4,77065,CT,2011,09,001
Hartford County,107964,12.4,60947,CT,2011,09,003
Litchfield County,14633,7.8,68658,CT,2011,09,005
Middlesex County,10868,6.7,75714,CT,2011,09,007
New Haven County,108038,12.9,58985,CT,2011,09,009
New London County,23554,9.0,63561,CT,2011,09,011
Tolland County,10966,8.0,77124,CT,2011,09,013
Windham County,12021,10.6,54911,CT,2011,09,015
Kent County,23941,14.9,51045,DE,2011,10,001
New Castle County,62874,12.0,63087,DE,2011,10,003
Sussex County,24361,12.4,51060,DE,2011,10,005
District of Columbia,111906,19.1,62087,DC,2011,11,001
Alachua County,55679,23.5,39825,FL,2011,12,001
Baker County,4602,18.6,42564,FL,2011,12,003
Bay County,23927,14.4,44204,FL,2011,12,005
Bradford County,5479,23.1,39271,FL,2011,12,007
Brevard County,75869,14.2,46494,FL,2011,12,009
Broward County,263435,14.9,48478,FL,2011,12,011
Calhoun County,3326,25.9,32395,FL,2011,12,013
Charlotte County,20821,13.2,41346,FL,2011,12,015
Citrus County,23766,17.3,35041,FL,2011,12,017
Clay County,20766,10.9,54867,FL,2011,12,019
Collier County,52583,16.2,51039,FL,2011,12,021
Columbia County,13644,21.7,36452,FL,2011,12,023
DeSoto County,9815,31.0,32753,FL,2011,12,027
Dixie County,3789,25.2,30801,FL,2011,12,029
Duval County,150591,17.7,45995,FL,2011,12,031
Escambia County,52051,18.5,41072,FL,2011,12,033
Flagler County,14216,14.7,47095,FL,2011,12,035
Franklin County,2180,22.3,35288,FL,2011,12,037
Gadsden County,11267,25.2,34154,FL,2011,12,039
Gilchrist County,3078,19.5,38046,FL,2011,12,041
Glades County,2465,22.2,38825,FL,2011,12,043
Gulf County,2859,23.2,37373,FL,2011,12,045
Hamilton County,3693,31.9,29482,FL,2011,12,047
Hardee County,8269,31.8,33058,FL,2011,12,049
Hendry County,11037,29.6,35247,FL,2011,12,051
Hernando County,28402,16.6,40411,FL,2011,12,053
Highlands County,18282,18.8,33692,FL,2011,12,055
Hillsborough County,219950,17.6,46592,FL,2011,12,057
Holmes County,4722,26.1,33211,FL,2011,12,059
Indian River County,19006,13.9,42053,FL,2011,12,061
Jackson County,8442,20.5,35193,FL,2011,12,063
Jefferson County,2481,18.7,40252,FL,2011,12,065
Lafayette County,1622,23.8,40407,FL,2011,12,067
Lake County,41287,13.9,44965,FL,2011,12,069
Lee County,95422,15.3,45515,FL,2011,12,071
Leon County,59835,22.7,44857,FL,2011,12,073
Levy County,8662,22.0,33544,FL,2011,12,075
Liberty County,1517,23.5,37446,FL,2011,12,077
Madison County,4445,25.9,31578,FL,2011,12,079
Manatee County,51221,15.9,43494,FL,2011,12,081
Marion County,57104,17.6,36425,FL,2011,12,083
Martin County,18261,12.7,50417,FL,2011,12,085
Miami-Dade County,527000,20.9,40476,FL,2011,12,086
Monroe County,10085,13.8,51152,FL,2011,12,087
Nassau County,8350,11.4,54706,FL,2011,12,089
Okaloosa County,24477,13.7,49643,FL,2011,12,091
Okeechobee County,9813,26.1,33806,FL,2011,12,093
Orange County,210885,18.5,44635,FL,2011,12,095
Osceola County,43507,16.0,40933,FL,2011,12,097
Palm Beach County,207441,15.8,48973,FL,2011,12,099
Pasco County,72121,15.7,40859,FL,2011,12,101
Pinellas County,134728,15.0,42761,FL,2011,12,103
Polk County,114618,19.2,40258,FL,2011,12,105
Putnam County,20254,27.9,31150,FL,2011,12,107
St. Johns County,18132,9.4,63299,FL,2011,12,109
St. Lucie County,56387,20.3,41384,FL,2011,12,111
Santa Rosa County,16848,11.3,53155,FL,2011,12,113
Sarasota County,44010,11.7,47457,FL,2011,12,115
Seminole County,48594,11.5,54449,FL,2011,12,117
Sumter County,12839,14.5,44595,FL,2011,12,119
Suwannee County,9989,24.7,34947,FL,2011,12,121
Taylor County,4391,22.7,33863,FL,2011,12,123
Union County,2676,25.3,40743,FL,2011,12,125
Volusia County,84021,17.4,38477,FL,2011,12,127
Wakulla County,4025,14.6,50716,FL,2011,12,129
Walton County,7688,14.3,44763,FL,2011,12,131
Washington County,5409,24.3,35004,FL,2011,12,133
Appling County,3756,21.1,35164,GA,2011,13,001
Atkinson County,2632,31.4,28693,GA,2011,13,003
Bacon County,2662,24.5,31301,GA,2011,13,005
Baker County,872,28.4,33347,GA,2011,13,007
Baldwin County,11826,29.2,34304,GA,2011,13,009
Banks County,3456,19.0,42673,GA,2011,13,011
Barrow County,10818,15.6,50996,GA,2011,13,013
Bartow County,18897,19.1,45072,GA,2011,13,015
Ben Hill County,5102,29.4,29425,GA,2011,13,017
Berrien County,4583,24.0,33417,GA,2011,13,019
Bibb County,38253,25.4,35125,GA,2011,13,021
Bleckley County,2544,21.7,39461,GA,2011,13,023
Brantley County,4054,22.3,36300,GA,2011,13,025
Brooks County,4731,29.8,29282,GA,2011,13,027
Bryan County,3815,12.2,63092,GA,2011,13,029
Bulloch County,21071,31.0,33192,GA,2011,13,031
Burke County,7179,31.0,31188,GA,2011,13,033
Butts County,4262,20.2,40330,GA,2011,13,035
Calhoun County,2039,40.5,27860,GA,2011,13,037
Camden County,7120,14.7,50207,GA,2011,13,039
Candler County,2991,27.3,28263,GA,2011,13,043
Carroll County,20936,19.5,43237,GA,2011,13,045
Catoosa County,9171,14.4,47111,GA,2011,13,047
Charlton County,3360,32.6,31582,GA,2011,13,049
Chatham County,58354,22.5,42383,GA,2011,13,051
Chattahoochee County,1708,20.2,41476,GA,2011,13,053
Chattooga County,5335,22.5,33350,GA,2011,13,055
Cherokee County,20767,9.6,65769,GA,2011,13,057
Clarke County,42387,39.2,30880,GA,2011,13,059
Clay County,1106,36.3,26420,GA,2011,13,061
Clayton County,64691,25.2,37706,GA,2011,13,063
Clinch County,1784,26.8,30237,GA,2011,13,065
Cobb County,90520,13.2,57995,GA,2011,13,067
Coffee County,11010,27.9,32351,GA,2011,13,069
Colquitt County,12993,28.9,30669,GA,2011,13,071
Columbia County,10397,8.2,62717,GA,2011,13,073
Cook County,4719,27.8,32812,GA,2011,13,075
Coweta County,17909,13.9,56878,GA,2011,13,077
Crawford County,2427,19.5,41855,GA,2011,13,079
Crisp County,7542,32.5,29134,GA,2011,13,081
Dade County,2720,17.5,41233,GA,2011,13,083
Dawson County,2696,12.2,53339,GA,2011,13,085
Decatur County,8482,31.9,31054,GA,2011,13,087
DeKalb County,135926,19.8,48293,GA,2011,13,089
Dodge County,5459,27.4,31696,GA,2011,13,091
Dooly County,4075,32.4,29970,GA,2011,13,093
Dougherty County,28159,31.0,30186,GA,2011,13,095
Douglas County,21281,16.2,50501,GA,2011,13,097
Early County,2988,28.2,31345,GA,2011,13,099
Echols County,1069,26.0,32543,GA,2011,13,101
Effingham County,6398,12.3,59502,GA,2011,13,103
Elbert County,4582,23.3,33068,GA,2011,13,105
Emanuel County,6245,28.8,30459,GA,2011,13,107
Evans County,3021,28.4,30858,GA,2011,13,109
Fannin County,5048,21.5,34775,GA,2011,13,111
Fayette County,9282,8.7,74476,GA,2011,13,113
Floyd County,18998,20.6,40159,GA,2011,13,115
Forsyth County,14389,8.0,85137,GA,2011,13,117
Franklin County,4776,22.5,31042,GA,2011,13,119
Fulton County,183931,20.0,54893,GA,2011,13,121
Gilmer County,7370,26.3,36359,GA,2011,13,123
Glascock County,562,18.8,35247,GA,2011,13,125
Glynn County,15542,19.6,44238,GA,2011,13,127
Gordon County,10199,18.6,42253,GA,2011,13,129
Grady County,7101,28.4,33368,GA,2011,13,131
Greene County,3961,25.0,39209,GA,2011,13,133
Gwinnett County,128592,15.7,56944,GA,2011,13,135
Habersham County,7679,18.8,39879,GA,2011,13,137
Hall County,31931,17.8,49324,GA,2011,13,139
Hancock County,2679,34.4,26107,GA,2011,13,141
Haralson County,5758,20.4,37495,GA,2011,13,143
Harris County,3384,10.6,64048,GA,2011,13,145
Hart County,5236,21.3,36327,GA,2011,13,147
Heard County,3235,28.0,35765,GA,2011,13,149
Henry County,26739,13.0,58130,GA,2011,13,151
Houston County,20296,14.3,51851,GA,2011,13,153
Irwin County,2181,24.6,33602,GA,2011,13,155
Jackson County,9462,15.6,49400,GA,2011,13,157
Jasper County,2804,20.4,43618,GA,2011,13,159
Jeff Davis County,3743,25.0,32248,GA,2011,13,161
Jefferson County,4975,30.7,27703,GA,2011,13,163
Jenkins County,2872,35.8,25807,GA,2011,13,165
Johnson County,2584,31.4,28585,GA,2011,13,167
Jones County,4547,16.2,48792,GA,2011,13,169
Lamar County,3323,19.6,40769,GA,2011,13,171
Lanier County,2505,24.8,33929,GA,2011,13,173
Laurens County,11688,24.9,34865,GA,2011,13,175
Lee County,3515,12.7,60652,GA,2011,13,177
Liberty County,10555,16.8,40659,GA,2011,13,179
Lincoln County,1880,24.1,35183,GA,2011,13,181
Long County,3640,24.7,35244,GA,2011,13,183
Lowndes County,28505,27.1,34252,GA,2011,13,185
Lumpkin County,5092,18.0,44422,GA,2011,13,187
McDuffie County,4925,23.1,36907,GA,2011,13,189
McIntosh County,3046,21.7,34787,GA,2011,13,191
Macon County,3549,28.5,27934,GA,2011,13,193
Madison County,5543,20.0,40123,GA,2011,13,195
Marion County,2081,24.1,34189,GA,2011,13,197
Meriwether County,4613,21.6,34589,GA,2011,13,199
Miller County,1508,25.2,33063,GA,2011,13,201
Mitchell County,6508,30.6,31088,GA,2011,13,205
Monroe County,3719,14.7,51747,GA,2011,13,207
Montgomery County,2138,25.7,34379,GA,2011,13,209
Morgan County,2939,16.5,46176,GA,2011,13,211
Murray County,9694,24.8,36230,GA,2011,13,213
Muscogee County,37083,19.8,37564,GA,2011,13,215
Newton County,18283,18.5,44089,GA,2011,13,217
Oconee County,2923,8.8,71707,GA,2011,13,219
Oglethorpe County,2524,17.4,44066,GA,2011,13,221
Paulding County,16870,11.8,59185,GA,2011,13,223
Peach County,6685,25.8,39838,GA,2011,13,225
Pickens County,4251,14.6,50282,GA,2011,13,227
Pierce County,3940,21.2,38290,GA,2011,13,229
Pike County,2440,14.0,54457,GA,2011,13,231
Polk County,9753,23.9,36326,GA,2011,13,233
Pulaski County,2389,22.8,34820,GA,2011,13,235
Putnam County,3949,18.7,40168,GA,2011,13,237
Quitman County,675,27.5,28621,GA,2011,13,239
Rabun County,3278,20.5,34394,GA,2011,13,241
Randolph County,2233,30.8,27950,GA,2011,13,243
Richmond County,48088,25.2,37352,GA,2011,13,245
Rockdale County,13150,15.5,51106,GA,2011,13,247
Schley County,987,19.7,37669,GA,2011,13,249
Screven County,3779,27.1,32990,GA,2011,13,251
Seminole County,2474,28.6,30489,GA,2011,13,253
Spalding County,14663,23.4,38914,GA,2011,13,255
Stephens County,5757,22.7,37536,GA,2011,13,257
Stewart County,1651,39.1,26010,GA,2011,13,259
Sumter County,8793,28.9,31937,GA,2011,13,261
Talbot County,1630,24.3,31290,GA,2011,13,263
Taliaferro County,506,29.8,25807,GA,2011,13,265
Tattnall County,7336,35.3,31531,GA,2011,13,267
Taylor County,2255,26.9,30308,GA,2011,13,269
Telfair County,4703,36.4,27831,GA,2011,13,271
Terrell County,3242,36.3,30552,GA,2011,13,273
Thomas County,11543,26.3,34611,GA,2011,13,275
Tift County,10525,26.4,33669,GA,2011,13,277
Toombs County,7071,26.1,32915,GA,2011,13,279
Towns County,1919,19.4,36858,GA,2011,13,281
Treutlen County,1804,28.0,30131,GA,2011,13,283
