NAME,SAEPOVALL_PT,SAEPOVRTALL_PT,SAEMHI_PT,STABREV,time,state,county
Mono County,997,9.5,32885,CA,1995,06,051
Monterey County,55490,16.1,34461,CA,1995,06,053
Napa County,9801,8.5,41378,CA,1995,06,055
Nevada County,8456,9.4,37113,CA,1995,06,057
Orange County,297329,11.3,48701,CA,1995,06,059
Placer County,16376,7.6,46687,CA,1995,06,061
Plumas County,2552,12.2,30759,CA,1995,06,063
Riverside County,201349,14.3,36189,CA,1995,06,065
Sacramento County,173865,15.6,36642,CA,1995,06,067
San Benito County,5363,11.8,39729,CA,1995,06,069
San Bernardino County,261189,16.5,35725,CA,1995,06,071
San Diego County,407998,15.5,37239,CA,1995,06,073
San Francisco County,89843,12.3,37854,CA,1995,06,075
San Joaquin County,98627,18.7,33339,CA,1995,06,077
San Luis Obispo County,28997,13.2,35683,CA,1995,06,079
San Mateo County,44642,6.5,50957,CA,1995,06,081
Santa Barbara County,52105,13.8,36889,CA,1995,06,083
Santa Clara County,144034,9.1,53490,CA,1995,06,085
Santa Cruz County,31326,13.3,40596,CA,1995,06,087
Shasta County,25938,16.0,30761,CA,1995,06,089
Sierra County,326,9.4,31012,CA,1995,06,091
Siskiyou County,7597,17.2,26429,CA,1995,06,093
Solano County,34348,9.5,45369,CA,1995,06,095
Sonoma County,39741,9.4,41016,CA,1995,06,097
Stanislaus County,72281,17.3,34575,CA,1995,06,099
Sutter County,12146,15.9,32650,CA,1995,06,101
Tehama County,9990,18.5,26314,CA,1995,06,103
Trinity County,2263,16.9,25173,CA,1995,06,105
Tulare County,98969,28.2,25935,CA,1995,06,107
Tuolumne County,6052,12.3,31462,CA,1995,06,109
Ventura County,70216,9.8,46955,CA,1995,06,111
Yolo County,22740,15.5,35620,CA,1995,06,113
Yuba County,13964,22.8,24960,CA,1995,06,115
Adams County,32614,10.5,37493,CO,1995,08,001
Alamosa County,3045,22.3,26231,CO,1995,08,003
Arapahoe County,27085,5.9,46765,CO,1995,08,005
Archuleta County,1033,12.8,29999,CO,1995,08,007
Baca County,764,17.1,23469,CO,1995,08,009
Bent County,1100,22.3,24124,CO,1995,08,011
Boulder County,20333,8.0,46199,CO,1995,08,013
Chaffee County,1721,12.5,29412,CO,1995,08,015
Cheyenne County,220,9.5,33098,CO,1995,08,017
Clear Creek County,475,5.4,49898,CO,1995,08,019
Conejos County,2318,29.2,20321,CO,1995,08,021
Costilla County,1174,32.1,18521,CO,1995,08,023
Crowley County,1019,31.0,20403,CO,1995,08,025
Custer County,409,13.3,29617,CO,1995,08,027
Delta County,4206,16.6,26148,CO,1995,08,029
Denver County,84195,17.0,31944,CO,1995,08,031
Dolores County,203,12.0,24761,CO,1995,08,033
Douglas County,2100,1.9,80923,CO,1995,08,035
Eagle County,1533,5.0,47002,CO,1995,08,037
Elbert County,868,5.3,54320,CO,1995,08,039
El Paso County,45614,9.9,39180,CO,1995,08,041
Fremont County,5551,15.8,28377,CO,1995,08,043
Garfield County,3146,8.6,38304,CO,1995,08,045
Gilpin County,194,5.2,44954,CO,1995,08,047
Grand County,647,6.7,36119,CO,1995,08,049
Gunnison County,1378,12.2,30246,CO,1995,08,051
Hinsdale County,69,10.1,31428,CO,1995,08,053
Huerfano County,1530,23.4,20769,CO,1995,08,055
Jackson County,164,10.7,27647,CO,1995,08,057
Jefferson County,25902,5.3,49364,CO,1995,08,059
Kiowa County,165,10.0,31196,CO,1995,08,061
Kit Carson County,923,12.8,30474,CO,1995,08,063
Lake County,538,8.5,31924,CO,1995,08,065
La Plata County,4309,11.3,35165,CO,1995,08,067
Larimer County,19790,9.1,41313,CO,1995,08,069
Las Animas County,3366,23.6,22506,CO,1995,08,071
Lincoln County,746,16.1,29498,CO,1995,08,073
Logan County,2397,13.4,30321,CO,1995,08,075
Mesa County,13498,12.5,31590,CO,1995,08,077
Mineral County,45,6.6,28268,CO,1995,08,079
Moffat County,1297,10.7,40331,CO,1995,08,081
Montezuma County,3660,16.5,30214,CO,1995,08,083
Montrose County,3587,12.1,30962,CO,1995,08,085
Morgan County,3648,14.8,29878,CO,1995,08,087
Otero County,4826,23.5,24144,CO,1995,08,089
Ouray County,248,7.8,35829,CO,1995,08,091
Park County,728,6.1,45405,CO,1995,08,093
Phillips County,516,11.8,29185,CO,1995,08,095
Pitkin County,510,3.8,45254,CO,1995,08,097
Prowers County,2911,21.3,26485,CO,1995,08,099
Pueblo County,23782,18.3,27589,CO,1995,08,101
Rio Blanco County,596,9.5,38072,CO,1995,08,103
Rio Grande County,2682,23.8,23646,CO,1995,08,105
Routt County,1137,6.7,38825,CO,1995,08,107
Saguache County,1670,28.9,21364,CO,1995,08,109
San Juan County,94,16.3,25213,CO,1995,08,111
San Miguel County,383,7.3,41348,CO,1995,08,113
Sedgwick County,343,12.9,26759,CO,1995,08,115
Summit County,688,3.8,42700,CO,1995,08,117
Teller County,1557,8.2,43902,CO,1995,08,119
Washington County,628,13.3,26978,CO,1995,08,121
Weld County,19928,13.3,32376,CO,1995,08,123
Yuma County,1129,12.2,27538,CO,1995,08,125
Fairfield County,57654,6.9,54902,CT,1995,09,001
Hartford County,84179,10.2,43279,CT,1995,09,003
Litchfield County,9022,5.0,46007,CT,1995,09,005
Middlesex County,6753,4.6,48888,CT,1995,09,007
New Haven County,78508,10.0,42123,CT,1995,09,009
New London County,18198,7.3,43724,CT,1995,09,011
Tolland County,5773,4.6,50927,CT,1995,09,013
Windham County,8845,8.5,38666,CT,1995,09,015
Kent County,13866,11.5,34917,DE,1995,10,001
New Castle County,40345,8.7,43067,DE,1995,10,003
Sussex County,15638,11.9,31367,DE,1995,10,005
District of Columbia,107616,20.8,33682,DC,1995,11,001
Alachua County,36242,19.2,27860,FL,1995,12,001
Baker County,3415,18.1,31198,FL,1995,12,003
Bay County,22048,15.3,29600,FL,1995,12,005
Bradford County,4578,22.2,28225,FL,1995,12,007
Brevard County,51979,11.4,34729,FL,1995,12,009
Broward County,177365,12.2,33895,FL,1995,12,011
Calhoun County,2564,22.9,24013,FL,1995,12,013
Charlotte County,12678,9.7,30650,FL,1995,12,015
Citrus County,16934,15.3,25402,FL,1995,12,017
Clay County,10168,7.8,41161,FL,1995,12,019
Collier County,22759,12.0,38303,FL,1995,12,021
Columbia County,10203,20.4,28359,FL,1995,12,023
Dade County,480990,23.6,28915,FL,1995,12,025
DeSoto County,6143,24.8,23364,FL,1995,12,027
Dixie County,3060,25.7,20367,FL,1995,12,029
Duval County,105120,14.5,33810,FL,1995,12,031
Escambia County,51684,19.0,29527,FL,1995,12,033
Flagler County,4595,10.4,34891,FL,1995,12,035
Franklin County,2064,20.8,23586,FL,1995,12,037
Gadsden County,12142,28.2,23482,FL,1995,12,039
Gilchrist County,2153,18.1,26825,FL,1995,12,041
Glades County,1543,17.2,25830,FL,1995,12,043
Gulf County,2295,18.5,28458,FL,1995,12,045
Hamilton County,2845,25.8,22719,FL,1995,12,047
Hardee County,5991,29.1,23008,FL,1995,12,049
Hendry County,7337,23.9,26940,FL,1995,12,051
Hernando County,17597,14.3,27532,FL,1995,12,053
Highlands County,12794,16.8,24403,FL,1995,12,055
Hillsborough County,147856,16.5,32650,FL,1995,12,057
Holmes County,4389,25.9,22470,FL,1995,12,059
Indian River County,10701,11.0,33667,FL,1995,12,061
Jackson County,8521,21.0,24661,FL,1995,12,063
Jefferson County,2777,22.3,26515,FL,1995,12,065
Lafayette County,1301,24.7,24505,FL,1995,12,067
Lake County,25539,13.5,28327,FL,1995,12,069
Lee County,44205,11.6,31904,FL,1995,12,071
Leon County,29722,14.3,35111,FL,1995,12,073
Levy County,6455,20.7,23779,FL,1995,12,075
Liberty County,983,19.0,26780,FL,1995,12,077
Madison County,3726,23.2,23323,FL,1995,12,079
Manatee County,28393,12.1,31416,FL,1995,12,081
Marion County,39957,17.3,26950,FL,1995,12,083
Martin County,11228,10.0,36470,FL,1995,12,085
Monroe County,9871,12.0,33375,FL,1995,12,087
Nassau County,5726,10.9,37813,FL,1995,12,089
Okaloosa County,17465,10.7,33467,FL,1995,12,091
Okeechobee County,6861,21.5,24231,FL,1995,12,093
Orange County,99568,13.2,34558,FL,1995,12,095
Osceola County,18236,13.3,30946,FL,1995,12,097
Palm Beach County,118676,11.9,35833,FL,1995,12,099
Pasco County,44456,14.2,26232,FL,1995,12,101
Pinellas County,111178,12.9,30088,FL,1995,12,103
Polk County,73866,16.8,29393,FL,1995,12,105
Putnam County,16846,24.2,24590,FL,1995,12,107
St. Johns County,11411,10.6,39519,FL,1995,12,109
St. Lucie County,27174,15.4,30392,FL,1995,12,111
Santa Rosa County,13410,12.2,36537,FL,1995,12,113
Sarasota County,27289,9.2,34448,FL,1995,12,115
Seminole County,33444,9.9,41428,FL,1995,12,117
Sumter County,7790,22.4,24024,FL,1995,12,119
Suwannee County,6127,19.1,25175,FL,1995,12,121
Taylor County,3773,21.2,25912,FL,1995,12,123
Union County,1670,19.4,27882,FL,1995,12,125
Volusia County,60255,14.8,28253,FL,1995,12,127
Wakulla County,2513,13.9,33085,FL,1995,12,129
Walton County,6903,19.4,26599,FL,1995,12,131
Washington County,4138,22.4,24177,FL,1995,12,133
Appling County,3422,20.8,27184,GA,1995,13,001
Atkinson County,1668,23.5,24016,GA,1995,13,003
Bacon County,2331,22.4,25054,GA,1995,13,005
Baker County,939,25.1,23662,GA,1995,13,007
Baldwin County,6219,17.7,30050,GA,1995,13,009
Banks County,1689,14.0,31343,GA,1995,13,011
Barrow County,5031,13.3,35593,GA,1995,13,013
Bartow County,7875,11.8,35274,GA,1995,13,015
Ben Hill County,3741,21.6,24988,GA,1995,13,017
Berrien County,3122,19.8,27156,GA,1995,13,019
Bibb County,33090,21.6,31355,GA,1995,13,021
Bleckley County,1810,16.9,28609,GA,1995,13,023
Brantley County,2497,19.1,28285,GA,1995,13,025
Brooks County,4213,26.7,23506,GA,1995,13,027
Bryan County,2636,11.7,39850,GA,1995,13,029
Bulloch County,9804,21.1,28813,GA,1995,13,031
Burke County,5687,26.3,23335,GA,1995,13,033
Butts County,2535,16.7,30053,GA,1995,13,035
Calhoun County,1390,28.9,20656,GA,1995,13,037
Camden County,4365,11.1,37260,GA,1995,13,039
Candler County,2129,25.1,24240,GA,1995,13,043
Carroll County,11573,14.9,31992,GA,1995,13,045
Catoosa County,5684,11.7,33701,GA,1995,13,047
Charlton County,1912,20.5,26926,GA,1995,13,049
Chatham County,43662,19.6,31804,GA,1995,13,051
Chattahoochee County,1385,13.5,30945,GA,1995,13,053
Chattooga County,3355,14.5,26510,GA,1995,13,055
Cherokee County,7535,6.2,53091,GA,1995,13,057
Clarke County,17664,21.0,27804,GA,1995,13,059
Clay County,1143,33.9,18505,GA,1995,13,061
Clayton County,27020,13.3,36379,GA,1995,13,063
Clinch County,1657,25.1,25068,GA,1995,13,065
Cobb County,40353,7.4,50018,GA,1995,13,067
Coffee County,7252,21.8,27452,GA,1995,13,069
Colquitt County,9612,24.7,24837,GA,1995,13,071
Columbia County,6082,7.0,49274,GA,1995,13,073
Cook County,3085,21.5,25008,GA,1995,13,075
Coweta County,8246,10.7,42790,GA,1995,13,077
Crawford County,1620,15.4,31072,GA,1995,13,079
Crisp County,6039,29.3,23223,GA,1995,13,081
Dade County,2222,15.7,27688,GA,1995,13,083
Dawson County,1514,11.4,39144,GA,1995,13,085
Decatur County,7576,28.8,23192,GA,1995,13,087
DeKalb County,92296,15.7,38189,GA,1995,13,089
Dodge County,3859,22.2,23902,GA,1995,13,091
Dooly County,2893,27.8,20961,GA,1995,13,093
Dougherty County,24636,25.7,28148,GA,1995,13,095
Douglas County,7482,8.8,44894,GA,1995,13,097
Early County,3879,32.0,20335,GA,1995,13,099
Echols County,449,18.8,26928,GA,1995,13,101
Effingham County,3930,11.6,40346,GA,1995,13,103
Elbert County,3732,19.4,25847,GA,1995,13,105
Emanuel County,5592,26.7,21868,GA,1995,13,107
Evans County,2343,25.0,24871,GA,1995,13,109
Fannin County,2995,16.7,25683,GA,1995,13,111
Fayette County,2872,3.5,66080,GA,1995,13,113
Floyd County,12785,15.5,31296,GA,1995,13,115
Forsyth County,4134,5.9,56347,GA,1995,13,117
Franklin County,3035,16.8,27350,GA,1995,13,119
Fulton County,147853,20.9,35932,GA,1995,13,121
Gilmer County,2656,15.7,27286,GA,1995,13,123
Glascock County,393,16.5,25582,GA,1995,13,125
Glynn County,10858,16.5,33377,GA,1995,13,127
Gordon County,4979,12.6,32930,GA,1995,13,129
Grady County,5000,23.2,24312,GA,1995,13,131
Greene County,2995,22.8,25338,GA,1995,13,133
Gwinnett County,25245,5.2,54083,GA,1995,13,135
Habersham County,3398,11.5,32163,GA,1995,13,137
Hall County,14398,12.7,36477,GA,1995,13,139
Hancock County,2665,29.8,22153,GA,1995,13,141
Haralson County,3963,16.7,28770,GA,1995,13,143
Harris County,2559,11.9,37130,GA,1995,13,145
Hart County,3242,15.4,28748,GA,1995,13,147
Heard County,1750,17.8,28581,GA,1995,13,149
Henry County,5795,6.3,50410,GA,1995,13,151
Houston County,11953,11.7,37953,GA,1995,13,153
Irwin County,2170,24.5,25460,GA,1995,13,155
Jackson County,5257,14.9,31927,GA,1995,13,157
Jasper County,1630,17.0,31750,GA,1995,13,159
Jeff Davis County,2442,19.3,26418,GA,1995,13,161
Jefferson County,4936,27.8,21754,GA,1995,13,163
Jenkins County,2181,25.8,20837,GA,1995,13,165
Johnson County,2137,25.8,22249,GA,1995,13,167
Jones County,2735,12.2,36585,GA,1995,13,169
Lamar County,2440,17.5,28687,GA,1995,13,171
Lanier County,1570,23.5,23648,GA,1995,13,173
Laurens County,8516,19.9,27228,GA,1995,13,175
Lee County,2262,11.1,42242,GA,1995,13,177
Liberty County,9796,18.5,27139,GA,1995,13,179
Lincoln County,1429,17.5,26033,GA,1995,13,181
Long County,1648,20.1,25906,GA,1995,13,183
Lowndes County,16983,21.0,28900,GA,1995,13,185
Lumpkin County,2298,14.1,34057,GA,1995,13,187
McDuffie County,4304,20.0,26948,GA,1995,13,189
McIntosh County,2274,23.6,23614,GA,1995,13,191
Macon County,3717,28.6,22188,GA,1995,13,193
Madison County,3736,15.3,30857,GA,1995,13,195
Marion County,1538,24.0,23307,GA,1995,13,197
Meriwether County,5073,22.4,25257,GA,1995,13,199
Miller County,1429,23.5,25685,GA,1995,13,201
Mitchell County,6034,28.7,23241,GA,1995,13,205
Monroe County,2770,14.6,32720,GA,1995,13,207
Montgomery County,1624,22.9,24361,GA,1995,13,209
Morgan County,2279,16.0,31619,GA,1995,13,211
Murray County,3827,12.3,32462,GA,1995,13,213
Muscogee County,36721,20.6,28972,GA,1995,13,215
Newton County,7563,14.3,35109,GA,1995,13,217
Oconee County,1727,7.6,45827,GA,1995,13,219
Oglethorpe County,1879,17.3,29851,GA,1995,13,221
Paulding County,5201,8.0,44201,GA,1995,13,223
Peach County,5858,25.7,28740,GA,1995,13,225
Pickens County,2197,12.4,34022,GA,1995,13,227
Pierce County,2974,19.3,27372,GA,1995,13,229
Pike County,1525,13.1,32911,GA,1995,13,231
Polk County,6147,17.3,27460,GA,1995,13,233
Pulaski County,1714,20.7,26542,GA,1995,13,235
Putnam County,2661,16.1,30488,GA,1995,13,237
Quitman County,696,27.8,20331,GA,1995,13,239
Rabun County,1757,13.4,29124,GA,1995,13,241
Randolph County,2611,33.8,18177,GA,1995,13,243
Richmond County,39484,21.4,28701,GA,1995,13,245
Rockdale County,5351,8.1,46925,GA,1995,13,247
Schley County,731,19.0,26359,GA,1995,13,249
Screven County,3017,21.1,25827,GA,1995,13,251
Seminole County,2539,27.3,24222,GA,1995,13,253
Spalding County,10212,17.8,30305,GA,1995,13,255
Stephens County,4167,16.7,28284,GA,1995,13,257
Stewart County,1553,28.4,19948,GA,1995,13,259
Sumter County,7096,24.0,27308,GA,1995,13,261
Talbot County,1519,22.2,24241,GA,1995,13,263
Taliaferro County,518,27.4,18514,GA,1995,13,265
Tattnall County,4342,25.7,25156,GA,1995,13,267
Taylor County,2169,26.2,21415,GA,1995,13,269
Telfair County,2993,26.1,20613,GA,1995,13,271
Terrell County,3425,30.9,21598,GA,1995,13,273
Thomas County,9437,22.5,26766,GA,1995,13,275
Tift County,8113,22.3,28582,GA,1995,13,277
Toombs County,6213,24.3,24136,GA,1995,13,279
Towns County,995,12.9,27324,GA,1995,13,281
Treutlen County,1631,27.4,22075,GA,1995,13,283
Troup County,9885,17.0,30716,GA,1995,13,285
Turner County,2574,28.7,21930,GA,1995,13,287
Twiggs County,2225,22.4,25120,GA,1995,13,289
Union County,2231,14.8,27902,GA,1995,13,291
