NAME,SAEPOVALL_PT,SAEPOVRTALL_PT,SAEMHI_PT,STABREV,time,state,county
Kings County,24912,20.6,40433,CA,2005,06,031
Lake County,11650,18.3,34874,CA,2005,06,033
Lassen County,4280,16.9,41423,CA,2005,06,035
Los Angeles County,1574523,16.2,48166,CA,2005,06,037
Madera County,24389,18.3,44655,CA,2005,06,039
Marin County,15315,6.5,78009,CA,2005,06,041
Mariposa County,2116,12.7,39891,CA,2005,06,043
Mendocino County,14524,17.0,40149,CA,2005,06,045
Merced County,43837,18.6,40039,CA,2005,06,047
Modoc County,1853,20.4,29506,CA,2005,06,049
Mono County,1133,9.3,49703,CA,2005,06,051
Monterey County,54467,14.1,55723,CA,2005,06,053
Napa County,9523,7.5,62836,CA,2005,06,055
Nevada County,7310,7.5,51582,CA,2005,06,057
Orange County,261504,8.9,65823,CA,2005,06,059
Placer County,17531,5.6,62777,CA,2005,06,061
Plumas County,2452,11.6,40982,CA,2005,06,063
Riverside County,219375,11.5,52029,CA,2005,06,065
Sacramento County,181110,13.6,51713,CA,2005,06,067
San Benito County,5550,10.1,62215,CA,2005,06,069
San Bernardino County,285275,15.0,48761,CA,2005,06,071
San Diego County,310376,11.0,56224,CA,2005,06,073
San Francisco County,87324,12.2,57476,CA,2005,06,075
San Joaquin County,94537,14.7,48828,CA,2005,06,077
San Luis Obispo County,32138,13.5,49313,CA,2005,06,079
San Mateo County,47351,6.9,74286,CA,2005,06,081
Santa Barbara County,48494,12.7,54721,CA,2005,06,083
Santa Clara County,139059,8.4,76686,CA,2005,06,085
Santa Cruz County,28303,11.8,57506,CA,2005,06,087
Shasta County,24200,13.8,41254,CA,2005,06,089
Sierra County,363,10.7,39380,CA,2005,06,091
Siskiyou County,7771,17.5,35039,CA,2005,06,093
Solano County,36193,9.2,61784,CA,2005,06,095
Sonoma County,40094,8.9,58110,CA,2005,06,097
Stanislaus County,71595,14.5,46769,CA,2005,06,099
Sutter County,10371,11.9,44914,CA,2005,06,101
Tehama County,10643,17.8,33903,CA,2005,06,103
Trinity County,2139,16.0,31434,CA,2005,06,105
Tulare County,93398,23.2,38179,CA,2005,06,107
Tuolumne County,6334,12.2,42381,CA,2005,06,109
Ventura County,75641,9.7,66531,CA,2005,06,111
Yolo County,26728,15.2,49378,CA,2005,06,113
Yuba County,11196,17.1,35786,CA,2005,06,115
Adams County,45316,11.5,50798,CO,2005,08,001
Alamosa County,3162,22.2,32642,CO,2005,08,003
Arapahoe County,47086,9.0,55159,CO,2005,08,005
Archuleta County,1365,11.6,41860,CO,2005,08,007
Baca County,737,18.5,28804,CO,2005,08,009
Bent County,1087,22.9,30166,CO,2005,08,011
Boulder County,30507,11.2,58334,CO,2005,08,013
Broomfield County,2145,4.9,67067,CO,2005,08,014
Chaffee County,1987,12.8,40120,CO,2005,08,015
Cheyenne County,250,13.0,39252,CO,2005,08,017
Clear Creek County,629,6.9,61937,CO,2005,08,019
Conejos County,1951,23.1,28010,CO,2005,08,021
Costilla County,947,27.8,21920,CO,2005,08,023
Crowley County,1063,31.3,27107,CO,2005,08,025
Custer County,489,12.8,40946,CO,2005,08,027
Delta County,4044,14.0,35358,CO,2005,08,029
Denver County,84627,15.6,42576,CO,2005,08,031
Dolores County,247,13.5,35384,CO,2005,08,033
Douglas County,7259,2.9,90143,CO,2005,08,035
Eagle County,3104,6.6,63848,CO,2005,08,037
Elbert County,1188,5.2,69074,CO,2005,08,039
El Paso County,58730,10.7,50878,CO,2005,08,041
Fremont County,5845,15.2,36403,CO,2005,08,043
Garfield County,3840,7.9,52189,CO,2005,08,045
Gilpin County,268,5.5,56911,CO,2005,08,047
Grand County,1021,8.0,51043,CO,2005,08,049
Gunnison County,1804,13.6,40436,CO,2005,08,051
Hinsdale County,66,8.7,42012,CO,2005,08,053
Huerfano County,1558,22.8,28334,CO,2005,08,055
Jackson County,198,13.8,34281,CO,2005,08,057
Jefferson County,37415,7.2,60996,CO,2005,08,059
Kiowa County,180,12.9,31289,CO,2005,08,061
Kit Carson County,1055,14.9,35157,CO,2005,08,063
Lake County,1130,14.8,38960,CO,2005,08,065
La Plata County,5071,11.1,46881,CO,2005,08,067
Larimer County,30264,11.5,49188,CO,2005,08,069
Las Animas County,2618,17.4,32246,CO,2005,08,071
Lincoln County,822,18.0,34960,CO,2005,08,073
Logan County,2617,14.0,36134,CO,2005,08,075
Mesa County,15810,12.5,39750,CO,2005,08,077
Mineral County,94,10.1,40134,CO,2005,08,079
Moffat County,1340,10.3,46983,CO,2005,08,081
Montezuma County,4164,17.2,35329,CO,2005,08,083
Montrose County,4838,13.1,38911,CO,2005,08,085
Morgan County,3599,13.1,35805,CO,2005,08,087
Otero County,3849,20.4,32866,CO,2005,08,089
Ouray County,320,7.6,48855,CO,2005,08,091
Park County,1262,7.5,55589,CO,2005,08,093
Phillips County,501,11.2,34664,CO,2005,08,095
Pitkin County,719,4.9,57615,CO,2005,08,097
Prowers County,3058,22.5,31042,CO,2005,08,099
Pueblo County,26660,18.2,37129,CO,2005,08,101
Rio Blanco County,551,9.6,44709,CO,2005,08,103
Rio Grande County,2093,17.5,34215,CO,2005,08,105
Routt County,1306,6.2,58482,CO,2005,08,107
Saguache County,2028,29.1,26081,CO,2005,08,109
San Juan County,95,16.7,33462,CO,2005,08,111
San Miguel County,674,9.4,50324,CO,2005,08,113
Sedgwick County,315,12.7,29871,CO,2005,08,115
Summit County,1513,6.3,56275,CO,2005,08,117
Teller County,1472,6.8,56557,CO,2005,08,119
Washington County,554,12.1,39779,CO,2005,08,121
Weld County,25958,11.6,48338,CO,2005,08,123
Yuma County,1296,13.5,37089,CO,2005,08,125
Fairfield County,64208,7.3,71493,CT,2005,09,001
Hartford County,79065,9.3,57722,CT,2005,09,003
Litchfield County,8647,4.6,63869,CT,2005,09,005
Middlesex County,8323,5.3,69856,CT,2005,09,007
New Haven County,88557,10.9,53577,CT,2005,09,009
New London County,16012,6.3,58674,CT,2005,09,011
Tolland County,7583,5.7,72167,CT,2005,09,013
Windham County,9983,9.0,48630,CT,2005,09,015
Kent County,15405,11.0,47335,DE,2005,10,001
New Castle County,49631,9.9,59054,DE,2005,10,003
Sussex County,19255,11.2,44632,DE,2005,10,005
District of Columbia,93799,18.3,48078,DC,2005,11,001
Alachua County,45649,21.8,35474,FL,2005,12,001
Baker County,3204,14.5,43011,FL,2005,12,003
Bay County,21549,13.7,40540,FL,2005,12,005
Bradford County,3678,15.9,36699,FL,2005,12,007
Brevard County,52674,10.1,43403,FL,2005,12,009
Broward County,196254,11.2,46618,FL,2005,12,011
Calhoun County,2442,21.2,28450,FL,2005,12,013
Charlotte County,14831,9.6,39159,FL,2005,12,015
Citrus County,17542,13.3,34171,FL,2005,12,017
Clay County,13660,8.1,54277,FL,2005,12,019
Collier County,28896,9.6,52301,FL,2005,12,021
Columbia County,11447,19.0,33383,FL,2005,12,023
DeSoto County,6848,21.4,34879,FL,2005,12,027
Dixie County,3164,24.0,28251,FL,2005,12,029
Duval County,97784,12.1,44694,FL,2005,12,031
Escambia County,43483,15.9,39830,FL,2005,12,033
Flagler County,7257,9.6,45355,FL,2005,12,035
Franklin County,1756,18.3,30960,FL,2005,12,037
Gadsden County,7605,17.7,33246,FL,2005,12,039
Gilchrist County,2063,13.7,35286,FL,2005,12,041
Glades County,1553,15.2,34415,FL,2005,12,043
Gulf County,2147,17.6,34823,FL,2005,12,045
Hamilton County,2899,26.6,28301,FL,2005,12,047
Hardee County,6341,24.6,31989,FL,2005,12,049
Hendry County,8164,22.2,36211,FL,2005,12,051
Hernando County,18410,11.8,37672,FL,2005,12,053
Highlands County,15519,16.6,31104,FL,2005,12,055
Hillsborough County,143735,13.0,45084,FL,2005,12,057
Holmes County,3815,21.9,30778,FL,2005,12,059
Indian River County,14712,11.7,44450,FL,2005,12,061
Jackson County,7045,16.9,32723,FL,2005,12,063
Jefferson County,2329,18.7,35349,FL,2005,12,065
Lafayette County,1433,23.6,31038,FL,2005,12,067
Lake County,30960,11.4,40059,FL,2005,12,069
Lee County,51185,9.5,46000,FL,2005,12,071
Leon County,40089,17.2,42667,FL,2005,12,073
Levy County,7215,19.4,29917,FL,2005,12,075
Liberty County,1302,21.6,31896,FL,2005,12,077
Madison County,4087,23.8,30029,FL,2005,12,079
Manatee County,30914,10.3,44165,FL,2005,12,081
Marion County,39954,13.6,35974,FL,2005,12,083
Martin County,13337,9.8,46133,FL,2005,12,085
Miami-Dade County,414814,17.9,37142,FL,2005,12,086
Monroe County,7908,10.6,47268,FL,2005,12,087
Nassau County,5858,9.2,51007,FL,2005,12,089
Okaloosa County,17248,9.8,49384,FL,2005,12,091
Okeechobee County,6725,18.1,33029,FL,2005,12,093
Orange County,126825,12.7,44183,FL,2005,12,095
Osceola County,31732,13.9,40978,FL,2005,12,097
Palm Beach County,136998,11.0,48086,FL,2005,12,099
Pasco County,47601,11.3,39327,FL,2005,12,101
Pinellas County,101259,11.2,40669,FL,2005,12,103
Polk County,73142,13.9,39114,FL,2005,12,105
Putnam County,15013,20.9,30958,FL,2005,12,107
St. Johns County,11880,7.5,57277,FL,2005,12,109
St. Lucie County,29134,12.3,42048,FL,2005,12,111
Santa Rosa County,12586,9.0,47005,FL,2005,12,113
Sarasota County,32621,9.1,44789,FL,2005,12,115
Seminole County,32700,8.2,52390,FL,2005,12,117
Sumter County,7907,14.4,36194,FL,2005,12,119
Suwannee County,6598,17.5,33114,FL,2005,12,121
Taylor County,3329,18.4,32680,FL,2005,12,123
Union County,1962,20.3,35592,FL,2005,12,125
Volusia County,54854,11.6,38457,FL,2005,12,127
Wakulla County,3103,11.8,41863,FL,2005,12,129
Walton County,6245,13.0,38799,FL,2005,12,131
Washington County,3855,18.8,31104,FL,2005,12,133
Appling County,3613,20.6,32152,GA,2005,13,001
Atkinson County,2020,25.4,27657,GA,2005,13,003
Bacon County,2193,21.8,29342,GA,2005,13,005
Baker County,1062,25.8,29610,GA,2005,13,007
Baldwin County,7258,19.7,36414,GA,2005,13,009
Banks County,2120,13.3,41783,GA,2005,13,011
Barrow County,6313,10.7,49829,GA,2005,13,013
Bartow County,11726,13.3,47309,GA,2005,13,015
Ben Hill County,4150,24.6,28009,GA,2005,13,017
Berrien County,2911,17.7,33786,GA,2005,13,019
Bibb County,34949,23.5,34872,GA,2005,13,021
Bleckley County,1901,16.8,36643,GA,2005,13,023
Brantley County,2307,15.0,34189,GA,2005,13,025
Brooks County,3643,23.0,28244,GA,2005,13,027
Bryan County,2960,10.5,57758,GA,2005,13,029
Bulloch County,13987,24.5,31519,GA,2005,13,031
Burke County,6602,28.8,29434,GA,2005,13,033
Butts County,2645,12.7,42829,GA,2005,13,035
Calhoun County,1453,31.4,26022,GA,2005,13,037
Camden County,4830,10.8,45987,GA,2005,13,039
Candler County,2292,23.3,28232,GA,2005,13,043
Carroll County,14820,14.6,43183,GA,2005,13,045
Catoosa County,6825,11.4,45840,GA,2005,13,047
Charlton County,2298,24.4,28430,GA,2005,13,049
Chatham County,36001,15.8,42091,GA,2005,13,051
Chattahoochee County,1907,19.5,38835,GA,2005,13,053
Chattooga County,4580,18.5,33065,GA,2005,13,055
Cherokee County,11008,6.0,64226,GA,2005,13,057
Clarke County,27551,29.0,30627,GA,2005,13,059
Clay County,1045,33.0,23456,GA,2005,13,061
Clayton County,36769,14.0,41877,GA,2005,13,063
Clinch County,1771,26.7,27912,GA,2005,13,065
Cobb County,56577,8.7,61771,GA,2005,13,067
Coffee County,8707,23.2,31289,GA,2005,13,069
Colquitt County,9926,23.4,29259,GA,2005,13,071
Columbia County,7092,6.9,64514,GA,2005,13,073
Cook County,3227,20.1,30227,GA,2005,13,075
Coweta County,9475,8.7,55936,GA,2005,13,077
Crawford County,2083,16.4,39750,GA,2005,13,079
Crisp County,6296,29.4,28069,GA,2005,13,081
Dade County,1915,12.6,38428,GA,2005,13,083
Dawson County,1867,9.6,47925,GA,2005,13,085
Decatur County,6262,22.6,29805,GA,2005,13,087
DeKalb County,105196,15.9,47757,GA,2005,13,089
Dodge County,4052,23.2,29741,GA,2005,13,091
Dooly County,2321,22.5,29562,GA,2005,13,093
Dougherty County,20654,22.9,35373,GA,2005,13,095
Douglas County,10802,9.7,53034,GA,2005,13,097
Early County,3310,28.1,29114,GA,2005,13,099
Echols County,1086,25.7,30853,GA,2005,13,101
Effingham County,4443,9.6,52520,GA,2005,13,103
Elbert County,4064,19.8,32287,GA,2005,13,105
Emanuel County,6051,28.3,26639,GA,2005,13,107
Evans County,2626,24.4,28201,GA,2005,13,109
Fannin County,2971,13.7,35057,GA,2005,13,111
Fayette County,4479,4.3,77525,GA,2005,13,113
Floyd County,17296,19.3,38105,GA,2005,13,115
Forsyth County,7285,5.2,81603,GA,2005,13,117
Franklin County,3099,14.8,34307,GA,2005,13,119
Fulton County,139906,15.9,51882,GA,2005,13,121
Gilmer County,3724,13.8,37302,GA,2005,13,123
Glascock County,402,15.5,33055,GA,2005,13,125
Glynn County,11244,16.0,41109,GA,2005,13,127
Gordon County,6431,13.0,38718,GA,2005,13,129
Grady County,5119,21.2,30608,GA,2005,13,131
Greene County,3230,20.9,36104,GA,2005,13,133
Gwinnett County,53915,7.5,61446,GA,2005,13,135
Habersham County,4345,11.5,37313,GA,2005,13,137
Hall County,17516,10.8,48359,GA,2005,13,139
Hancock County,2322,27.9,25802,GA,2005,13,141
Haralson County,4548,16.3,36254,GA,2005,13,143
Harris County,2596,9.5,53482,GA,2005,13,145
Hart County,3789,16.3,35457,GA,2005,13,147
Heard County,1784,15.9,36243,GA,2005,13,149
Henry County,10487,6.3,60342,GA,2005,13,151
Houston County,15279,12.4,48922,GA,2005,13,153
Irwin County,1907,20.1,30517,GA,2005,13,155
Jackson County,6489,12.7,44174,GA,2005,13,157
Jasper County,1968,15.1,42156,GA,2005,13,159
Jeff Davis County,2578,19.9,29341,GA,2005,13,161
Jefferson County,4511,27.5,28203,GA,2005,13,163
Jenkins County,2380,27.7,25951,GA,2005,13,165
Johnson County,2135,27.0,26671,GA,2005,13,167
Jones County,3031,11.5,45727,GA,2005,13,169
Lamar County,2473,15.7,38475,GA,2005,13,171
Lanier County,1447,19.8,31091,GA,2005,13,173
Laurens County,8426,18.6,36024,GA,2005,13,175
Lee County,2682,8.9,57653,GA,2005,13,177
Liberty County,9741,18.5,38374,GA,2005,13,179
Lincoln County,1436,17.6,30799,GA,2005,13,181
Long County,2362,21.4,33426,GA,2005,13,183
Lowndes County,16107,18.0,37525,GA,2005,13,185
Lumpkin County,3311,14.6,41204,GA,2005,13,187
McDuffie County,4432,20.8,33987,GA,2005,13,189
McIntosh County,2196,20.2,33372,GA,2005,13,191
Macon County,3785,29.6,25140,GA,2005,13,193
Madison County,3859,14.3,38248,GA,2005,13,195
Marion County,1744,24.4,31545,GA,2005,13,197
Meriwether County,4825,21.6,31780,GA,2005,13,199
Miller County,1363,22.5,29093,GA,2005,13,201
Mitchell County,5816,26.6,27279,GA,2005,13,205
Monroe County,2626,11.4,49102,GA,2005,13,207
Montgomery County,1803,22.4,31368,GA,2005,13,209
Morgan County,2239,13.0,42954,GA,2005,13,211
Murray County,5984,14.8,37792,GA,2005,13,213
Muscogee County,34345,19.6,34954,GA,2005,13,215
Newton County,9685,11.4,49349,GA,2005,13,217
Oconee County,1988,6.8,62966,GA,2005,13,219
Oglethorpe County,1966,14.6,40383,GA,2005,13,221
Paulding County,7182,6.5,56989,GA,2005,13,223
Peach County,5044,21.4,36795,GA,2005,13,225
Pickens County,2932,10.4,47697,GA,2005,13,227
Pierce County,3448,20.4,32218,GA,2005,13,229
Pike County,1670,10.6,47796,GA,2005,13,231
Polk County,6521,16.5,36621,GA,2005,13,233
Pulaski County,1706,19.9,33333,GA,2005,13,235
Putnam County,3238,16.5,38883,GA,2005,13,237
Quitman County,596,24.2,27632,GA,2005,13,239
Rabun County,1972,12.6,36253,GA,2005,13,241
Randolph County,2128,30.6,23986,GA,2005,13,243
Richmond County,41899,22.7,36291,GA,2005,13,245
Rockdale County,8815,11.4,52755,GA,2005,13,247
Schley County,738,18.0,34586,GA,2005,13,249
Screven County,2999,20.1,30281,GA,2005,13,251
Seminole County,1903,21.4,30893,GA,2005,13,253
Spalding County,10648,17.7,37608,GA,2005,13,255
Stephens County,4028,16.7,34243,GA,2005,13,257
Stewart County,1299,28.3,25180,GA,2005,13,259
Sumter County,8504,27.6,30996,GA,2005,13,261
Talbot County,1468,22.0,29382,GA,2005,13,263
Taliaferro County,522,29.0,24893,GA,2005,13,265
Tattnall County,5058,26.2,30441,GA,2005,13,267
Taylor County,2369,28.2,27118,GA,2005,13,269
Telfair County,2631,26.3,27554,GA,2005,13,271
Terrell County,3024,29.3,28152,GA,2005,13,273
Thomas County,8136,18.9,33563,GA,2005,13,275
Tift County,8405,21.5,34013,GA,2005,13,277
Toombs County,7316,27.4,25254,GA,2005,13,279
Towns County,1187,12.1,35861,GA,2005,13,281
Treutlen County,1832,28.9,26393,GA,2005,13,283
Troup County,9980,16.7,37149,GA,2005,13,285
Turner County,2628,28.3,27137,GA,2005,13,287
