NAME,SAEPOVALL_PT,SAEPOVRTALL_PT,SAEMHI_PT,STABREV,time,state,county
Autauga County,4681,10.5,42463,AL,2000,01,001
Baldwin County,13855,9.7,41283,AL,2000,01,003
Barbour County,5847,22.2,26612,AL,2000,01,005
Bibb County,3561,17.8,31776,AL,2000,01,007
Blount County,6193,12.0,36863,AL,2000,01,009
Bullock County,2850,28.6,21400,AL,2000,01,011
Butler County,4343,20.7,25763,AL,2000,01,013
Calhoun County,16561,15.1,32604,AL,2000,01,015
Chambers County,5558,15.4,30505,AL,2000,01,017
Cherokee County,3710,15.6,31436,AL,2000,01,019
Chilton County,6082,15.3,33650,AL,2000,01,021
Choctaw County,2931,18.8,26388,AL,2000,01,023
Clarke County,5247,19.1,28734,AL,2000,01,025
Clay County,2003,14.3,28940,AL,2000,01,027
Cleburne County,2050,14.4,31551,AL,2000,01,029
Coffee County,6177,14.4,34561,AL,2000,01,031
Colbert County,7128,13.1,33227,AL,2000,01,033
Conecuh County,3157,22.8,23683,AL,2000,01,035
Coosa County,1701,14.5,29926,AL,2000,01,037
Covington County,6463,17.6,27531,AL,2000,01,039
Crenshaw County,2590,19.1,27345,AL,2000,01,041
Cullman County,9880,12.8,33441,AL,2000,01,043
Dale County,7261,15.3,32824,AL,2000,01,045
Dallas County,11175,24.4,24944,AL,2000,01,047
DeKalb County,9641,14.8,31087,AL,2000,01,049
Elmore County,7493,12.1,41233,AL,2000,01,051
Escambia County,6798,18.6,28942,AL,2000,01,053
Etowah County,15796,15.5,31490,AL,2000,01,055
Fayette County,2815,15.5,30362,AL,2000,01,057
Franklin County,5205,16.9,28341,AL,2000,01,059
Geneva County,4651,18.4,27382,AL,2000,01,061
Greene County,2667,26.8,21163,AL,2000,01,063
Hale County,3667,21.7,26400,AL,2000,01,065
Henry County,2636,16.3,31049,AL,2000,01,067
Houston County,13246,15.0,35287,AL,2000,01,069
Jackson County,7158,13.3,33289,AL,2000,01,071
Jefferson County,83078,12.8,37094,AL,2000,01,073
Lamar County,2487,16.1,29396,AL,2000,01,075
Lauderdale County,10913,12.7,34032,AL,2000,01,077
Lawrence County,4845,14.0,33794,AL,2000,01,079
Lee County,15943,14.2,32678,AL,2000,01,081
Limestone County,7893,12.2,38984,AL,2000,01,083
Lowndes County,3268,24.3,24089,AL,2000,01,085
Macon County,5992,27.6,22274,AL,2000,01,087
Madison County,27718,10.1,45736,AL,2000,01,089
Marengo County,4568,20.5,28060,AL,2000,01,091
Marion County,5039,16.9,28247,AL,2000,01,093
Marshall County,11726,14.3,32470,AL,2000,01,095
Mobile County,67590,17.1,34685,AL,2000,01,097
Monroe County,4501,18.8,29802,AL,2000,01,099
Montgomery County,34081,16.0,36918,AL,2000,01,101
Morgan County,12269,11.1,39515,AL,2000,01,103
Perry County,3490,31.0,20969,AL,2000,01,105
Pickens County,4146,20.1,27065,AL,2000,01,107
Pike County,6206,21.8,26317,AL,2000,01,109
Randolph County,3656,16.7,29048,AL,2000,01,111
Russell County,8366,17.1,28641,AL,2000,01,113
St. Clair County,8240,12.8,37513,AL,2000,01,115
Shelby County,9417,6.4,59451,AL,2000,01,117
Sumter County,4096,28.6,20582,AL,2000,01,119
Talladega County,12981,16.9,31457,AL,2000,01,121
Tallapoosa County,6346,15.7,30941,AL,2000,01,123
Tuscaloosa County,23817,15.1,34294,AL,2000,01,125
Walker County,10388,14.9,30313,AL,2000,01,127
Washington County,3055,17.0,31797,AL,2000,01,129
Wilcox County,3923,30.6,18813,AL,2000,01,131
Winston County,4304,17.6,28366,AL,2000,01,133
Aleutians East Borough,314,12.6,42703,AK,2000,02,013
Aleutians West Census Area,347,6.1,56365,AK,2000,02,016
Anchorage Borough,17188,6.7,56690,AK,2000,02,020
Bethel Census Area,3554,22.2,33353,AK,2000,02,050
Bristol Bay Borough,70,5.9,53828,AK,2000,02,060
Denali Borough,85,4.8,53087,AK,2000,02,068
Dillingham Census Area,867,17.9,41007,AK,2000,02,070
Fairbanks North Star Borough,5654,7.0,50354,AK,2000,02,090
Haines Borough,237,10.2,41018,AK,2000,02,100
Juneau Borough,1746,5.8,59650,AK,2000,02,110
Kenai Peninsula Borough,4337,8.9,47255,AK,2000,02,122
Ketchikan Gateway Borough,974,7.2,50278,AK,2000,02,130
Kodiak Island Borough,982,7.2,50879,AK,2000,02,150
Lake and Peninsula Borough,290,17.3,35025,AK,2000,02,164
Matanuska-Susitna Borough,5367,8.8,49562,AK,2000,02,170
Nome Census Area,1553,17.3,38310,AK,2000,02,180
North Slope Borough,565,7.8,58694,AK,2000,02,185
Northwest Arctic Borough,1119,15.5,42821,AK,2000,02,188
Prince of Wales-Outer Ketchikan Census Area,850,14.5,38336,AK,2000,02,201
Sitka Borough,568,6.8,50624,AK,2000,02,220
Skagway-Hoonah-Angoon Census Area,261,7.8,40209,AK,2000,02,232
Southeast Fairbanks Census Area,962,17.3,38244,AK,2000,02,240
Valdez-Cordova Census Area,776,7.8,49124,AK,2000,02,261
Wade Hampton Census Area,2028,28.8,27567,AK,2000,02,270
Wrangell-Petersburg Census Area,539,8.3,46203,AK,2000,02,280
Yakutat Borough,65,8.5,43150,AK,2000,02,282
Yukon-Koyukuk Census Area,1142,18.1,28867,AK,2000,02,290
Apache County,20549,30.8,24244,AZ,2000,04,001
Cochise County,18906,16.7,32903,AZ,2000,04,003
Coconino County,17891,15.6,38249,AZ,2000,04,005
Gila County,8925,17.8,31295,AZ,2000,04,007
Graham County,6428,21.3,29860,AZ,2000,04,009
Greenlee County,801,9.7,41181,AZ,2000,04,011
La Paz County,3995,20.7,25986,AZ,2000,04,012
Maricopa County,322120,10.2,47024,AZ,2000,04,013
Mohave County,24294,15.4,31515,AZ,2000,04,015
Navajo County,23508,24.3,28868,AZ,2000,04,017
Pima County,109374,13.0,37461,AZ,2000,04,019
Pinal County,27242,15.8,35134,AZ,2000,04,021
Santa Cruz County,8465,21.7,31123,AZ,2000,04,023
Yavapai County,20372,12.0,34241,AZ,2000,04,025
Yuma County,33890,21.4,31297,AZ,2000,04,027
Arkansas County,3288,16.2,31544,AR,2000,05,001
Ashley County,3913,16.5,32937,AR,2000,05,003
Baxter County,4811,12.7,30215,AR,2000,05,005
Benton County,14681,9.3,41729,AR,2000,05,007
Boone County,5025,14.8,31247,AR,2000,05,009
Bradley County,2526,20.6,25755,AR,2000,05,011
Calhoun County,808,14.5,29539,AR,2000,05,013
Carroll County,3934,15.4,28571,AR,2000,05,015
Chicot County,3677,27.8,22590,AR,2000,05,017
Clark County,3566,16.6,29388,AR,2000,05,019
Clay County,2764,16.0,26822,AR,2000,05,021
Cleburne County,3420,14.2,31930,AR,2000,05,023
Cleveland County,1218,14.1,33790,AR,2000,05,025
Columbia County,4560,18.7,29039,AR,2000,05,027
Conway County,3163,15.7,31857,AR,2000,05,029
Craighead County,11382,14.0,34523,AR,2000,05,031
Crawford County,7465,13.8,34181,AR,2000,05,033
Crittenden County,10705,21.1,30179,AR,2000,05,035
Cross County,3525,18.2,29655,AR,2000,05,037
