NAME,SAEPOVALL_PT,SAEPOVRTALL_PT,SAEMHI_PT,STABREV,time,state,county
Autauga County,7390,13.4,58343,AL,2017,01,001
Baldwin County,21199,10.1,56607,AL,2017,01,003
Barbour County,7414,33.4,32490,AL,2017,01,005
Bibb County,4137,20.2,45795,AL,2017,01,007
Blount County,7343,12.8,48253,AL,2017,01,009
Bullock County,2956,34.4,29113,AL,2017,01,011
Butler County,4154,21.3,36842,AL,2017,01,013
Calhoun County,19832,17.7,45937,AL,2017,01,015
Chambers County,6036,18.2,36883,AL,2017,01,017
Cherokee County,4381,17.2,44842,AL,2017,01,019
Chilton County,7303,16.8,46405,AL,2017,01,021
Choctaw County,3031,23.7,36711,AL,2017,01,023
Clarke County,5541,23.3,36719,AL,2017,01,025
Clay County,2363,18.1,39642,AL,2017,01,027
Cleburne County,2365,16.1,45480,AL,2017,01,029
Coffee County,7954,15.5,51998,AL,2017,01,031
Colbert County,8324,15.4,46100,AL,2017,01,033
Conecuh County,2939,23.7,30796,AL,2017,01,035
Coosa County,1823,17.4,42442,AL,2017,01,037
Covington County,6447,17.7,39093,AL,2017,01,039
Crenshaw County,2722,19.9,38419,AL,2017,01,041
Cullman County,11256,13.8,45925,AL,2017,01,043
Dale County,8528,17.7,42572,AL,2017,01,045
Dallas County,10796,27.9,31329,AL,2017,01,047
DeKalb County,13785,19.5,39906,AL,2017,01,049
Elmore County,9151,12.0,59652,AL,2017,01,051
Escambia County,7971,23.3,37870,AL,2017,01,053
Etowah County,18257,18.1,41791,AL,2017,01,055
Fayette County,3146,19.4,39394,AL,2017,01,057
Franklin County,6394,20.5,41025,AL,2017,01,059
Geneva County,5659,21.7,38561,AL,2017,01,061
Greene County,2752,33.2,28108,AL,2017,01,063
Hale County,3654,25.1,34905,AL,2017,01,065
Henry County,2882,17.0,48094,AL,2017,01,067
Houston County,17095,16.6,44753,AL,2017,01,069
Jackson County,8539,16.6,42658,AL,2017,01,071
Jefferson County,107752,16.7,50731,AL,2017,01,073
Lamar County,2570,18.7,39796,AL,2017,01,075
Lauderdale County,12395,13.7,46646,AL,2017,01,077
Lawrence County,5494,16.8,42912,AL,2017,01,079
Lee County,27901,17.8,51372,AL,2017,01,081
Limestone County,10830,11.9,57342,AL,2017,01,083
Lowndes County,2585,25.9,33130,AL,2017,01,085
Macon County,5213,30.6,30849,AL,2017,01,087
Madison County,44979,12.8,62750,AL,2017,01,089
Marengo County,4356,22.8,37469,AL,2017,01,091
Marion County,5582,19.3,38049,AL,2017,01,093
Marshall County,18873,20.1,42751,AL,2017,01,095
Mobile County,80116,19.7,45615,AL,2017,01,097
Monroe County,5018,23.8,36432,AL,2017,01,099
Montgomery County,46315,21.3,45833,AL,2017,01,101
Morgan County,17301,14.8,49274,AL,2017,01,103
Perry County,3180,37.2,26703,AL,2017,01,105
Pickens County,4093,22.3,38379,AL,2017,01,107
Pike County,8611,27.7,40680,AL,2017,01,109
Randolph County,3771,17.0,41112,AL,2017,01,111
Russell County,13078,23.2,36186,AL,2017,01,113
St. Clair County,11644,13.5,52755,AL,2017,01,115
Shelby County,15585,7.4,74098,AL,2017,01,117
Sumter County,4238,35.9,26495,AL,2017,01,119
Talladega County,14062,18.3,41733,AL,2017,01,121
Tallapoosa County,7311,18.3,44469,AL,2017,01,123
Tuscaloosa County,31238,15.9,51644,AL,2017,01,125
Walker County,10975,17.4,41925,AL,2017,01,127
Washington County,3303,20.2,44249,AL,2017,01,129
Wilcox County,3392,32.0,25700,AL,2017,01,131
Winston County,4980,21.3,38562,AL,2017,01,133
Aleutians East Borough,491,14.6,69375,AK,2017,02,013
Aleutians West Census Area,451,8.1,80290,AK,2017,02,016
Anchorage Borough,27663,9.6,78579,AK,2017,02,020
Bethel Census Area,5077,28.7,45582,AK,2017,02,050
Bristol Bay Borough,92,10.9,70094,AK,2017,02,060
Denali Borough,158,8.0,73220,AK,2017,02,068
Dillingham Census Area,1015,20.8,52641,AK,2017,02,070
Fairbanks North Star Borough,7051,7.4,74241,AK,2017,02,090
Haines Borough,288,11.4,53413,AK,2017,02,100
Hoonah-Angoon Census Area,376,17.6,50573,AK,2017,02,105
Juneau Borough,2596,8.3,90436,AK,2017,02,110
Kenai Peninsula Borough,5840,10.2,63559,AK,2017,02,122
Ketchikan Gateway Borough,1341,9.9,71298,AK,2017,02,130
Kodiak Island Borough,991,7.5,71118,AK,2017,02,150
Kusilvak Census Area,3050,37.5,31250,AK,2017,02,158
Lake and Peninsula Borough,253,15.7,47644,AK,2017,02,164
Matanuska-Susitna Borough,11768,11.3,72296,AK,2017,02,170
Nome Census Area,2248,23.2,53877,AK,2017,02,180
North Slope Borough,1182,12.2,82736,AK,2017,02,185
Northwest Arctic Borough,1974,26.0,53060,AK,2017,02,188
Petersburg Borough,240,7.4,59176,AK,2017,02,195
Prince of Wales-Hyder Census Area,1183,18.5,46488,AK,2017,02,198
Sitka Borough,694,8.1,69501,AK,2017,02,220
Skagway Municipality,50,4.3,66991,AK,2017,02,230
Southeast Fairbanks Census Area,872,12.8,59382,AK,2017,02,240
Valdez-Cordova Census Area,845,9.2,86196,AK,2017,02,261
Wrangell City and Borough,310,12.4,55696,AK,2017,02,275
Yakutat Borough,92,15.3,59955,AK,2017,02,282
Yukon-Koyukuk Census Area,1237,23.2,37907,AK,2017,02,290
Apache County,23426,33.1,33053,AZ,2017,04,001
Cochise County,19219,16.1,48966,AZ,2017,04,003
Coconino County,23946,18.4,54399,AZ,2017,04,005
Gila County,12661,24.1,38897,AZ,2017,04,007
Graham County,7213,20.9,46378,AZ,2017,04,009
