NAME,SAEPOVALL_PT,SAEPOVRTALL_PT,SAEMHI_PT,STABREV,time,state,county
Lafayette County,1923,25.4,28265,AR,2008,05,073
Lawrence County,3372,20.8,31160,AR,2008,05,075
Lee County,3490,38.6,25178,AR,2008,05,077
Lincoln County,2904,29.0,34820,AR,2008,05,079
Little River County,2329,18.4,34996,AR,2008,05,081
Logan County,3666,16.6,37034,AR,2008,05,083
Lonoke County,7538,11.7,49241,AR,2008,05,085
Madison County,2633,17.0,33221,AR,2008,05,087
Marion County,2933,17.7,32648,AR,2008,05,089
Miller County,8333,19.8,38192,AR,2008,05,091
Mississippi County,10784,23.5,34211,AR,2008,05,093
Monroe County,2175,26.0,27044,AR,2008,05,095
Montgomery County,1581,17.7,34343,AR,2008,05,097
Nevada County,1965,22.0,31432,AR,2008,05,099
Newton County,1915,23.3,29273,AR,2008,05,101
Ouachita County,5598,22.0,34370,AR,2008,05,103
Perry County,1649,16.2,37595,AR,2008,05,105
Phillips County,7420,34.9,26436,AR,2008,05,107
Pike County,1825,17.5,37545,AR,2008,05,109
Poinsett County,5777,23.8,31511,AR,2008,05,111
Polk County,3899,19.5,30994,AR,2008,05,113
Pope County,8940,15.7,40728,AR,2008,05,115
Prairie County,1526,18.1,34703,AR,2008,05,117
Pulaski County,60677,16.5,45215,AR,2008,05,119
Randolph County,3625,20.4,30508,AR,2008,05,121
St. Francis County,7433,31.4,28442,AR,2008,05,123
Saline County,9265,9.6,50133,AR,2008,05,125
Scott County,2200,19.9,33458,AR,2008,05,127
Searcy County,1931,24.2,25547,AR,2008,05,129
Sebastian County,20814,17.3,39573,AR,2008,05,131
Sevier County,3639,22.3,32062,AR,2008,05,133
Sharp County,3474,19.7,31801,AR,2008,05,135
Stone County,2318,19.4,28724,AR,2008,05,137
Union County,8340,19.8,38616,AR,2008,05,139
Van Buren County,2967,18.3,35155,AR,2008,05,141
Washington County,28162,15.0,42691,AR,2008,05,143
White County,11857,16.7,39283,AR,2008,05,145
Woodruff County,1974,27.1,26185,AR,2008,05,147
Yell County,3788,17.6,36459,AR,2008,05,149
Alameda County,150203,10.4,70217,CA,2008,06,001
Alpine County,165,15.7,49320,CA,2008,06,003
Amador County,3333,9.8,53951,CA,2008,06,005
Butte County,44569,20.7,40308,CA,2008,06,007
Calaveras County,5336,11.5,52850,CA,2008,06,009
Colusa County,2816,13.5,44622,CA,2008,06,011
Contra Costa County,96183,9.4,78469,CA,2008,06,013
Del Norte County,5930,23.6,36729,CA,2008,06,015
El Dorado County,13692,7.8,67019,CA,2008,06,017
Fresno County,197265,22.1,43534,CA,2008,06,019
Glenn County,4713,16.9,39641,CA,2008,06,021
Humboldt County,24794,19.8,39627,CA,2008,06,023
Imperial County,32833,21.5,36894,CA,2008,06,025
Inyo County,1964,11.6,47197,CA,2008,06,027
Kern County,156128,20.5,44716,CA,2008,06,029
Kings County,22566,17.9,48614,CA,2008,06,031
Lake County,11462,17.9,38926,CA,2008,06,033
Lassen County,5135,20.7,47333,CA,2008,06,035
Los Angeles County,1482051,15.3,55452,CA,2008,06,037
Madera County,25275,18.2,46066,CA,2008,06,039
Marin County,17007,7.1,89909,CA,2008,06,041
Mariposa County,2388,13.5,44419,CA,2008,06,043
Mendocino County,15032,17.7,43134,CA,2008,06,045
Merced County,52005,21.5,42629,CA,2008,06,047
Modoc County,1552,17.4,35319,CA,2008,06,049
Mono County,1224,9.6,55798,CA,2008,06,051
Monterey County,49360,12.7,58822,CA,2008,06,053
Napa County,11511,9.0,64829,CA,2008,06,055
Nevada County,8848,9.2,56030,CA,2008,06,057
Orange County,294758,9.9,74862,CA,2008,06,059
Placer County,22873,6.7,75029,CA,2008,06,061
Plumas County,2408,12.0,48770,CA,2008,06,063
Riverside County,260109,12.6,57590,CA,2008,06,065
Sacramento County,182573,13.3,56882,CA,2008,06,067
San Benito County,5628,10.4,64646,CA,2008,06,069
San Bernardino County,288756,14.7,54768,CA,2008,06,071
San Diego County,364576,12.6,62820,CA,2008,06,073
San Francisco County,89423,11.2,73127,CA,2008,06,075
San Joaquin County,108919,16.5,54350,CA,2008,06,077
San Luis Obispo County,30243,12.1,60088,CA,2008,06,079
San Mateo County,45990,6.5,84879,CA,2008,06,081
Santa Barbara County,49422,12.7,60645,CA,2008,06,083
Santa Clara County,131334,7.6,88525,CA,2008,06,085
Santa Cruz County,32460,13.3,66495,CA,2008,06,087
Shasta County,31309,17.7,42362,CA,2008,06,089
Sierra County,409,12.7,44282,CA,2008,06,091
Siskiyou County,7182,16.4,36823,CA,2008,06,093
Solano County,35393,9.0,70173,CA,2008,06,095
Sonoma County,47726,10.4,62314,CA,2008,06,097
Stanislaus County,72561,14.4,50094,CA,2008,06,099
Sutter County,14048,15.5,49146,CA,2008,06,101
Tehama County,10009,16.5,38160,CA,2008,06,103
Trinity County,2808,19.9,34726,CA,2008,06,105
Tulare County,90369,21.5,44383,CA,2008,06,107
Tuolumne County,6350,12.5,49151,CA,2008,06,109
Ventura County,68486,8.7,76190,CA,2008,06,111
Yolo County,27807,14.6,57877,CA,2008,06,113
Yuba County,11931,16.6,46715,CA,2008,06,115
Adams County,51042,12.0,56601,CO,2008,08,001
Alamosa County,3097,21.4,34681,CO,2008,08,003
Arapahoe County,53625,9.8,59320,CO,2008,08,005
Archuleta County,1424,11.3,51058,CO,2008,08,007
Baca County,661,17.7,31963,CO,2008,08,009
Bent County,1291,29.4,33187,CO,2008,08,011
Boulder County,29232,10.3,66760,CO,2008,08,013
Broomfield County,2745,5.0,77855,CO,2008,08,014
Chaffee County,1854,11.9,45916,CO,2008,08,015
Cheyenne County,206,12.0,46017,CO,2008,08,017
Clear Creek County,657,7.4,57227,CO,2008,08,019
Conejos County,1701,21.2,30747,CO,2008,08,021
Costilla County,801,24.8,25208,CO,2008,08,023
Crowley County,1447,46.2,31603,CO,2008,08,025
Custer County,469,11.8,50660,CO,2008,08,027
Delta County,3640,12.1,43621,CO,2008,08,029
Denver County,105987,18.0,46305,CO,2008,08,031
Dolores County,233,11.8,43760,CO,2008,08,033
Douglas County,8708,3.1,100493,CO,2008,08,035
Eagle County,3533,6.8,73482,CO,2008,08,037
Elbert County,1258,5.5,75990,CO,2008,08,039
El Paso County,61423,10.6,59061,CO,2008,08,041
Fremont County,5636,14.7,39155,CO,2008,08,043
Garfield County,4041,7.4,67063,CO,2008,08,045
Gilpin County,317,6.2,62332,CO,2008,08,047
Grand County,945,6.9,58895,CO,2008,08,049
Gunnison County,1717,12.0,46972,CO,2008,08,051
Hinsdale County,61,7.3,50692,CO,2008,08,053
Huerfano County,1603,23.8,31410,CO,2008,08,055
Jackson County,208,15.6,40413,CO,2008,08,057
Jefferson County,40139,7.6,66627,CO,2008,08,059
Kiowa County,159,12.2,38581,CO,2008,08,061
Kit Carson County,995,14.5,39997,CO,2008,08,063
Lake County,1001,12.7,48280,CO,2008,08,065
La Plata County,5295,10.9,56427,CO,2008,08,067
Larimer County,33125,11.6,56701,CO,2008,08,069
Las Animas County,2559,16.8,38876,CO,2008,08,071
Lincoln County,711,16.8,40384,CO,2008,08,073
Logan County,2477,13.4,42163,CO,2008,08,075
Mesa County,14876,10.6,54337,CO,2008,08,077
Mineral County,100,10.4,46394,CO,2008,08,079
Moffat County,1303,9.5,56427,CO,2008,08,081
Montezuma County,4068,16.3,44860,CO,2008,08,083
Montrose County,4766,11.9,45817,CO,2008,08,085
Morgan County,3438,12.7,43246,CO,2008,08,087
Otero County,4050,22.2,33234,CO,2008,08,089
Ouray County,345,7.6,59725,CO,2008,08,091
Park County,1390,8.2,64471,CO,2008,08,093
Phillips County,522,11.9,42087,CO,2008,08,095
Pitkin County,772,5.0,72088,CO,2008,08,097
Prowers County,2454,19.1,35730,CO,2008,08,099
Pueblo County,25632,16.8,42005,CO,2008,08,101
Rio Blanco County,499,8.1,57856,CO,2008,08,103
Rio Grande County,1763,15.4,37353,CO,2008,08,105
Routt County,1308,5.8,63085,CO,2008,08,107
Saguache County,2098,29.9,33198,CO,2008,08,109
San Juan County,68,12.4,40252,CO,2008,08,111
San Miguel County,613,8.2,61074,CO,2008,08,113
Sedgwick County,272,11.8,35350,CO,2008,08,115
Summit County,1810,6.8,64813,CO,2008,08,117
Teller County,1570,7.3,58457,CO,2008,08,119
Washington County,531,12.4,38982,CO,2008,08,121
Weld County,29374,12.0,55845,CO,2008,08,123
Yuma County,1202,12.7,43560,CO,2008,08,125
Fairfield County,71553,8.2,84250,CT,2008,09,001
Hartford County,88314,10.4,64045,CT,2008,09,003
Litchfield County,10399,5.6,67520,CT,2008,09,005
Middlesex County,8791,5.5,74645,CT,2008,09,007
New Haven County,89679,11.0,61459,CT,2008,09,009
New London County,17431,6.9,67484,CT,2008,09,011
Tolland County,9076,6.8,75251,CT,2008,09,013
Windham County,13235,11.7,54027,CT,2008,09,015
Kent County,16237,10.7,55179,DE,2008,10,001
New Castle County,49595,9.6,63301,DE,2008,10,003
Sussex County,22146,12.0,47727,DE,2008,10,005
District of Columbia,95232,16.9,58553,DC,2008,11,001
Alachua County,45946,20.0,42980,FL,2008,12,001
Baker County,3628,15.3,48443,FL,2008,12,003
Bay County,19051,11.9,45655,FL,2008,12,005
Bradford County,4649,19.3,41154,FL,2008,12,007
Brevard County,56466,10.7,49473,FL,2008,12,009
Broward County,208162,12.0,51594,FL,2008,12,011
Calhoun County,2479,20.9,33613,FL,2008,12,013
Charlotte County,15200,10.3,46378,FL,2008,12,015
Citrus County,22058,15.8,38476,FL,2008,12,017
Clay County,15135,8.3,61057,FL,2008,12,019
Collier County,31866,10.2,61379,FL,2008,12,021
Columbia County,11615,18.0,38816,FL,2008,12,023
DeSoto County,7095,22.4,37478,FL,2008,12,027
Dixie County,3083,22.8,31443,FL,2008,12,029
Duval County,101194,12.1,50660,FL,2008,12,031
Escambia County,44908,16.0,41690,FL,2008,12,033
Flagler County,8882,9.8,49014,FL,2008,12,035
Franklin County,2155,23.1,34787,FL,2008,12,037
Gadsden County,11681,26.6,34316,FL,2008,12,039
Gilchrist County,2662,16.8,37120,FL,2008,12,041
Glades County,2208,21.8,39251,FL,2008,12,043
Gulf County,2590,21.2,38632,FL,2008,12,045
Hamilton County,3302,29.3,32444,FL,2008,12,047
Hardee County,6161,23.1,34385,FL,2008,12,049
Hendry County,8984,23.8,38771,FL,2008,12,051
Hernando County,21034,12.4,39552,FL,2008,12,053
Highlands County,16494,16.7,33703,FL,2008,12,055
Hillsborough County,161731,13.9,49762,FL,2008,12,057
Holmes County,3678,21.0,33251,FL,2008,12,059
Indian River County,16101,12.4,48267,FL,2008,12,061
Jackson County,8114,19.0,37707,FL,2008,12,063
Jefferson County,2338,18.5,36482,FL,2008,12,065
Lafayette County,1575,25.6,39293,FL,2008,12,067
Lake County,31061,10.3,45517,FL,2008,12,069
Lee County,62235,10.6,50863,FL,2008,12,071
Leon County,46763,18.6,47318,FL,2008,12,073
Levy County,6894,17.8,35267,FL,2008,12,075
Liberty County,1361,21.5,38608,FL,2008,12,077
Madison County,4008,23.6,32502,FL,2008,12,079
Manatee County,37815,12.2,46573,FL,2008,12,081
Marion County,51494,16.0,40266,FL,2008,12,083
Martin County,14090,10.4,52743,FL,2008,12,085
Miami-Dade County,388934,16.5,43921,FL,2008,12,086
Monroe County,7414,10.4,52908,FL,2008,12,087
Nassau County,6143,8.9,59514,FL,2008,12,089
Okaloosa County,15320,8.7,54420,FL,2008,12,091
Okeechobee County,7861,20.8,35724,FL,2008,12,093
Orange County,143902,13.7,50674,FL,2008,12,095
Osceola County,30965,11.9,45766,FL,2008,12,097
Palm Beach County,145947,11.7,52807,FL,2008,12,099
Pasco County,61285,13.2,42407,FL,2008,12,101
Pinellas County,96869,10.9,45899,FL,2008,12,103
Polk County,86702,15.3,44350,FL,2008,12,105
Putnam County,16680,23.1,35168,FL,2008,12,107
St. Johns County,14209,7.9,67238,FL,2008,12,109
St. Lucie County,33941,12.9,44788,FL,2008,12,111
Santa Rosa County,15552,10.6,54174,FL,2008,12,113
Sarasota County,36035,9.9,49001,FL,2008,12,115
Seminole County,37905,9.3,58175,FL,2008,12,117
Sumter County,8446,13.2,48106,FL,2008,12,119
Suwannee County,7783,19.9,34427,FL,2008,12,121
Taylor County,4174,22.9,36349,FL,2008,12,123
Union County,2294,23.6,42734,FL,2008,12,125
Volusia County,62490,12.9,45831,FL,2008,12,127
Wakulla County,3773,13.0,48012,FL,2008,12,129
Walton County,7704,14.9,43779,FL,2008,12,131
Washington County,4948,23.2,34632,FL,2008,12,133
Appling County,3586,20.3,34654,GA,2008,13,001
Atkinson County,2001,24.6,31389,GA,2008,13,003
Bacon County,1933,19.3,33481,GA,2008,13,005
Baker County,985,26.0,31834,GA,2008,13,007
Baldwin County,8885,23.5,38719,GA,2008,13,009
Banks County,2550,15.3,44269,GA,2008,13,011
Barrow County,7856,11.3,51318,GA,2008,13,013
Bartow County,11790,12.6,51762,GA,2008,13,015
Ben Hill County,3985,23.2,31091,GA,2008,13,017
Berrien County,3679,21.9,34718,GA,2008,13,019
Bibb County,32923,22.1,40857,GA,2008,13,021
Bleckley County,2165,19.5,39962,GA,2008,13,023
Brantley County,2699,17.6,37814,GA,2008,13,025
Brooks County,3541,22.0,35007,GA,2008,13,027
Bryan County,3152,10.2,62038,GA,2008,13,029
Bulloch County,14601,23.1,38631,GA,2008,13,031
Burke County,6318,28.1,32311,GA,2008,13,033
Butts County,3440,15.6,45398,GA,2008,13,035
Calhoun County,1561,33.4,29435,GA,2008,13,037
Camden County,5771,12.3,51985,GA,2008,13,039
Candler County,2400,23.7,31651,GA,2008,13,043
Carroll County,17426,15.9,47307,GA,2008,13,045
Catoosa County,7112,11.4,47990,GA,2008,13,047
Charlton County,1986,21.5,35320,GA,2008,13,049
Chatham County,40699,17.0,45132,GA,2008,13,051
Chattahoochee County,1713,19.7,42016,GA,2008,13,053
Chattooga County,4470,17.9,34249,GA,2008,13,055
Cherokee County,13912,6.7,68627,GA,2008,13,057
Clarke County,32560,30.8,36254,GA,2008,13,059
Clay County,984,31.1,26697,GA,2008,13,061
Clayton County,39619,14.7,46293,GA,2008,13,063
Clinch County,1668,24.8,31396,GA,2008,13,065
Cobb County,62563,9.1,69728,GA,2008,13,067
Coffee County,8116,21.4,34451,GA,2008,13,069
Colquitt County,10011,22.6,34038,GA,2008,13,071
Columbia County,7287,6.6,66181,GA,2008,13,073
Cook County,3411,20.8,34674,GA,2008,13,075
Coweta County,11675,9.6,61199,GA,2008,13,077
Crawford County,2193,17.8,41429,GA,2008,13,079
Crisp County,5987,27.7,30881,GA,2008,13,081
Dade County,2201,14.5,41503,GA,2008,13,083
Dawson County,2320,10.7,57769,GA,2008,13,085
Decatur County,6980,25.1,32546,GA,2008,13,087
DeKalb County,113247,15.6,54708,GA,2008,13,089
Dodge County,4111,22.6,33632,GA,2008,13,091
Dooly County,2725,27.2,32608,GA,2008,13,093
Dougherty County,23375,25.3,35729,GA,2008,13,095
Douglas County,12544,9.9,57926,GA,2008,13,097
Early County,2979,25.9,31761,GA,2008,13,099
Echols County,1076,26.7,35925,GA,2008,13,101
Effingham County,5204,10.1,59956,GA,2008,13,103
Elbert County,3762,18.6,34986,GA,2008,13,105
Emanuel County,5767,26.2,30236,GA,2008,13,107
Evans County,2736,24.8,33269,GA,2008,13,109
Fannin County,3410,15.2,36134,GA,2008,13,111
Fayette County,4981,4.7,82678,GA,2008,13,113
Floyd County,16862,18.4,41865,GA,2008,13,115
Forsyth County,8415,5.0,88626,GA,2008,13,117
Franklin County,3963,18.8,37110,GA,2008,13,119
Fulton County,146956,14.9,62682,GA,2008,13,121
Gilmer County,4826,17.1,40665,GA,2008,13,123
Glascock County,469,16.8,36630,GA,2008,13,125
Glynn County,12767,17.0,50236,GA,2008,13,127
Gordon County,6771,13.0,43789,GA,2008,13,129
Grady County,5557,22.4,35688,GA,2008,13,131
Greene County,2913,19.0,39211,GA,2008,13,133
Gwinnett County,75096,9.6,66327,GA,2008,13,135
Habersham County,5489,13.5,45377,GA,2008,13,137
Hall County,25805,14.2,53083,GA,2008,13,139
Hancock County,2472,31.4,28039,GA,2008,13,141
Haralson County,5474,19.2,39707,GA,2008,13,143
Harris County,2538,8.7,62024,GA,2008,13,145
Hart County,3917,16.6,39593,GA,2008,13,147
Heard County,1891,16.7,39864,GA,2008,13,149
Henry County,15418,8.1,63199,GA,2008,13,151
Houston County,14773,11.4,57755,GA,2008,13,153
Irwin County,2071,22.3,34199,GA,2008,13,155
Jackson County,7312,12.1,51329,GA,2008,13,157
Jasper County,2116,15.4,42849,GA,2008,13,159
Jeff Davis County,2550,19.1,32750,GA,2008,13,161
Jefferson County,3667,22.9,31191,GA,2008,13,163
Jenkins County,2280,26.8,28405,GA,2008,13,165
Johnson County,2181,28.2,28704,GA,2008,13,167
Jones County,3288,12.1,51708,GA,2008,13,169
Lamar County,2512,15.5,41668,GA,2008,13,171
Lanier County,1710,21.4,33732,GA,2008,13,173
Laurens County,9721,21.0,38676,GA,2008,13,175
Lee County,3331,10.1,59690,GA,2008,13,177
Liberty County,8531,15.4,39997,GA,2008,13,179
Lincoln County,1476,18.4,36358,GA,2008,13,181
Long County,2624,23.2,38168,GA,2008,13,183
Lowndes County,18956,19.6,41209,GA,2008,13,185
Lumpkin County,3830,15.1,45475,GA,2008,13,187
McDuffie County,3836,17.8,39676,GA,2008,13,189
McIntosh County,2123,18.8,36397,GA,2008,13,191
Macon County,3284,26.5,29374,GA,2008,13,193
Madison County,4545,16.3,41389,GA,2008,13,195
Marion County,1651,24.1,34982,GA,2008,13,197
Meriwether County,4174,18.7,35566,GA,2008,13,199
Miller County,1543,25.7,32359,GA,2008,13,201
Mitchell County,5979,27.3,31893,GA,2008,13,205
Monroe County,3328,13.7,52114,GA,2008,13,207
Montgomery County,1839,23.0,35888,GA,2008,13,209
Morgan County,2460,13.5,46853,GA,2008,13,211
Murray County,5472,13.7,42588,GA,2008,13,213
Muscogee County,32952,18.3,40276,GA,2008,13,215
Newton County,11344,11.7,54286,GA,2008,13,217
Oconee County,2215,6.9,77053,GA,2008,13,219
Oglethorpe County,1998,14.2,43832,GA,2008,13,221
Paulding County,10100,7.7,64598,GA,2008,13,223
Peach County,5164,20.6,44210,GA,2008,13,225
Pickens County,3732,12.1,52222,GA,2008,13,227
Pierce County,3157,17.6,36721,GA,2008,13,229
Pike County,1821,10.6,57143,GA,2008,13,231
Polk County,6722,16.4,39067,GA,2008,13,233
Pulaski County,1728,20.2,35027,GA,2008,13,235
Putnam County,3203,15.8,42656,GA,2008,13,237
Quitman County,623,23.1,31608,GA,2008,13,239
Rabun County,2928,18.2,37119,GA,2008,13,241
Randolph County,1859,27.2,28131,GA,2008,13,243
Richmond County,45383,23.8,37723,GA,2008,13,245
Rockdale County,10534,12.8,58107,GA,2008,13,247
Schley County,752,17.7,38086,GA,2008,13,249
Screven County,3209,21.9,33699,GA,2008,13,251
Seminole County,2066,23.1,28676,GA,2008,13,253
Spalding County,11167,17.9,41450,GA,2008,13,255
Stephens County,4372,17.8,34881,GA,2008,13,257
Stewart County,1190,27.1,28973,GA,2008,13,259
Sumter County,8757,28.7,33452,GA,2008,13,261
Talbot County,1432,22.4,32206,GA,2008,13,263
Taliaferro County,488,26.6,27033,GA,2008,13,265
Tattnall County,4853,24.5,35647,GA,2008,13,267
Taylor County,2169,25.8,30502,GA,2008,13,269
Telfair County,3248,33.0,29486,GA,2008,13,271
Terrell County,2852,28.9,31151,GA,2008,13,273
Thomas County,9171,20.7,37581,GA,2008,13,275
Tift County,8605,21.3,37438,GA,2008,13,277
Toombs County,6697,24.2,33139,GA,2008,13,279
Towns County,1468,14.0,41127,GA,2008,13,281
Treutlen County,1905,28.7,30210,GA,2008,13,283
Troup County,11013,17.9,37681,GA,2008,13,285
