NAME,SAEPOVALL_PT,SAEPOVRTALL_PT,SAEMHI_PT,STABREV,time,state,county
Southeast Fairbanks Census Area,938,13.4,54508,AK,2010,02,240
Valdez-Cordova Census Area,858,9.0,60297,AK,2010,02,261
Wade Hampton Census Area,2530,34.1,30883,AK,2010,02,270
Wrangell City and Borough,307,13.1,42752,AK,2010,02,275
Yakutat Borough,97,14.7,49331,AK,2010,02,282
Yukon-Koyukuk Census Area,1512,27.1,35177,AK,2010,02,290
Apache County,24394,34.5,30651,AZ,2010,04,001
Cochise County,22199,17.7,43677,AZ,2010,04,003
Coconino County,30121,23.8,43051,AZ,2010,04,005
Gila County,10403,19.8,37430,AZ,2010,04,007
Graham County,7185,21.6,39299,AZ,2010,04,009
Greenlee County,1052,12.7,49592,AZ,2010,04,011
La Paz County,4769,23.7,33818,AZ,2010,04,012
Maricopa County,625090,16.6,50424,AZ,2010,04,013
Mohave County,36831,18.7,36446,AZ,2010,04,015
Navajo County,29291,27.8,37723,AZ,2010,04,017
Pima County,170806,17.8,44293,AZ,2010,04,019
Pinal County,51500,14.4,49833,AZ,2010,04,021
Santa Cruz County,13247,28.0,33952,AZ,2010,04,023
Yavapai County,37975,18.3,40562,AZ,2010,04,025
Yuma County,40210,21.1,40609,AZ,2010,04,027
Arkansas County,3477,18.6,38129,AR,2010,05,001
Ashley County,4200,19.4,37042,AR,2010,05,003
Baxter County,6419,15.7,34421,AR,2010,05,005
Benton County,22444,10.2,52417,AR,2010,05,007
Boone County,5819,16.0,35532,AR,2010,05,009
Bradley County,3229,28.5,31047,AR,2010,05,011
Calhoun County,804,15.6,36955,AR,2010,05,013
Carroll County,4469,16.4,33789,AR,2010,05,015
Chicot County,3396,30.7,27321,AR,2010,05,017
Clark County,4515,22.2,33433,AR,2010,05,019
Clay County,2905,18.3,31976,AR,2010,05,021
Cleburne County,4751,18.6,35472,AR,2010,05,023
Cleveland County,1334,15.5,40402,AR,2010,05,025
Columbia County,5946,25.6,34538,AR,2010,05,027
Conway County,3808,18.2,37475,AR,2010,05,029
Craighead County,19617,21.1,37780,AR,2010,05,031
Crawford County,9712,15.8,39672,AR,2010,05,033
Crittenden County,15217,30.3,33938,AR,2010,05,035
Cross County,3443,19.6,35080,AR,2010,05,037
Dallas County,1486,19.4,31350,AR,2010,05,039
Desha County,3611,28.0,29586,AR,2010,05,041
Drew County,3698,20.9,34952,AR,2010,05,043
Faulkner County,16185,14.8,46199,AR,2010,05,045
Franklin County,3059,17.2,38514,AR,2010,05,047
Fulton County,2268,18.9,30191,AR,2010,05,049
Garland County,20502,21.7,36690,AR,2010,05,051
Grant County,2108,11.9,45347,AR,2010,05,053
Greene County,7058,17.0,36391,AR,2010,05,055
Hempstead County,4861,21.8,31786,AR,2010,05,057
Hot Spring County,4778,15.3,37243,AR,2010,05,059
Howard County,2862,21.0,32543,AR,2010,05,061
Independence County,6490,18.2,35888,AR,2010,05,063
Izard County,2403,18.6,29883,AR,2010,05,065
Jackson County,4120,25.8,30405,AR,2010,05,067
Jefferson County,16248,22.7,35092,AR,2010,05,069
Johnson County,5469,21.9,32326,AR,2010,05,071
Lafayette County,1735,23.2,29084,AR,2010,05,073
Lawrence County,3756,22.4,32869,AR,2010,05,075
Lee County,3235,37.5,25944,AR,2010,05,077
Lincoln County,3032,28.5,35070,AR,2010,05,079
Little River County,2316,17.8,37260,AR,2010,05,081
Logan County,3729,17.1,36015,AR,2010,05,083
Lonoke County,8415,12.4,50021,AR,2010,05,085
Madison County,3008,19.3,34547,AR,2010,05,087
Marion County,3207,19.5,31438,AR,2010,05,089
Miller County,8454,20.1,37806,AR,2010,05,091
Mississippi County,11349,25.0,32169,AR,2010,05,093
Monroe County,2130,26.6,28637,AR,2010,05,095
Montgomery County,2073,22.2,32032,AR,2010,05,097
Nevada County,2219,25.2,32896,AR,2010,05,099
Newton County,1920,23.3,30965,AR,2010,05,101
Ouachita County,5212,20.3,35971,AR,2010,05,103
Perry County,1732,16.8,39054,AR,2010,05,105
Phillips County,7697,36.0,26933,AR,2010,05,107
Pike County,2345,21.2,31569,AR,2010,05,109
Poinsett County,6559,27.1,32130,AR,2010,05,111
Polk County,4670,22.8,29938,AR,2010,05,113
Pope County,10357,17.7,39040,AR,2010,05,115
Prairie County,1563,18.3,36898,AR,2010,05,117
Pulaski County,64502,17.1,44733,AR,2010,05,119
Randolph County,3380,19.2,33401,AR,2010,05,121
St. Francis County,7875,32.7,29825,AR,2010,05,123
Saline County,10222,9.6,53430,AR,2010,05,125
Scott County,2499,22.5,29633,AR,2010,05,127
Searcy County,1917,23.7,27896,AR,2010,05,129
Sebastian County,25412,20.5,38724,AR,2010,05,131
Sevier County,3976,23.5,35279,AR,2010,05,133
Sharp County,4270,25.1,28933,AR,2010,05,135
Stone County,2744,22.4,29182,AR,2010,05,137
Union County,8877,21.6,36934,AR,2010,05,139
Van Buren County,3547,20.9,32142,AR,2010,05,141
Washington County,38428,19.6,39692,AR,2010,05,143
White County,12362,16.7,39974,AR,2010,05,145
Woodruff County,1843,25.9,27003,AR,2010,05,147
Yell County,4435,20.3,33522,AR,2010,05,149
Alameda County,200273,13.5,66937,CA,2010,06,001
Alpine County,196,16.9,44241,CA,2010,06,003
Amador County,4286,12.8,49516,CA,2010,06,005
Butte County,43392,20.1,41168,CA,2010,06,007
Calaveras County,4996,11.1,50745,CA,2010,06,009
Colusa County,3161,14.9,44981,CA,2010,06,011
Contra Costa County,97544,9.3,73678,CA,2010,06,013
Del Norte County,5824,23.5,35438,CA,2010,06,015
El Dorado County,16825,9.4,65201,CA,2010,06,017
Fresno County,245330,26.8,44869,CA,2010,06,019
Glenn County,4890,17.6,40859,CA,2010,06,021
Humboldt County,23752,18.0,38254,CA,2010,06,023
Imperial County,36666,22.3,39261,CA,2010,06,025
Inyo County,2535,13.9,44507,CA,2010,06,027
Kern County,172531,21.4,45045,CA,2010,06,029
Kings County,29606,22.5,44020,CA,2010,06,031
Lake County,13438,21.0,35914,CA,2010,06,033
Lassen County,4198,16.8,50093,CA,2010,06,035
Los Angeles County,1699264,17.6,52595,CA,2010,06,037
Madera County,30912,21.7,43596,CA,2010,06,039
Marin County,22456,9.2,82383,CA,2010,06,041
Mariposa County,2665,14.8,42222,CA,2010,06,043
Mendocino County,16976,19.6,40339,CA,2010,06,045
Merced County,58212,23.1,41730,CA,2010,06,047
Modoc County,2061,21.9,34579,CA,2010,06,049
Mono County,1530,10.8,52768,CA,2010,06,051
Monterey County,68031,17.1,53735,CA,2010,06,053
Napa County,14189,10.7,62893,CA,2010,06,055
Nevada County,11456,11.7,54154,CA,2010,06,057
Orange County,363924,12.2,70727,CA,2010,06,059
Placer County,31489,9.1,68330,CA,2010,06,061
Plumas County,3012,15.3,41421,CA,2010,06,063
Riverside County,354768,16.4,53981,CA,2010,06,065
Sacramento County,234470,16.7,52655,CA,2010,06,067
San Benito County,7010,12.7,58194,CA,2010,06,069
San Bernardino County,362099,18.1,52270,CA,2010,06,071
San Diego County,445556,14.8,59759,CA,2010,06,073
San Francisco County,100910,12.8,70883,CA,2010,06,075
San Joaquin County,128331,19.0,49742,CA,2010,06,077
San Luis Obispo County,36179,14.3,53620,CA,2010,06,079
San Mateo County,49908,7.0,82413,CA,2010,06,081
Santa Barbara County,72112,17.7,56243,CA,2010,06,083
Santa Clara County,186051,10.6,84627,CA,2010,06,085
Santa Cruz County,36174,14.2,60247,CA,2010,06,087
Shasta County,31766,18.2,41058,CA,2010,06,089
Sierra County,427,13.4,42800,CA,2010,06,091
Siskiyou County,9558,21.5,36001,CA,2010,06,093
Solano County,49159,12.2,62948,CA,2010,06,095
Sonoma County,60909,12.8,58703,CA,2010,06,097
Stanislaus County,100554,19.7,47442,CA,2010,06,099
Sutter County,15780,16.8,46188,CA,2010,06,101
Tehama County,12810,20.4,38188,CA,2010,06,103
Trinity County,2494,18.4,35207,CA,2010,06,105
Tulare County,108143,24.6,42377,CA,2010,06,107
Tuolumne County,7720,15.2,44751,CA,2010,06,109
Ventura County,89880,11.0,71418,CA,2010,06,111
Yolo County,31942,16.4,54433,CA,2010,06,113
Yuba County,14708,20.7,41045,CA,2010,06,115
Adams County,57201,13.0,52785,CO,2010,08,001
Alamosa County,3103,21.0,36339,CO,2010,08,003
Arapahoe County,65173,11.4,58152,CO,2010,08,005
Archuleta County,1565,13.1,46165,CO,2010,08,007
Baca County,641,17.3,33086,CO,2010,08,009
Bent County,1349,30.9,33702,CO,2010,08,011
Boulder County,39097,13.6,62215,CO,2010,08,013
Broomfield County,3323,6.0,76006,CO,2010,08,014
Chaffee County,2120,12.9,42420,CO,2010,08,015
Cheyenne County,216,12.1,44464,CO,2010,08,017
Clear Creek County,774,8.6,64822,CO,2010,08,019
Conejos County,1755,21.3,32254,CO,2010,08,021
Costilla County,907,25.7,27305,CO,2010,08,023
Crowley County,1087,34.7,34569,CO,2010,08,025
Custer County,616,15.0,42951,CO,2010,08,027
Delta County,4745,15.7,40288,CO,2010,08,029
Denver County,125722,21.3,45415,CO,2010,08,031
Dolores County,266,12.9,40511,CO,2010,08,033
Douglas County,9985,3.5,97806,CO,2010,08,035
Eagle County,4404,8.5,69182,CO,2010,08,037
Elbert County,1490,6.5,78550,CO,2010,08,039
El Paso County,81507,13.4,51553,CO,2010,08,041
Fremont County,6344,16.7,40543,CO,2010,08,043
Garfield County,5306,9.6,60456,CO,2010,08,045
Gilpin County,406,7.5,63024,CO,2010,08,047
Grand County,1217,8.3,55818,CO,2010,08,049
Gunnison County,2106,14.5,47698,CO,2010,08,051
Hinsdale County,78,9.4,48195,CO,2010,08,053
Huerfano County,1475,22.7,31696,CO,2010,08,055
Jackson County,210,15.1,43691,CO,2010,08,057
Jefferson County,46566,8.8,64181,CO,2010,08,059
Kiowa County,180,13.0,37600,CO,2010,08,061
Kit Carson County,1008,14.0,39498,CO,2010,08,063
Lake County,1034,14.4,43565,CO,2010,08,065
La Plata County,5705,11.5,53029,CO,2010,08,067
Larimer County,39772,13.6,54739,CO,2010,08,069
Las Animas County,2754,18.8,37700,CO,2010,08,071
Lincoln County,791,17.9,39230,CO,2010,08,073
Logan County,3074,16.3,40637,CO,2010,08,075
Mesa County,20998,14.7,47324,CO,2010,08,077
Mineral County,84,11.9,45645,CO,2010,08,079
Moffat County,1384,10.1,55913,CO,2010,08,081
Montezuma County,4402,17.4,41074,CO,2010,08,083
Montrose County,6128,15.0,44002,CO,2010,08,085
Morgan County,3907,14.2,43209,CO,2010,08,087
Otero County,3659,19.9,34360,CO,2010,08,089
Ouray County,416,9.4,54920,CO,2010,08,091
Park County,1501,9.3,66400,CO,2010,08,093
Phillips County,502,11.4,44064,CO,2010,08,095
Pitkin County,1199,7.0,65568,CO,2010,08,097
Prowers County,2810,23.0,34488,CO,2010,08,099
Pueblo County,30418,19.6,39107,CO,2010,08,101
Rio Blanco County,550,8.6,59308,CO,2010,08,103
Rio Grande County,2045,17.3,37300,CO,2010,08,105
Routt County,1795,7.7,60506,CO,2010,08,107
Saguache County,1528,25.1,30985,CO,2010,08,109
San Juan County,112,15.9,37001,CO,2010,08,111
San Miguel County,732,10.0,62368,CO,2010,08,113
Sedgwick County,319,13.6,36749,CO,2010,08,115
Summit County,2831,10.1,60087,CO,2010,08,117
Teller County,2025,8.7,59966,CO,2010,08,119
Washington County,643,13.9,40914,CO,2010,08,121
Weld County,35454,14.3,52334,CO,2010,08,123
Yuma County,1228,12.5,43361,CO,2010,08,125
Fairfield County,84125,9.3,74634,CT,2010,09,001
Hartford County,98243,11.3,60028,CT,2010,09,003
Litchfield County,12650,6.7,66076,CT,2010,09,005
Middlesex County,11030,6.8,70805,CT,2010,09,007
New Haven County,97210,11.6,57070,CT,2010,09,009
New London County,23382,8.9,61792,CT,2010,09,011
Tolland County,8794,6.4,74868,CT,2010,09,013
Windham County,13447,11.8,56564,CT,2010,09,015
Kent County,19145,12.1,51490,DE,2010,10,001
New Castle County,58386,11.2,59877,DE,2010,10,003
Sussex County,26924,13.9,48582,DE,2010,10,005
District of Columbia,107279,18.8,60729,DC,2010,11,001
Alachua County,59315,25.3,40656,FL,2010,12,001
Baker County,4318,17.5,45802,FL,2010,12,003
Bay County,24862,15.1,44364,FL,2010,12,005
Bradford County,4643,19.4,39454,FL,2010,12,007
Brevard County,72157,13.5,46331,FL,2010,12,009
Broward County,256295,14.7,47917,FL,2010,12,011
Calhoun County,2802,22.1,34054,FL,2010,12,013
Charlotte County,21748,13.9,41991,FL,2010,12,015
Citrus County,23869,17.2,36174,FL,2010,12,017
Clay County,21453,11.3,57913,FL,2010,12,019
Collier County,50218,15.7,53341,FL,2010,12,021
Columbia County,12253,19.5,34870,FL,2010,12,023
DeSoto County,10429,32.9,33966,FL,2010,12,027
Dixie County,3968,26.6,30967,FL,2010,12,029
Duval County,140254,16.6,46112,FL,2010,12,031
Escambia County,53655,19.1,41428,FL,2010,12,033
Flagler County,14738,15.5,45685,FL,2010,12,035
Franklin County,2357,24.2,34522,FL,2010,12,037
Gadsden County,10678,23.8,35704,FL,2010,12,039
Gilchrist County,3316,21.0,38517,FL,2010,12,041
Glades County,2383,21.0,39089,FL,2010,12,043
Gulf County,2604,21.1,39403,FL,2010,12,045
Hamilton County,3588,30.8,31820,FL,2010,12,047
Hardee County,7856,30.3,33732,FL,2010,12,049
Hendry County,9963,26.7,37220,FL,2010,12,051
Hernando County,25728,15.1,37867,FL,2010,12,053
Highlands County,20137,20.7,34469,FL,2010,12,055
Hillsborough County,202827,16.7,46043,FL,2010,12,057
Holmes County,4072,22.5,33696,FL,2010,12,059
Indian River County,19657,14.4,47525,FL,2010,12,061
Jackson County,7910,19.0,37351,FL,2010,12,063
Jefferson County,2481,18.5,39113,FL,2010,12,065
Lafayette County,1761,26.0,36001,FL,2010,12,067
Lake County,39711,13.5,42343,FL,2010,12,069
Lee County,104752,17.1,44377,FL,2010,12,071
Leon County,68765,26.3,42393,FL,2010,12,073
Levy County,10822,27.0,32197,FL,2010,12,075
Liberty County,1491,22.9,37815,FL,2010,12,077
Madison County,4034,23.4,31942,FL,2010,12,079
Manatee County,46119,14.5,44990,FL,2010,12,081
Marion County,63368,19.6,37162,FL,2010,12,083
Martin County,16130,11.3,49539,FL,2010,12,085
Miami-Dade County,500537,20.3,40145,FL,2010,12,086
Monroe County,9116,12.6,50388,FL,2010,12,087
Nassau County,8255,11.3,57605,FL,2010,12,089
Okaloosa County,21792,12.4,51173,FL,2010,12,091
Okeechobee County,8354,22.3,35417,FL,2010,12,093
Orange County,183812,16.4,45105,FL,2010,12,095
Osceola County,43365,16.3,42165,FL,2010,12,097
Palm Beach County,186355,14.3,49891,FL,2010,12,099
Pasco County,69670,15.2,42184,FL,2010,12,101
Pinellas County,127567,14.2,42628,FL,2010,12,103
Polk County,103277,17.5,41184,FL,2010,12,105
Putnam County,19414,26.7,33300,FL,2010,12,107
St. Johns County,22672,12.0,60841,FL,2010,12,109
St. Lucie County,48578,17.6,39378,FL,2010,12,111
Santa Rosa County,18609,12.6,51208,FL,2010,12,113
Sarasota County,48896,13.1,46047,FL,2010,12,115
Seminole County,46071,11.0,57381,FL,2010,12,117
Sumter County,11035,13.0,45165,FL,2010,12,119
Suwannee County,8366,20.9,39259,FL,2010,12,121
Taylor County,3968,20.6,35343,FL,2010,12,123
Union County,2604,24.3,40523,FL,2010,12,125
Volusia County,79513,16.5,41368,FL,2010,12,127
Wakulla County,3856,14.1,47566,FL,2010,12,129
Walton County,8759,16.5,44622,FL,2010,12,131
Washington County,4691,21.1,35378,FL,2010,12,133
Appling County,4347,24.5,36601,GA,2010,13,001
Atkinson County,3018,36.3,28579,GA,2010,13,003
Bacon County,2750,25.6,31692,GA,2010,13,005
Baker County,884,26.0,33950,GA,2010,13,007
Baldwin County,11130,27.0,36091,GA,2010,13,009
Banks County,3004,16.4,42196,GA,2010,13,011
Barrow County,8339,12.0,52391,GA,2010,13,013
Bartow County,14369,14.5,43825,GA,2010,13,015
Ben Hill County,4838,27.9,29910,GA,2010,13,017
Berrien County,4138,21.7,32859,GA,2010,13,019
Bibb County,38737,25.9,36220,GA,2010,13,021
Bleckley County,2306,19.8,38513,GA,2010,13,023
Brantley County,4318,23.6,35732,GA,2010,13,025
Brooks County,3962,24.5,32067,GA,2010,13,027
Bryan County,3560,11.8,65478,GA,2010,13,029
Bulloch County,22553,34.3,31943,GA,2010,13,031
Burke County,7574,32.9,30688,GA,2010,13,033
Butts County,3506,16.5,43777,GA,2010,13,035
Calhoun County,1834,36.8,28618,GA,2010,13,037
Camden County,7543,15.5,48967,GA,2010,13,039
Candler County,2701,25.2,30496,GA,2010,13,043
Carroll County,20312,19.0,45242,GA,2010,13,045
Catoosa County,9039,14.3,47337,GA,2010,13,047
Charlton County,2894,27.9,32316,GA,2010,13,049
Chatham County,49899,19.7,42728,GA,2010,13,051
Chattahoochee County,1452,18.5,46292,GA,2010,13,053
Chattooga County,4922,20.5,33990,GA,2010,13,055
Cherokee County,18346,8.6,63520,GA,2010,13,057
Clarke County,35801,33.3,34000,GA,2010,13,059
Clay County,1109,35.7,27080,GA,2010,13,061
Clayton County,57649,22.6,36595,GA,2010,13,063
Clinch County,1650,24.7,30428,GA,2010,13,065
Cobb County,95398,14.0,59471,GA,2010,13,067
Coffee County,10250,25.9,33527,GA,2010,13,069
Colquitt County,11742,26.2,32010,GA,2010,13,071
Columbia County,10959,8.8,64435,GA,2010,13,073
Cook County,4204,24.7,32244,GA,2010,13,075
Coweta County,14026,11.0,56407,GA,2010,13,077
Crawford County,2365,19.0,41593,GA,2010,13,079
Crisp County,6836,29.9,35232,GA,2010,13,081
Dade County,2535,16.3,40161,GA,2010,13,083
Dawson County,3044,13.9,51127,GA,2010,13,085
Decatur County,6712,25.1,33288,GA,2010,13,087
DeKalb County,131946,19.4,47068,GA,2010,13,089
Dodge County,4453,22.5,33731,GA,2010,13,091
Dooly County,3244,25.2,32216,GA,2010,13,093
Dougherty County,31930,35.1,31200,GA,2010,13,095
Douglas County,16581,12.7,52887,GA,2010,13,097
Early County,2978,27.6,30572,GA,2010,13,099
Echols County,1086,27.0,32674,GA,2010,13,101
Effingham County,5482,10.6,60017,GA,2010,13,103
Elbert County,4863,24.5,32888,GA,2010,13,105
Emanuel County,6410,29.5,30985,GA,2010,13,107
Evans County,2635,24.9,32427,GA,2010,13,109
Fannin County,4262,18.2,33253,GA,2010,13,111
Fayette County,7145,6.7,79276,GA,2010,13,113
Floyd County,17634,19.1,38289,GA,2010,13,115
Forsyth County,12606,7.2,81629,GA,2010,13,117
Franklin County,3865,18.0,36109,GA,2010,13,119
Fulton County,159048,17.7,53580,GA,2010,13,121
Gilmer County,4454,15.9,39710,GA,2010,13,123
Glascock County,553,18.5,36433,GA,2010,13,125
Glynn County,14756,18.8,42993,GA,2010,13,127
Gordon County,10045,18.5,40656,GA,2010,13,129
Grady County,6974,28.1,31297,GA,2010,13,131
Greene County,4330,27.4,36001,GA,2010,13,133
Gwinnett County,108754,13.6,57848,GA,2010,13,135
Habersham County,7055,17.3,40316,GA,2010,13,137
Hall County,31495,17.8,47238,GA,2010,13,139
Hancock County,2618,33.1,23887,GA,2010,13,141
Haralson County,5868,20.7,39046,GA,2010,13,143
Harris County,2986,9.4,62264,GA,2010,13,145
Hart County,5633,23.0,33753,GA,2010,13,147
Heard County,2488,21.3,39614,GA,2010,13,149
Henry County,20839,10.2,59371,GA,2010,13,151
Houston County,19562,14.1,54977,GA,2010,13,153
Irwin County,2128,24.0,32859,GA,2010,13,155
Jackson County,9435,15.7,50409,GA,2010,13,157
Jasper County,2609,18.9,43443,GA,2010,13,159
Jeff Davis County,3513,23.6,32380,GA,2010,13,161
Jefferson County,4734,28.9,29683,GA,2010,13,163
Jenkins County,2376,28.9,27682,GA,2010,13,165
Johnson County,2505,30.5,28332,GA,2010,13,167
Jones County,3351,11.9,52215,GA,2010,13,169
Lamar County,3011,17.8,40001,GA,2010,13,171
Lanier County,2220,22.6,33430,GA,2010,13,173
Laurens County,9339,19.7,36568,GA,2010,13,175
Lee County,2834,10.3,61489,GA,2010,13,177
Liberty County,13092,21.8,39697,GA,2010,13,179
Lincoln County,1644,20.8,35201,GA,2010,13,181
Long County,2969,20.8,38243,GA,2010,13,183
Lowndes County,24077,23.3,36486,GA,2010,13,185
Lumpkin County,4653,16.5,44309,GA,2010,13,187
McDuffie County,4618,21.4,36559,GA,2010,13,189
McIntosh County,2689,19.0,35681,GA,2010,13,191
Macon County,4029,31.7,27324,GA,2010,13,193
Madison County,4803,17.2,41267,GA,2010,13,195
Marion County,2062,23.8,33534,GA,2010,13,197
Meriwether County,4324,20.1,35287,GA,2010,13,199
Miller County,1455,24.4,32015,GA,2010,13,201
Mitchell County,6242,29.3,31094,GA,2010,13,205
Monroe County,3649,14.5,49839,GA,2010,13,207
Montgomery County,1969,23.5,35133,GA,2010,13,209
Morgan County,2916,16.5,45804,GA,2010,13,211
Murray County,7491,19.1,39911,GA,2010,13,213
Muscogee County,36998,20.2,36359,GA,2010,13,215
Newton County,14785,15.1,48989,GA,2010,13,217
Oconee County,2697,8.2,76298,GA,2010,13,219
Oglethorpe County,2440,16.6,40936,GA,2010,13,221
Paulding County,12468,8.8,61496,GA,2010,13,223
Peach County,6638,25.7,38024,GA,2010,13,225
Pickens County,3939,13.6,48532,GA,2010,13,227
Pierce County,3406,18.3,37262,GA,2010,13,229
Pike County,2222,12.7,52411,GA,2010,13,231
Polk County,9065,22.1,36468,GA,2010,13,233
Pulaski County,2228,20.8,36665,GA,2010,13,235
Putnam County,3738,17.8,40037,GA,2010,13,237
Quitman County,726,28.9,28102,GA,2010,13,239
Rabun County,2897,18.1,37990,GA,2010,13,241
Randolph County,2036,27.6,26863,GA,2010,13,243
Richmond County,49468,25.9,37866,GA,2010,13,245
Rockdale County,12527,14.9,53899,GA,2010,13,247
Schley County,877,17.6,37761,GA,2010,13,249
Screven County,3330,23.7,30925,GA,2010,13,251
Seminole County,2365,27.5,30604,GA,2010,13,253
Spalding County,14122,22.5,38451,GA,2010,13,255
Stephens County,5676,22.2,34445,GA,2010,13,257
Stewart County,1663,38.1,26659,GA,2010,13,259
Sumter County,9441,30.6,31871,GA,2010,13,261
Talbot County,1474,21.7,29933,GA,2010,13,263
Taliaferro County,514,30.3,26863,GA,2010,13,265
Tattnall County,5800,28.0,35039,GA,2010,13,267
Taylor County,2031,23.6,30748,GA,2010,13,269
Telfair County,4384,32.9,28414,GA,2010,13,271
Terrell County,2644,29.3,31143,GA,2010,13,273
Thomas County,11596,26.4,35539,GA,2010,13,275
Tift County,8765,22.6,34702,GA,2010,13,277
Toombs County,7577,28.1,32002,GA,2010,13,279
Towns County,1468,15.0,38207,GA,2010,13,281
Treutlen County,1925,29.6,30809,GA,2010,13,283
